종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"192530","광주은행","KOSPI","기타금융","10600","-50","-0.47","543950204200"
"140910","광희리츠","KOSPI","서비스업","3895","-40","-1.02","14133922825"
"030610","교보증권","KOSPI","증권","11600","-250","-2.11","417600000000"
"007690","국도화학","KOSPI","화학","47100","-200","-0.42","273680013600"
"005320","국동","KOSPI","유통업","9050","-120","-1.31","42499922200"
"001140","국보","KOSPI","운수창고업","11850","-250","-2.07","12173552400"
"002720","국제약품","KOSPI","의약품","2755","45","1.66","43718290540"
"014530","극동유화","KOSPI","화학","26400","-50","-0.19","92055268800"
"002250","근화제약","KOSPI","의약품","16800","-300","-1.75","82151764800"
"014280","금강공업","KOSPI","철강금속","64000","-1300","-1.99","310781696000"
"014285","금강공업우","KOSPI","철강금속","30250","350","1.17","3568743750"
"008870","금비","KOSPI","비금속광물","36350","-100","-0.27","36350000000"
"001570","금양","KOSPI","화학","1325","0","0.00","52143133100"
"002990","금호산업","KOSPI","건설업","11950","-450","-3.63","393559758450"
"002995","금호산업우","KOSPI","건설업","18500","1450","8.50","5406921000"
"011780","금호석유","KOSPI","화학","71800","1700","2.43","2187580213800"
"011785","금호석유우","KOSPI","화학","38150","200","0.53","115345990900"
"001210","금호전기","KOSPI","전기전자","19450","-550","-2.75","134517191950"
"073240","금호타이어","KOSPI","화학","10400","-350","-3.26","1538269803200"
"092440","기신정기","KOSPI","기계","7580","-50","-0.66","221336000000"
"000270","기아차","KOSPI","운수장비","54500","800","1.49","22092302411500"
"024110","기업은행","KOSPI","은행","15600","-350","-2.19","8619236168400"
"004540","깨끗한나라","KOSPI","종이목재","5270","-60","-1.13","128418031960"
"004545","깨끗한나라우","KOSPI","종이목재","5800","-60","-1.02","2123728000"
"007460","나라케이아이씨","KOSPI","기계","2360","-60","-2.48","24604243720"
"001260","남광토건","KOSPI","건설업","8530","10","0.12","68515152210"
"008350","남선알미늄","KOSPI","철강금속","1020","-75","-6.85","112382671800"
"008355","남선알미우","KOSPI","철강금속","4270","-20","-0.47","1314690300"
"004270","남성","KOSPI","유통업","12100","100","0.83","43816713600"
"003920","남양유업","KOSPI","음식료품","753000","-11000","-1.44","542160000000"
"003925","남양유업우","KOSPI","음식료품","341000","-11500","-3.26","56831742000"
"002070","남영비비안","KOSPI","섬유의복","8080","-70","-0.86","55492995600"
"025860","남해화학","KOSPI","화학","8430","220","2.68","418792646490"
