회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),PBR(최고)(IFRS),PBR(최저)(IFRS),매출액(영업수익)(*)(연결)(천원),배당성향(IFRS연결)
(주)한미글로벌건축사사무소,053690,2016/12,149271717,51.52,66,1.34,-25949943,1.61,0.97,169053494,
(주)한샘,009240,2016/12,899418181,66.09,60.21,13.1,153988598,14.65,6.77,1934547149,
(주)한섬,020000,2016/12,1038024262,17.91,84.81,15.44,18001231,1.28,0.98,711998209,
(주)한솔케미칼,014680,2016/12,699716322,105.12,48.75,25.1,96884325,4.22,2.26,460400870,
(주)한솔홈데코,025750,2016/12,289305376,102.68,49.34,-2.54,15853796,1.15,0.74,235363284,
(주)한익스프레스,014130,2016/12,146825373,156.34,39.01,7.15,3799140,3.26,1.58,467922261,
(주)한진,002320,2016/12,2537558489,229.44,30.35,7.5,40919293,0.82,0.4,1764803679,
(주)한진중공업홀딩스,003480,2016/12,2109958000,332,23.15,-76.78,26922000,0.46,0.3,299984000,
(주)한진칼,180640,2016/12,2062032036,86.36,53.66,37.2,138825621,1.05,0.62,991024369,
(주)한창,005110,2016/12,82275229,112.69,47.02,193.94,11092696,6.63,2.75,50460142,
(주)한창제지,009460,2016/12,,,,,,1.54,0.89,,
(주)한컴라이프케어,372910,2016/12,,,,,,,,106995254,
(주)한화,000880,2016/12,154871038000,988.5,9.19,13.88,6097289000,1.12,0.84,47120215000,
(주)현대리바트,079430,2016/12,419856718,51.35,66.07,5.97,5452470,2.7,1.31,735644905,
(주)현대미포조선,010620,2016/12,9226316948,308.54,24.48,-9.3,529680952,0.79,0.46,4219552229,
(주)현대백화점,069960,2016/12,6587262226,52.82,65.44,10.55,442017130,1.09,0.79,1831801786,
(주)현대지에프홀딩스,005440,2016/12,2181726915,35.76,73.66,19.36,173321056,1.99,1.21,2521747634,
(주)현대퓨처넷,126560,2016/12,691077957,9.98,90.93,0.31,96454725,0.78,0.56,292115551,
(주)현대홈쇼핑,057050,2016/12,1902995406,30.76,76.47,8.2,92779632,1.32,0.98,969434288,
(주)혜인,003010,2016/12,234552458,156.88,38.93,-20.92,2182501,0.69,0.39,210994515,
(주)호텔신라,008770,2016/12,2040955003,208.52,32.41,14.26,120822621,4.42,2.63,3715311074,
(주)화승엔터프라이즈,241590,2016/12,436691157,126.51,44.15,0,32667331,1.95,1.42,640234068,
(주)화승인더스트리,006060,2016/12,803885741,179.46,35.78,35.39,29934852,3.18,1.58,1011154973,
(주)화승코퍼레이션,013520,2016/12,1339825677,311.93,24.28,-3.78,77259713,0.98,0.64,1616064421,
(주)화신,010690,2016/12,964142090,144.8,40.85,-0.16,57568258,0.81,0.42,1249725574,
(주)화인베스틸,133820,2016/12,,,,,,1.14,0.58,,
(주)황금에스티,032560,2016/12,371879221,66.33,60.12,30.3,42571367,0.82,0.43,225310783,
(주)효성,004800,2016/12,14120801415,267.61,27.2,-4.25,1812938835,1.72,1.15,11929113072,
(주)후성,093370,2016/12,315083346,92.85,51.85,-10.76,34938983,5.07,2.32,192073256,
(주)휠라홀딩스,081660,2016/12,3384914899,159.95,38.47,18.56,-3523855,3.37,1.94,967128445,
(주)휴니드테크놀러지스,005870,2016/12,,,,,,2.98,1.64,,
(주)휴비스,079980,2016/12,914125281,129.77,43.52,-5.11,51821661,0.9,0.69,1143501108,
(주)휴스틸,005010,2016/12,586849321,52.07,65.76,-16.98,-23012360,0.32,0.24,364021479,
AJ네트웍스(주),095570,2016/12,2081316853,386.87,20.54,18.79,-186736241,8.32,4.6,1253876535,
CS홀딩스(주),000590,2016/12,293927435,12.23,89.1,-11.39,16602116,0.78,0.48,123144962,
DB금융투자(주),016610,2016/12,,,,,307709550,,,1325399933,
DB손해보험(주),005830,2016/12,,,,,3102580844,,,17067164334,
KG스틸(주),016380,2016/12,2823220556,2136.01,4.47,0.31,317476564,4.71,0.44,2328039348,
KISCO홀딩스(주),001940,2016/12,1493955210,17.27,85.27,-2.7,114980818,0.49,0.37,1058058473,
LG이노텍(주),011070,2016/12,4323719058,143.11,41.13,-6.25,331792630,1.72,1.23,5754565529,
LS일렉트릭(주),010120,2016/12,2261805558,112.16,47.13,0.54,242227484,1.83,1.28,2213616051,
OCI(주),010060,2016/12,6248555403,91.4,52.25,19.02,407633584,0.93,0.46,2739362364,
SK이노베이션(주),096770,2016/12,32581330983,77.99,56.18,-18.27,3677753976,1.58,1.07,39520538747,
SNT다이내믹스(주),003570,2016/12,890522084,36.26,73.39,-7.22,44463191,0.79,0.45,468007770,
SNT모티브(주),064960,2016/12,1248155630,58.24,63.2,-4.69,106102873,2.1,0.93,1153810828,
STX엔진(주),077970,2016/12,830228814,674.01,12.92,0,32015572,2.62,1,529846126,
STX중공업(주),071970,2016/12,849906703,0,-71.94,-60.6,-6869907,0,0,416489347,
가온전선(주),000500,2016/12,519225689,96.25,50.96,-4.03,37730223,0.4,0.28,749444963,
강남제비스코(주),000860,2016/12,560934377,20.83,82.76,-1.22,25595811,0.88,0.66,290286261,
경인전자(주),009140,2016/12,64297759,7.62,92.92,-6.22,1334890,0.86,0.54,26574422,
계룡건설산업(주),013580,2016/12,1513435499,359.44,21.77,28.67,125964883,0.54,0.29,1958513609,
계양전기(주),012200,2016/12,243982899,36.2,73.42,15.77,18734059,1.57,0.81,339878931,
고려산업(주),002140,2016/12,167843756,97.42,50.65,-7.09,15777188,2.63,0.55,172279708,
고려아연(주),010130,2016/12,6482637892,14.48,87.35,22.55,680703745,2.06,1.48,5847513112,
고려제강(주),002240,2016/12,2453092338,65.49,60.43,-3.78,119167509,0.81,0.57,1417444526,
광동제약(주),009290,2016/12,679780115,70.08,58.8,10.57,28799301,1.84,1.14,1056428809,
광전자(주),017900,2016/12,242283949,19.17,83.91,-17.12,12364430,0.94,0.55,170928368,
교보증권(주),030610,2016/12,,,,,573354200,,,1110837858,
교촌에프앤비(주),339770,2016/12,,,,,,,,,
국도화학(주),007690,2016/12,682784695,53.14,65.3,-5.85,56399537,1.05,0.74,952633436,
국제약품(주),002720,2016/12,129455413,91.73,52.16,2.59,16098589,1.89,0.93,120684006,
그랜드코리아레저(주),114090,2016/12,,,,,,4.14,2.72,,
그린케미칼(주),083420,2016/12,,,,,,0.92,0.69,,
극동유화(주),014530,2016/12,191718877,37.06,72.96,-8.49,29597281,1.09,0.07,239781642,
금강공업(주),014280,2016/12,710805610,133.21,42.88,6.57,46574669,1.36,0.63,603160426,
금호건설(주),002990,2016/12,1274602780,309.5,24.42,-11.58,19088939,1.75,0.9,1353709568,
금호석유화학(주),011780,2016/12,4546113636,163.1,38.01,0.91,296755289,2.33,1.3,3970435497,
금호전기(주),001210,2016/12,460497632,187.56,34.78,4.78,23833276,0.62,0.38,415189782,
금호타이어(주),073240,2016/12,5121661355,321.85,23.7,-3.06,207414758,1.32,0.69,2947227755,
기아(주),000270,2016/12,50889260000,91.46,52.23,6.44,3275882000,1.1,0.78,52712906000,
깨끗한나라(주),004540,2016/12,522464181,148.05,40.31,4.04,50061041,1.26,0.8,706033015,
남광토건(주),001260,2016/12,175893879,332.68,23.11,-39.28,-4584179,4.94,1.1,183598711,
남양유업(주),003920,2016/12,1041501794,17.12,85.39,1.99,120984359,0.85,0.65,1239168204,
남해화학(주),025860,2016/12,530446811,33.28,75.03,0,56687903,1.37,0.99,1096493484,
네이버(주),035420,2016/12,6370635181,54.27,64.82,23.73,1164024258,11.28,6.8,4022629620,
넥센타이어(주),002350,2016/12,2617913245,117.66,45.94,3.11,383186434,1.42,0.99,1894702700,
넷마블(주),251270,2016/12,1957423028,49.38,66.94,39.81,197076427,0,0,1500015761,
다스코(주),058730,2016/12,157087156,51.03,66.21,16.06,12969223,0.95,0.6,157137164,
다올투자증권(주),030210,2016/12,,,,,-149640513,,,263082851,
대림비앤코(주),005750,2016/12,300494198,94.67,51.37,15.56,10948356,2.03,0.8,209090130,
대림통상(주),006570,2016/12,230655433,97.87,50.54,3.98,13292835,1.11,0.57,174368925,
대상(주),001680,2016/12,2308460528,166.18,37.57,8.35,54766553,1.69,1.16,2855008996,
대상홀딩스(주),084690,2016/12,2689293818,156.07,39.05,8.73,78200218,1.91,0.95,3318085289,
대성산업(주),128820,2016/12,949116900,1259.84,7.35,-17.33,38652264,9.33,3.83,782990235,
대성에너지(주),117580,2016/12,,,,,,0.67,0.55,,
대성홀딩스(주),016710,2016/12,1128442415,107.33,48.23,-15.7,62885149,0.8,0.61,890214428,
대신증권(주),003540,2016/12,,,,,-794444808,,,4134650490,
대영포장(주),014160,2016/12,,,,,,0.97,0.68,,
대우전자부품(주),009320,2016/12,66674665,88.31,53.1,10.36,5049537,2.7,1.61,53567978,
대우조선해양(주),042660,2016/12,15064829699,2184.71,4.38,-16.99,-531006614,1.91,1.15,12819220834,
대원강업(주),000430,2016/12,1288363972,132.48,43.01,6.23,90552535,1.03,0.66,1076116262,
대원전선(주),006340,2016/12,223175696,171.13,36.88,-4.8,11793878,2.24,1,422371146,
대원제약(주),003220,2016/12,214681777,32.51,75.47,11.35,20791925,2.8,1.89,240722374,
대원화성(주),024890,2016/12,134921898,89.68,52.72,-14.02,8911003,2.08,1.39,124361109,
대창단조(주),015230,2016/12,202433476,24.04,80.62,-7.76,2428164,0.74,0.56,213390559,
대한방직(주),001070,2016/12,371647517,107.58,48.17,0.49,-7875282,0.54,0.26,245581675,
대한유화(주),006650,2016/12,1763643254,36.39,73.32,-7.56,322565913,1.48,0.8,1596377042,
대한전선(주),001440,2016/12,1315810316,339.89,22.73,-18.64,-5635442,13.93,4.23,1374010600,
대한제강(주),084010,2016/12,669562190,52.1,65.75,0.93,40920609,0.71,0.41,897912293,
대한제당(주),001790,2016/12,1210586736,169.12,37.16,-4.97,86912335,0.56,0.43,1264247251,
대한제분(주),001130,2016/12,867495382,31.06,76.3,-2.22,86171246,0.56,0.45,807518333,
대한해운(주),005880,2016/12,2204457785,252.14,28.4,1.62,120676334,0.98,0.61,540314590,
대한화섬(주),003830,2016/12,,,,,,0.41,0.32,,
덕양산업(주),024900,2016/12,410285389,386.71,20.55,9.77,-4550002,1.79,1.08,1050169762,
동국제강(주),001230,2016/12,6324651883,176.27,36.2,-12.48,888321754,0.45,0.17,5006583137,
동부건설(주),005960,2016/12,682118319,169.54,37.1,-16.14,-10005337,0.87,0.43,585523904,
동성제약(주),002210,2016/12,,,,,,2.93,1.44,,
동아쏘시오홀딩스(주),000640,2016/12,1402215520,60.1,62.46,3.04,30476158,2.05,1.07,726165505,
동아에스티(주),170900,2016/12,1066616686,81.02,55.24,-3.52,1889533,2.73,1.19,560535398,
동양생명보험(주),082640,2016/12,,,,,4016593719,,,7429542263,
동양철관(주),008970,2016/12,159775025,98.39,50.41,-24.52,6839505,1.95,1.15,129306247,
동양피스톤(주),092780,2016/12,285129229,363.9,21.56,7.27,4362389,0,0,298001590,
동원산업(주),006040,2016/12,1900330097,140.21,41.63,15.93,210147427,2.12,1.37,1576385545,
동원수산(주),030720,2016/12,94209184,180.03,35.71,12.37,2642224,1.44,0.86,133122130,
동원시스템즈(주),014820,2016/12,1308740989,238.58,29.54,6.76,110006139,8.86,4.55,1300758723,
동일고무벨트(주),163560,2016/12,276868629,55.7,64.22,-7.83,24241569,1.16,0.66,234447615,
동일산업(주),004890,2016/12,371393726,13.76,87.9,-1.26,21358785,0.65,0.37,304359238,
동일제강(주),002690,2016/12,,,,,,0.51,0.34,,
동화약품(주),000020,2016/12,,,,,,1.37,0.81,,
두산밥캣(주),241560,2016/12,6326067005,88.73,52.98,-2.25,326934342,1.24,1.04,3949929034,
두산에너빌리티(주),034020,2016/12,24832568190,263.96,27.48,-14.27,967566786,1.03,0.48,13892680512,
디씨엠(주),024090,2016/12,181951790,17.8,84.89,21.09,15913453,1.16,0.77,128540730,
디아이동일(주),001530,2016/12,986880679,81.95,54.96,6.24,8574040,0.32,0.29,822414467,
디에스알(주),155660,2016/12,195724131,46.6,68.21,-6.38,10527608,1.46,0.46,201060063,
디에스알제강(주),069730,2016/12,,,,,,1.3,0.38,,
디엘(주),000210,2016/12,12391509195,140.83,41.52,3.57,146996141,0.8,0.52,9853769999,
디엘건설(주),001880,2016/12,,,,,,1.1,0.85,,
디와이(주),013570,2016/12,722400600,78.77,55.94,12.6,62125084,0.91,0.63,723372209,
디와이파워(주),210540,2016/12,228157938,127.02,44.05,-7.79,32421812,0.87,0.41,229147680,
롯데관광개발(주),032350,2016/12,362245686,118.03,45.86,12.78,3116360,5.44,1.86,50376420,
롯데렌탈(주),089860,2016/12,3497267074,506.09,16.5,19.26,-346249067,0,0,1535683361,
롯데손해보험(주),000400,2016/12,,,,,,,,,
롯데쇼핑(주),023530,2016/12,41915906500,142.79,41.19,1.37,1506866592,0.59,0.4,29526412572,
롯데에너지머티리얼즈(주),020150,2016/12,390766753,32.6,75.42,-12.92,72915221,3.03,1.61,398956975,
롯데정밀화학(주),004000,2016/12,1530938498,37.72,72.61,-4.4,65462525,1.04,0.66,1110703818,
롯데지주(주),004990,2016/12,3991836441,55.81,64.18,-0.43,,1.61,0.09,2248263004,
롯데칠성음료(주),005300,2016/12,4650515641,96,51.02,3.06,190930209,1.52,0.89,2369469995,
롯데케미칼(주),011170,2016/12,15866834170,68.78,59.25,12.89,2700639429,1.49,0.96,13223540874,
롯데하이마트(주),071840,2016/12,,,,,,0.78,0.52,,
명문제약(주),017180,2016/12,221075417,133.5,42.83,13.65,5601082,2.2,0.65,142179739,
명신산업(주),009900,2016/12,,,,,,0,0,,
무림페이퍼(주),009200,2016/12,1904532338,221.98,31.06,-2.19,200755873,0.48,0.34,1131454264,
무림피앤피(주),009580,2016/12,1095295628,105.07,48.76,-4.76,88266025,0.61,0.47,598616175,
문배철강(주),008420,2016/12,,,,,,0.79,0.47,,
미래산업(주),025560,2016/12,84503325,15.61,86.5,-8.76,-8581896,4.24,2.08,23311149,
미래에셋생명보험(주),085620,2016/12,,,,,1350322146,,,4170169134,
미래에셋증권(주),006800,2016/12,,,,,5014627158,,,7834021802,
미원상사(주),002840,2016/12,329573660,37.77,72.58,26.02,30452389,1.3,0.89,301744698,
미원홀딩스(주),107590,2016/12,254837540,17.69,84.97,6.4,55433382,1.92,1.04,287756595,
미원화학(주),134380,2016/12,,,,,,2.46,1.16,,
미창석유공업(주),003650,2016/12,,,,,,0.72,0.54,,
백광산업(주),001340,2016/12,,,,,,0.9,0.62,,
범양건영(주),002410,2016/12,121941346,186.41,34.91,66.27,-4784164,2.19,1.49,108950471,
보해양조(주),000890,2016/12,218917157,120.21,45.41,-6.68,-10016929,2.31,1.06,115522342,
부광약품(주),003000,2016/12,237634086,10.72,90.32,-2.47,-7763106,8.21,4.37,138617594,
부국증권(주),001270,2016/12,,,,,138309499,,,753721772,
부국철강(주),026940,2016/12,,,,,,0.67,0.42,,
부산산업(주),011390,2016/12,122608820,88.64,53.01,12.46,13885401,2.06,0.83,122946730,
부산주공(주),005030,2016/12,,,,,,2.67,0.62,,
비케이탑스(주),030790,2016/12,96432695,131.8,43.14,-16.23,-2364034,1.88,1.2,94088047,
사조동아원(주),008040,2016/12,467516374,550.31,15.38,-16.13,46925937,3.28,1.31,414598645,
사조산업(주),007160,2016/12,1010707866,147.91,40.34,-22.43,38318423,1.51,1.16,702112598,
사조씨푸드(주),014710,2016/12,,,,,,0.78,0.54,,
삼부토건(주),001470,2016/12,425668795,299.31,25.04,-26.08,97879819,2.55,0.09,390337423,
삼성SDI(주),006400,2016/12,14900311234,35.9,73.58,-31.29,-1309519499,0.89,0.62,5200822510,
삼성공조(주),006660,2016/12,252728716,27.17,78.63,-8.36,9230121,0.59,0.41,84675642,
삼성물산(주),028260,2016/12,44458515390,110.65,47.47,110.59,1355395243,1.87,1.24,28102683823,
삼성바이오로직스(주),207940,2016/12,,,,,,1.26,0.85,,
삼성생명보험(주),032830,2016/12,,,,,4834400000,,,30428633000,
삼성에스디에스(주),018260,2016/12,6842003858,29.31,77.33,4.16,622817969,5.01,2.36,8180186861,
삼성엔지니어링(주),028050,2016/12,5509420276,458.36,17.91,8.84,187923502,3.23,1.93,7010541653,
삼성전기(주),009150,2016/12,7662629260,76.66,56.61,-2.32,679643759,1.26,0.89,6033040464,
삼성전자(주),005930,2016/12,262174324000,35.87,73.6,0.6,47385644000,2.38,1.42,201866745000,
삼성제약(주),001360,2016/12,138284747,67.87,59.57,14.37,-9941381,4.15,1.38,48223430,
삼성중공업(주),010140,2016/12,17217462679,174.37,36.45,7.2,-1554754531,0.56,0.35,10414188640,
삼성증권(주),016360,2016/12,,,,,1466856904,,,4428526949,
삼성카드(주),029780,2016/12,,,,,-1103840659,,,3470100460,
삼성화재해상보험(주),000810,2016/12,,,,,1646197022,,,21686107740,
삼아알미늄(주),006110,2016/12,,,,,,0.54,0.31,,
삼양식품(주),003230,2016/12,326695948,84.01,54.34,23.54,37170610,2.55,0.98,359321174,
삼양통상(주),002170,2016/12,289192371,15.73,86.41,-8.96,43535226,0.73,0.52,195767306,
삼영무역(주),002810,2016/12,335125436,16.89,85.55,-0.48,4013178,1.79,1.18,223951934,
삼영전자공업(주),005680,2016/12,492573626,5.11,95.14,-2.87,21721904,0.63,0.49,214931096,
삼익티에이치케이(주),004380,2016/12,,,,,,1.89,1.11,,
삼일제약(주),000520,2016/12,100995489,91.02,52.35,9.78,5634351,1.36,0.76,96758066,
삼정펄프(주),009770,2016/12,211609843,19.02,84.02,0,25170337,0.65,0.48,152065391,
삼진제약(주),005500,2016/12,,,,,,3.23,1.98,,
삼호개발(주),010960,2016/12,245439371,66.04,60.23,2.84,16768174,0.67,0.5,274457791,
삼화왕관(주),004450,2016/12,,,,,,1.02,0.66,,
삼화전기(주),009470,2016/12,129464174,262.83,27.56,16.51,7529416,2.02,1.12,199587558,
삼화전자공업(주),011230,2016/12,68227794,786.11,11.29,7.62,2029044,4.74,2.48,38819906,
삼화콘덴서공업(주),001820,2016/12,121688274,128.02,43.86,8.59,12708573,3.71,1.86,172452362,
삼화페인트공업(주),000390,2016/12,526308223,77.97,56.19,-4.93,10153281,1.4,0.96,482191530,
상신브레이크(주),041650,2016/12,353061766,126.61,44.13,4.55,32398738,1.29,0.92,379554306,
새론오토모티브(주),075180,2016/12,263741756,23.16,81.19,-2.57,38745284,0.98,0.86,197510586,
샘표(주),007540,2016/12,118579705,9.38,91.42,-92.23,5062333,2.9,1.11,20311154,
샘표식품(주),248170,2016/12,191529281,,,,12610876,,,135065520,
서울도시가스(주),017390,2016/12,1466624997,64.69,60.72,-17.41,76829327,0.66,0.44,1272040228,
서울식품공업(주),004410,2016/12,,,,,,2.48,1.62,,
선도전기(주),007610,2016/12,146601414,79.88,55.59,-0.05,-9547698,1.57,0.57,93949806,
성문전자(주),014910,2016/12,44116408,57.38,63.54,-5.79,2520511,8.91,0.98,45409077,
성보화학(주),003080,2016/12,,,,,,0.91,0.07,,
성신양회(주),004980,2016/12,1016264029,219.83,31.27,1.16,112092332,1.21,0.58,686598737,
성창기업지주(주),000180,2016/12,636441018,26.34,79.15,2.29,2278932,1.35,0.07,181373614,
세기상사(주),002420,2016/12,43903385,82.09,54.92,-0.2,,2.2,0.72,5466215,
세방(주),004360,2016/12,939792735,25.23,79.86,-2.53,24990779,0.77,0.61,649012217,
세방전지(주),004490,2016/12,1086480434,31.45,76.07,0.37,79426030,0.76,0.61,959775757,
세원이앤씨(주),091090,2016/12,374930308,90.9,52.38,-19.29,25651926,1.18,0.74,222174097,
세종공업(주),033530,2016/12,952518535,138.47,41.93,-3.73,81731492,0.86,0.57,1154386863,
세하(주),027970,2016/12,,,,,,5.2,2.34,,
송원산업(주),004430,2016/12,829523000,134.2,42.7,6.1,100772000,1.5,0.83,694326000,
스틱인베스트먼트(주),026890,2016/12,187984048,38.06,72.43,4.79,9223405,2.46,1.47,139798800,
신대양제지(주),016590,2016/12,362737227,36.92,73.03,-20.98,-1880244,0.43,0.3,252519997,
신라교역(주),004970,2016/12,525212040,14.54,87.31,4.45,8940609,0.63,0.47,304666752,
신세계건설(주),034300,2016/12,,,,,,1.73,1.17,,
신송홀딩스(주),006880,2016/12,246716568,68.43,59.37,-9.48,-5182841,0.92,0.51,206895556,
신일전자(주),002700,2016/12,80720576,62.57,61.51,15.89,,3.65,1.54,124454060,
신풍제약(주),019170,2016/12,418113688,91.38,52.25,-0.92,18959223,3.21,1.09,194147337,
쌍용씨앤이(주),003410,2016/12,3216246977,77.3,56.4,-1.59,196734831,1.43,0.8,2059716936,
써니전자(주),004770,2016/12,41114893,15.9,86.28,-10.14,3197750,5.89,2.7,20833879,
씨에스윈드(주),112610,2016/12,385686829,29.15,77.43,4.74,48828129,1.66,0.9,311217961,
씨제이(주),001040,2016/12,27009587950,139.99,41.67,13.17,2091748639,3.56,1.86,23954197397,
씨제이대한통운(주),000120,2016/12,5521193039,101.56,49.61,20.3,208404672,2.42,1.79,6081945642,
씨제이씨지브이(주),079160,2016/12,2541773014,176.14,36.21,20,187811328,5.69,2.33,1432245447,
씨제이씨푸드(주),011150,2016/12,,,,,,2.81,1.92,,
씨제이제일제당(주),097950,2016/12,15766238539,160.15,38.44,12.68,800141934,2.11,1.65,14563257246,
아남전자(주),008700,2016/12,160088982,126.62,44.13,7.69,6673965,1.74,1,167580069,
아세아(주),002030,2016/12,1706513489,39.3,71.79,4.12,111381140,0.7,0.53,1095268174,
아세아시멘트(주),183190,2016/12,850532589,27.93,78.17,1.67,72374961,0.64,0.4,455724888,
아세아제지(주),002310,2016/12,720959585,56.34,63.96,5.92,30848642,0.56,0.3,633031517,
아시아나아이디티(주),267850,2016/12,185909866,58.27,63.18,7.07,13532818,0,0,262966458,
아시아나항공(주),020560,2016/12,8229241087,689.86,12.66,-0.55,658791506,1.71,1.14,5763550963,
아이에스동서(주),010780,2016/12,2074372640,120.77,45.3,82.28,105851104,2.19,1.25,1724101422,
아주스틸(주),139990,2016/12,,,,,,,,356120950,
애경산업(주),018250,2016/12,,,,,53493310,0,0,,
애경케미칼(주),161000,2016/12,408400368,61.37,61.97,-4.86,67348488,1.67,0.11,867743146,
에스디바이오센서(주),137310,2016/12,,,,,,,,,
에스엘(주),005850,2016/12,1631322202,70.75,58.57,16.16,97219428,1.26,0.75,1620581391,
에스지씨에너지(주),005090,2016/12,854268059,158.95,38.62,-4.14,14434277,1.95,1.11,297458693,
에스케이(주),034730,2016/12,103047337000,143.46,41.08,111.32,9110672000,1.9,1.47,83617494000,
에스케이가스(주),018670,2016/12,4070915648,137.88,42.04,28.82,-107692809,0.98,0.45,5254738369,
에스케이네트웍스(주),001740,2016/12,8620316668,258.35,27.91,-9.33,14579000,0.81,0.52,18457381000,
에스케이디스커버리(주),006120,2016/12,6545936444,145.86,40.67,23.85,-32510375,1.96,1.25,6526064902,
에스케이디앤디(주),210980,2016/12,1021405102,257.71,27.96,19.49,-143318993,3.6,2.15,276376332,
에스케이렌터카(주),068400,2016/12,1157648506,393.98,20.24,2.45,-71954546,1.19,0.78,647644444,
에스케이바이오팜(주),326030,2016/12,193894775,31.29,76.17,25.92,-48941252,0,0,89927545,
에스케이씨(주),011790,2016/12,3528839514,131.56,43.18,-8.01,249101740,0.85,0.64,2359440144,
에스케이오션플랜트(주),100090,2016/12,,,,,11572745,0,0,,
에스케이증권(주),001510,2016/12,,,,,-100663697,,,467134928,
에스케이텔레콤(주),017670,2016/12,31297663000,94.2,51.49,-0.26,4243168000,1.83,1.49,17091816000,
에스케이하이닉스(주),000660,2016/12,32216026000,34.1,74.57,-8.51,5548922000,1.58,0.87,17197975000,
에쓰-오일(주),010950,2016/12,13959027000,118.4,45.79,-8.77,1721991000,2.02,1.41,16321843000,
에쓰씨엔지니어링(주),023960,2016/12,405773646,149.02,40.16,-24.44,1630595,2.96,0.96,310315231,
에어부산(주),298690,2016/12,,,,,,0,0,,
에이치디씨(주),012630,2016/12,5784577179,109.97,47.62,3.2,839771009,1.55,0.99,4749886366,
에이치디씨랩스(주),039570,2016/12,240035200,36.52,73.25,8.21,7227717,2.07,1.44,188892823,
에이치디씨현대이피(주),089470,2016/12,577184630,117.77,45.92,-0.76,49598467,1.71,1.24,861159023,
에이치디한국조선해양(주),009540,2016/12,48949259814,175.2,36.34,-15.11,2649202768,0.93,0.45,39320377292,
에이치디현대인프라코어(주),042670,2016/12,10026808641,190.77,34.39,-20.57,512992500,1.31,0.44,5729550204,
에이치에스디엔진(주),082740,2016/12,1356449525,153.89,39.39,15.75,4541870,0.64,0.3,802916583,
에이치엘디앤아이한라(주),014790,2016/12,2073883264,489.53,16.96,-1.26,207991456,0.86,0.55,1831824054,
에이치엘만도(주),204320,2016/12,4464352802,194.67,33.94,10.7,350197343,3.43,1.63,5866371813,
에이치엘비글로벌(주),003580,2016/12,,,,,,5.19,0.49,,
에이치엘홀딩스(주),060980,2016/12,1914036710,100.11,49.97,12.23,85947188,1.07,0.67,1001167189,
에이치엠엠(주),011200,2016/12,4398098000,362.31,21.63,-20.52,-638958000,3.7,0.34,4584810000,
에이케이홀딩스(주),006840,2016/12,2741946503,171.1,36.89,4.09,318306281,2.13,1.22,2921831064,
엔에이치엔(주),181710,2016/12,1838187142,21.7,82.17,32.86,83394333,0.91,0.58,856420458,
엔에이치투자증권(주),005940,2016/12,,,,,2253116000,,,8841546000,
엔피씨(주),004250,2016/12,399309178,62.11,61.69,0.36,39205308,1.6,1.14,377902987,
엘브이엠씨홀딩스(주),900140,2016/12,690100493,57.53,63.48,-11.75,3647129,,,392328512,
엘아이지넥스원(주),079550,2016/12,1791479110,183.62,35.26,-2.25,-107674120,5.42,2.68,1860784770,
엘에스전선아시아(주),229640,2016/12,275821752,112.15,47.14,72.45,25659272,0.81,0.56,345137250,
엘지디스플레이(주),034220,2016/12,24884336000,84.84,54.1,-6.62,3640906000,1.01,0.65,26504074000,
엘지전자(주),066570,2016/12,37855269000,183.42,35.28,-2.02,3157990000,1.58,1.07,55367033000,
영보화학(주),014440,2016/12,182197358,58.96,62.91,0.29,20296039,1.38,0.74,157803797,
영진약품(주),003520,2016/12,,,,,,32.82,3.49,,
영풍제지(주),006740,2016/12,,,,,,0.83,0.5,,
영화금속(주),012280,2016/12,,,,,,2.39,1.02,,
우리종합금융(주),010050,2016/12,,,,,74203719,,,178572327,
웰바이오텍(주),010600,2016/12,59864700,76.81,56.56,-24.18,-2365591,1.06,0.65,85292459,
유니온머티리얼(주),047400,2016/12,144778673,45.83,68.57,0.62,9353648,2.35,1.02,107248041,
유니퀘스트(주),077500,2016/12,284420090,55.76,64.2,-10.95,-6604232,1.34,0.55,263584730,
유성기업(주),002920,2016/12,377300325,30.5,76.63,-3.78,31522675,0.57,0.44,257795674,
유안타증권(주),003470,2016/12,,,,,-990481900,,,1460456185,
유엔젤(주),072130,2016/12,58271070,25.98,79.38,-26.28,-3568478,2.15,1.26,30341828,
유진투자증권(주),001200,2016/12,,,,,45616630,,,715224603,
유화증권(주),003460,2016/12,,,,,,,,,
율촌화학(주),008730,2016/12,,,,,,1.21,0.9,,
이건산업(주),008250,2016/12,471363908,190.77,34.39,8.44,35638719,1.79,1.17,290340968,
이구산업(주),025820,2016/12,,,,,,1.04,0.36,,
이연제약(주),102460,2016/12,,,,,9471438,3.38,1.76,,
이화산업(주),000760,2016/03,278297562,48.19,67.48,-19.35,5304457,1.48,0.68,66910987,
인지컨트롤스(주),023800,2016/12,480268650,131.12,43.27,-5.38,26148884,0.65,0.45,623987469,
인천도시가스(주),034590,2016/12,,,,,,0.93,0.78,,
인터지스(주),129260,2016/12,514189732,132.83,42.95,-22.37,8440086,0.84,0.45,465397240,
일동제약(주),249420,2016/12,550353832,,,,19156880,,,201343779,
