회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),PBR(최고)(IFRS),PBR(최저)(IFRS),매출액(영업수익)(*)(연결)(천원),배당성향(IFRS연결)
코스모신소재(주),005070,2012/12,,,,,,1.33,0.66,,
코스모화학(주),005420,2012/12,,,,,,1.11,0.44,,
코오롱글로벌(주),003070,2012/12,2761406575,520.6,16.11,182.77,32468772,1.47,0.68,4297307072,
코오롱인더스트리(주),120110,2012/12,4628342099,145.84,40.68,-1.98,239442957,1.59,0.99,5312951445,
코오롱플라스틱(주),138490,2012/12,208488636,123.24,44.79,10.01,-8351709,2.9,1.58,230127378,
코웨이(주),021240,2012/12,1755108360,123.56,44.73,9.23,454295658,4.55,2.94,1992838137,
쿠쿠홀딩스(주),192400,2012/12,395246642,24.51,80.31,0,36339205,0,0,336234502,
키움증권(주),039490,2012/03,,,,,61063605,,,571215045,
태경산업(주),015890,2012/12,428780317,55.34,64.38,1.62,30065522,0.72,0.54,406825725,
태경케미컬(주),006890,2012/12,90176361,16.62,85.75,4.32,8920709,0.92,0.5,55839714,
태광산업(주),003240,2012/12,3880265818,50.2,66.58,-7.24,339779628,0.75,0.41,3715181735,
태림포장(주),011280,2012/12,,,,,,0.45,0.27,,
태양금속공업(주),004100,2012/12,404649952,345.8,22.43,25.76,,0.39,0.26,433348535,
태원물산(주),001420,2012/12,,,,,,0.99,0.46,,
태평양물산(주),007980,2012/12,460491054,329.3,23.29,0,-69022687,0.65,0.33,593322835,
텔코웨어(주),078000,2012/12,110408601,28.73,77.68,13.47,7173043,1.51,0.89,62267722,
티와이엠(주),002900,2012/12,338915310,137.28,42.14,8.9,,1.25,0.44,366717705,
티케이지휴켐스(주),069260,2012/12,771018336,67.43,59.72,25.83,41544492,2.66,1.86,713347820,
파미셀(주),005690,2012/12,136426638,34.3,74.46,8.07,-11868350,10.58,3.36,11111800,
팜젠사이언스(주),004720,2012/12,42613631,64.51,60.79,0,-3975637,9.91,1.29,30291621,
팬오션(주),028670,2012/12,7150182000,301.93,24.88,-5.65,-75383000,0.95,0.31,5417846000,
퍼스텍(주),010820,2012/12,132133694,92.49,51.95,8.97,,2.21,1.35,91483076,
페이퍼코리아(주),001020,2012/12,434804634,253.6,28.28,3.39,11938505,0.88,0.36,255472972,
평화산업(주),090080,2012/12,69784966,297.72,25.14,0,5051979,3.91,1.35,128505235,
평화홀딩스(주),010770,2012/12,566324408,226.98,30.58,5.92,,0.47,0.34,570649070,
포스코스틸리온(주),058430,2012/12,,,,,2596099,0.81,0.52,,
포스코홀딩스(주),005490,2012/12,79265850804,86.82,53.53,-7.74,7319456885,0.97,0.69,63604150874,
피아이첨단소재(주),178920,2012/12,,,,,,0,0,,
하나제약(주),293480,2012/12,,,,,,,,,
하이트진로(주),000080,2012/12,3518666190,149.72,40.05,48.12,104783111,2.12,1.23,2034625757,
하이트진로홀딩스(주),000140,2012/12,4443598671,229.15,30.38,-1.45,,0.45,0.22,2081670796,
한국가스공사(주),036460,2012/12,40621718532,385.39,20.6,22.94,403379038,0.89,0.36,35031319144,
한국공항(주),005430,2012/12,,,,,,0.5,0.35,,
한국내화(주),010040,2012/12,,,,,,1.13,0.74,,
한국단자공업(주),025540,2012/12,498541217,25.98,79.38,5.26,44558580,0.84,0.56,482862235,
한국무브넥스(주),010100,2012/12,614503505,140.17,41.64,-1.87,5626196,0.53,0.39,954220342,
한국석유공업(주),004090,2012/12,215853209,107.88,48.11,-5.25,,0.32,0.2,369268390,
한국수출포장공업(주),002200,2012/12,269327436,27.48,78.45,4.85,,0.36,0.22,260281725,
한국쉘석유(주),002960,2012/12,,,,,,5.45,4.23,,
한국앤컴퍼니(주),000240,2012/12,,,,,,6.72,1.85,,
한국유나이티드제약(주),033270,2012/12,187577461,40.53,71.16,-7.3,21880100,1.22,0.59,134829851,
한국자산신탁(주),123890,2012/12,,,,,-54854148,,,40790873,
한국전력공사(주),015760,2012/12,146152820000,186.21,34.94,13.53,3916833000,0.48,0.33,49421513000,
한국전력기술(주),052690,2012/12,,,,,,15.76,6.81,,
한국주강(주),025890,2012/12,,,,,,1.08,0.44,,
한국주철관공업(주),000970,2012/03,333471929,54.82,64.59,18.41,22815611,0.63,0.32,317632431,
한국지역난방공사,071320,2012/12,4892422214,221.21,31.13,31.66,341853840,0.67,0.37,2809566616,
한국철강(주),104700,2012/12,,,,,,0.45,0.27,,
한국콜마홀딩스(주),024720,2012/03,295606988,112.14,47.14,0,15609992,2.51,1.29,324517641,
한국타이어앤테크놀로지(주),161390,2012/12,7182454444,,,,439059331,,,2317223404,
한국투자금융지주(주),071050,2012/03,,,,,-1542529053,,,2656639631,
한국항공우주산업(주),047810,2012/12,1892522284,113.28,46.89,19.32,448338992,6.03,3.56,1534606239,
한국화장품(주),123690,2012/12,113557331,183.22,35.31,4.43,-13441383,0.89,0.38,73399936,
한미반도체(주),042700,2012/12,230991973,26.2,79.24,-1.38,36396766,1.17,0.69,173393986,
한미사이언스(주),008930,2012/12,485394283,23.23,81.15,16.34,-175636,2.77,0.39,20179239,
한미약품(주),128940,2012/12,835591466,104.13,48.99,11.19,63268202,4.34,1.66,674005087,
한성기업(주),003680,2012/12,179025738,171.87,36.78,0,,1.38,0.7,273041271,
한세실업(주),105630,2012/12,585712033,149.92,40.01,13.5,40780325,3.3,0.98,1129564400,
한세엠케이(주),069640,2012/12,173129321,26.37,79.13,5.69,4742616,0.86,0.4,259402309,
한세예스24홀딩스(주),016450,2012/12,777412081,134.41,42.66,8.87,48984237,2.64,1.24,1470986929,
한솔로지스틱스(주),009180,2012/12,204757097,93.65,51.64,11.1,8258441,2.19,0.65,434698631,
한솔테크닉스(주),004710,2012/12,420136106,187.79,34.75,-42.28,-5871792,2.23,0.82,558799105,
한솔피엔에스(주),010420,2012/12,,,,,,0.98,0.62,,
한솔홀딩스(주),004150,2012/12,2486392125,222.05,31.05,0.76,207121275,0.62,0.38,1779381328,
한신공영(주),004960,2012/12,1502729284,352.39,22.1,9.34,76201115,0.31,0.2,926361148,
한신기계공업(주),011700,2012/12,74166752,43,69.93,5.74,,1.13,0.66,68167788,
한양증권(주),001750,2012/03,,,,,,,,,
한온시스템(주),018880,2012/12,2236209331,55.43,64.34,10.29,277720429,2.68,1.65,3653096886,
한올바이오파마(주),009420,2012/12,124274609,57.97,63.3,-13.31,2196010,7.52,4.26,76027305,
한일철강(주),002220,2012/12,309469737,90.2,52.58,-11.07,15766014,0.24,0.16,154113435,
한일현대시멘트(주),006390,2012/12,767217800,1637.67,5.75,1.3,20475119,1.41,0.61,419382950,
한일홀딩스(주),003300,2012/12,2043156635,66.12,60.2,14.65,35284313,0.35,0.18,995083818,
한전산업개발(주),130660,2012/12,166218533,148.81,40.19,-7.68,6991262,4.1,2.54,254371650,
한전케이피에스(주),051600,2012/12,,,,,,6.05,3.6,,
한화생명보험(주),088350,2012/03,,,,,1432175669,,,11366389260,
한화손해보험(주),000370,2012/03,,,,,-71116642,,,4292435775,
한화솔루션(주),009830,2012/12,12406694986,171.75,36.8,-12.34,279345954,1.37,0.65,6962213423,
한화시스템(주),272210,2012/12,,,,,,0,0,,
한화에어로스페이스(주),012450,2012/12,3240938017,105.42,48.68,-0.44,,3.43,2.22,2934702113,
한화투자증권(주),003530,2012/03,,,,,76638306,,,2073164901,
해태제과식품(주),101530,2012/12,690467693,344.02,22.52,2.84,75119831,0,0,725501704,
핸즈코퍼레이션(주),143210,2012/12,,,,,,,,584838254,
현대건설(주),000720,2012/12,12746829000,168.02,37.31,11.78,28135000,2.2,1.4,13324821000,
현대글로비스(주),086280,2012/12,4257802897,121.85,45.08,23.05,345773546,5.42,3.82,11746035658,
현대로템(주),064350,2012/12,3670359832,210.2,32.24,12.52,24706424,0,0,3116629156,
현대모비스(주),012330,2012/12,30046996000,76.34,56.71,17.09,,2.44,1.92,30789019000,
현대비앤지스틸(주),004560,2012/12,623511528,134.59,42.63,0,,1.02,0.54,747234457,
현대엘리베이터(주),017800,2012/12,1266147704,219.3,31.32,4.14,99379568,2.37,1.14,915619507,
현대오토에버(주),307950,2012/12,447487549,140.61,41.56,25.85,49729823,0,0,922020996,
현대위아(주),011210,2012/12,4573489077,143,41.15,9.83,594907779,3.16,1.99,7021086366,
현대자동차(주),005380,2012/12,121537814000,153.64,39.43,8.58,5339686000,2.26,1.64,84469721000,
현대제철(주),004020,2012/12,22951386707,133.46,42.83,-7.29,,1.06,0.66,14146368737,
현대차증권(주),001500,2012/03,,,,,,,,,
현대코퍼레이션(주),011760,2012/12,1914761875,367.13,21.41,0.36,27962744,2.11,1.33,5468422848,
현대해상화재보험(주),001450,2012/03,,,,,2970117243,,,11569071764,
호전실업(주),111110,2012/12,,,,,,,,,
화성산업(주),002460,2012/12,397183609,80.78,55.32,-12.73,,0.3,0.16,351260068,
화천기계(주),010660,2012/12,,,,,,0.64,0.46,,
화천기공(주),000850,2012/12,306873292,37.95,72.49,-4.63,19153165,0.65,0.44,240406158,
환인제약(주),016580,2012/12,,,,,,1.36,0.68,,
효성아이티엑스(주),094280,2012/12,71688635,157.31,38.86,0,9348547,2.52,1.38,213327457,
흥국화재해상보험(주),000540,2012/03,,,,,312505000,,,3125724000,
흥아해운(주),003280,2012/12,533571353,328,23.36,6.16,,0.78,0.42,726499926,
