,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,배당률,ESG,E,S,G,평가연도,업종명,현금흐름(CF),PBR
세하,173678893000.0,833.66,10.71,3.22,0.0,B이하,B,B이하,B+,2017,종이목재,-0.019944590106080625,2.725
송원산업,865121000000.0,128.79,43.71,4.4,28.0,B+,B,B+,B+,2017,화학,0.07596298835763941,1.31
수산중공업,110463639000.0,19.54,83.65,14.77,0.0,B이하,B,B이하,B이하,2017,기계,0.06489367800285115,0.995
신대양제지,725767416000.0,74.65,57.26,103.08,7.5,B이하,C,B이하,B이하,2017,종이목재,0.037295630697907665,0.43000000000000005
신도리코,940545761000.0,9.9,90.99,10.08,32.19,B+,B+,B이하,B+,2017,전기전자,0.1044790277511514,0.6950000000000001
신라교역,549948061000.0,14.67,87.21,35.59,0.0,B이하,C,B이하,B이하,2017,"농업, 임업 및 어업",0.08925402744541497,0.5249999999999999
신성이엔지,682856890000.0,734.68,11.98,356.02,0.0,B이하,B,B이하,B이하,2017,전기전자,-0.01730795576394993,5.12
신세계,10151705102000.0,106.36,48.46,31.35,24.98,B+,B,A+,B+,2017,유통업,0.10071878011791205,0.75
신세계건설,678555969000.0,324.96,23.53,-25.99,15.0,B이하,B+,B이하,B이하,2017,건설업,-0.05849337039598342,0.9199999999999999
신세계인터내셔날,950856585000.0,91.63,52.18,7.97,12.0,B+,B,A,B이하,2017,유통업,0.012576600102035212,1.1400000000000001
신세계푸드,595365659000.0,88.97,52.92,12.95,15.0,B+,B,A,B+,2017,서비스업,0.06922068773691156,1.855
신송홀딩스,259752617000.0,86.67,53.57,41.02,0.0,B이하,B,B이하,B이하,2017,기타금융,-0.054132176637877776,0.5700000000000001
신영와코루,331622240000.0,8.81,91.91,1.64,30.0,B이하,C,B이하,B이하,2017,섬유의복,0.005155799538768486,0.525
신원,421611580000.0,149.26,40.12,-0.02,0.0,B이하,B,B이하,B이하,2017,섬유의복,0.0020134468251560506,0.855
신풍제약,391378735000.0,81.3,55.16,-4.71,0.0,B이하,B,B이하,B이하,2017,의약품,0.0548547446896838,1.8250000000000002
신흥,131257804000.0,51.98,65.8,-2.59,8.54,B이하,B+,B이하,B이하,2017,유통업,0.02102206200052657,1.175
쌍방울,623968394000.0,106.66,48.39,-3.63,0.0,B이하,C,B이하,B이하,2017,섬유의복,0.024570503290872053,0.71
써니전자,40388929000.0,5.47,94.81,-10.28,0.0,B이하,B,B+,B이하,2017,전기전자,0.06419100243324231,3.925
씨아이테크,38255018000.0,73.5,57.64,17.33,0.0,B이하,D,B이하,B이하,2017,기타제조업,0.042205302121774826,1.7599999999999998
씨에스윈드,387936614000.0,28.51,77.82,0.32,63.94,B+,B+,B이하,B이하,2017,기계,-0.009858395988156807,1.5499999999999998
아남전자,139789131000.0,101.76,49.56,5.2,0.0,B이하,B,B이하,B이하,2017,전기전자,0.011898497334341484,3.39
아모레퍼시픽,5375684239000.0,28.75,77.67,-9.24,256.01,A,B+,A,A,2017,화학,0.10003530190216561,5.55
아세아,1816402594000.0,43.83,69.53,9.36,26.04,B이하,B,B이하,B이하,2017,서비스업,0.031120464728736023,0.665
아세아시멘트,906380756000.0,29.98,76.93,1.19,29.99,B이하,C,B이하,B+,2017,비금속광물,0.12319046984198695,0.575
아세아제지,766895048000.0,66.44,60.08,15.1,9.0,B이하,B,B이하,B이하,2017,종이목재,-0.0002526694461170421,0.385
아시아나항공,8550603410000.0,588.18,14.53,8.04,0.0,B+,B,A,B+,2017,운수창고업,0.11633155961521843,1.2850000000000001
아이마켓코리아,1086927962000.0,146.76,40.52,-9.4,66.97,B이하,B+,B이하,B이하,2017,유통업,0.05582479477004523,1.195
아이에스동서,2272169590000.0,105.44,48.68,6.31,219.75,B이하,B,B이하,B이하,2017,비금속광물,0.06072298377153934,1.21
알루코,477572307000.0,130.16,43.45,7.72,10.0,B이하,B,B이하,B이하,2017,철강금속,0.23647761055511815,1.6800000000000002
에넥스,171431594000.0,184.5,35.15,10.26,5.53,B이하,C,B+,B이하,2017,기타제조업,0.014417741860869068,2.585
에스엘,1600258898000.0,56.4,63.94,-8.09,80.0,B이하,C,B+,B이하,2017,운수장비,0.10152807622100726,1.0
에스원,1581536979000.0,30.94,76.37,6.12,444.88,B이하,C,B이하,B이하,2017,서비스업,0.15147541305420942,3.65
에쓰씨엔지니어링,374160400000.0,136.51,42.28,-18.89,0.0,B이하,B,B이하,B이하,2017,건설업,0.063749247901819,1.17
에이블씨엔씨,372641584000.0,22.18,81.85,-14.1,0.0,B이하,B+,B이하,B이하,2017,화학,0.01079596070844051,1.29
에이엔피,142121848000.0,156.04,39.06,-2.32,0.0,B이하,C,B이하,B이하,2017,전기전자,-0.018648311607950642,1.725
엔씨소프트,3526567161000.0,29.21,77.39,78.81,1410.3,B이하,B,B이하,B이하,2017,서비스업,0.3384123835823073,3.135
엔케이,241293977000.0,56.12,64.05,-26.0,0.0,B이하,C,B이하,B이하,2017,기계,0.048314916984867895,0.86
영보화학,179187991000.0,26.67,78.95,4.32,19.5,B이하,C,B이하,B이하,2017,화학,0.0915541743713906,0.8700000000000001
영원무역,2274891069000.0,69.67,58.94,0.38,59.4,B이하,B,B이하,B이하,2017,유통업,0.07920291193316754,1.585
영원무역홀딩스,2760525744000.0,57.42,63.53,2.0,102.13,B이하,B,B이하,B이하,2017,기타금융,0.08012424343176912,1.755
영진약품,203846089000.0,70.37,58.7,0.97,0.0,B이하,C,B+,B이하,2017,의약품,0.016162251346473526,16.73
영풍,4803738859000.0,38.46,72.23,40.34,186.76,B이하,C,B이하,B+,2017,철강금속,0.04934127638507842,1.185
영풍제지,128022406000.0,31.06,76.3,20.06,6.48,B이하,C,B이하,B이하,2017,종이목재,0.037463083651939996,0.75
영화금속,179811590000.0,156.19,39.03,15.39,5.55,B이하,B,B이하,B이하,2017,운수장비,0.02152400815903677,1.17
오뚜기,1721705316000.0,49.51,66.89,5.74,137.05,B이하,D,B+,B이하,2017,음식료품,0.051074140992649925,2.8049999999999997
오리온홀딩스,4302849629000.0,38.0,72.46,-95.28,65.47,B이하,C,B이하,B이하,2017,음식료품,-0.0779082852156731,9.205
용평리조트,868156494000.0,112.69,47.02,-0.49,2.0,B이하,B,B이하,B이하,2017,서비스업,0.08493777943217069,1.385
우신시스템,289528242000.0,144.44,40.91,-7.69,3.64,B이하,C,B이하,B이하,2017,기계,0.021613176409620915,1.195
우진,189515106000.0,39.3,71.79,-9.37,0.0,B이하,B,B이하,B이하,2017,의료정밀,0.1331210629860258,1.01
우진플라임,313148635000.0,285.93,25.91,0.56,0.0,B이하,B,B이하,B이하,2017,기계,-0.05850253014642292,1.39
웅진,886226383000.0,165.57,37.65,16.41,0.0,B이하,B,B이하,B이하,2017,기타금융,0.05236804005004913,0.49
웅진씽크빅,533978663000.0,76.24,56.74,0.05,31.28,B이하,C,B이하,B이하,2017,서비스업,0.09587787412866931,1.145
원림,147494204000.0,30.23,76.79,-13.21,4.45,B이하,B,B이하,B이하,2017,섬유의복,0.01578808034840977,0.755
윌비스,307930289000.0,133.63,42.8,-6.4,0.0,B이하,B+,B이하,B이하,2017,유통업,0.03798725469823139,1.1199999999999999
유니드,1113148608000.0,71.39,58.35,2.9,22.0,B이하,B,B이하,B이하,2017,화학,-0.024910112884454043,0.735
유니온,363299898000.0,73.55,57.62,0.0,35.91,B이하,B,B이하,B이하,2017,비금속광물,0.06743106693220706,0.45
유니켐,92818715000.0,143.05,41.14,0.0,0.0,B+,B+,B이하,B이하,2017,기타제조업,0.031407837489520425,2.63
유니퀘스트,266917348000.0,47.74,67.69,-6.64,19.68,B이하,B+,B이하,B이하,2017,유통업,0.008726011922379677,1.485
유성기업,382743466000.0,31.18,76.23,-2.35,23.72,B이하,B,B이하,B+,2017,운수장비,0.08301738605065873,0.515
유수홀딩스,520624313000.0,78.17,56.12,-3.0,0.0,B+,B+,B+,B이하,2017,서비스업,0.06626445633406888,1.155
유안타증권,11193446258000.0,942.05,9.6,32.45,0.0,B+,A,B이하,B이하,2017,증권,-0.13813199656289535,0.775
유엔젤,51217643000.0,28.65,77.73,5.16,0.0,B이하,B,B이하,B이하,2017,서비스업,-0.06377103428433797,1.7799999999999998
유유제약,111299322000.0,42.16,70.34,2.63,16.26,B이하,B,B이하,B이하,2017,의약품,0.13713902576808495,1.305
유한양행,2094673424000.0,30.4,76.69,10.71,36.55,B이하,B,B이하,B+,2017,의약품,0.0862542505870225,1.8450000000000002
유화증권,635593499000.0,38.35,72.28,-0.3,10.27,B이하,B+,B이하,B이하,2017,증권,-0.546984342135244,0.53
율촌화학,577661654000.0,72.06,58.12,10.99,83.92,B이하,B,B이하,B이하,2017,화학,0.12715238590558572,1.495
이건산업,439283119000.0,186.47,34.91,2.87,4.94,B이하,B,B이하,B이하,2017,종이목재,0.13928882365428596,1.17
이구산업,269797349000.0,144.35,40.92,16.07,16.0,B이하,B,B이하,B+,2017,철강금속,-0.009804087782465404,0.835
이노션,1626494168000.0,137.24,42.15,8.29,200.0,B이하,B,B이하,B이하,2017,서비스업,0.10144365927496637,2.35
이마트,16066507597000.0,83.17,54.59,7.44,34.99,B+,B+,A,B+,2017,유통업,0.0565741329936179,0.7849999999999999
이수페타시스,483286938000.0,179.16,35.82,-4.12,6.68,B이하,C,B+,B+,2017,전기전자,0.012560608289674712,1.155
이수화학,999536232000.0,190.43,34.43,-0.51,9.51,B+,B,B+,B+,2017,화학,0.006765774776380715,0.51
이스타코,88142004000.0,124.25,44.59,292.65,0.0,B이하,D,B이하,B이하,2017,서비스업,0.44857776942582656,1.285
이아이디,99837832000.0,44.52,69.19,134.07,0.0,B이하,C,B이하,B이하,2017,유통업,-0.23365928369532582,0.935
이연제약,290843099000.0,32.4,75.53,0.0,69.99,B이하,B+,B이하,B이하,2017,의약품,0.13278059348803767,2.46
이월드,233119097000.0,76.98,56.5,18.0,0.0,B이하,C,B이하,B이하,2017,서비스업,0.23830606150013992,1.475
이화산업,280830381000.0,51.97,65.8,19.05,0.0,B이하,C,B이하,B이하,2017,유통업,-0.043424002513154106,0.865
인디에프,142063634000.0,113.62,46.81,-0.9,0.0,B이하,B,B이하,B이하,2017,섬유의복,0.009621698798508061,1.41
인스코비,47219185000.0,34.48,74.36,33.74,0.0,B이하,C,B이하,B이하,2017,통신업,0.02976794991181241,4.715
인지컨트롤스,456875345000.0,126.97,44.06,-13.32,28.73,B이하,C,B이하,B이하,2017,운수장비,0.08649677183168267,0.7050000000000001
인천도시가스,389429551000.0,127.7,43.92,4.42,23.56,B이하,B,B이하,B이하,2017,전기가스업,0.04128706710870335,0.8300000000000001
인터지스,509181971000.0,109.67,47.69,7.86,22.76,B이하,B+,B이하,B이하,2017,운수창고업,0.055972756023073056,0.495
인팩,278413185000.0,142.03,41.32,2.04,26.0,B이하,B,B이하,B이하,2017,운수장비,-0.0032591582524027054,0.72
일동제약,564627274000.0,98.06,50.49,128.79,49.98,B이하,B,B이하,B이하,2017,의약품,0.16004353970371246,2.555
일동홀딩스,274838718000.0,57.38,63.54,0.73,19.53,B이하,B,B이하,B이하,2017,기타금융,-0.05335918244124766,1.135
일성건설,305298894000.0,262.57,27.58,47.25,0.06,B이하,B,B이하,B이하,2017,건설업,-0.008019384532749372,0.62
일성신약,347461710000.0,7.63,92.91,-0.62,7.58,B이하,B,B이하,B이하,2017,의약품,0.15152468858249032,1.12
일신방직,895872907000.0,27.1,78.68,2.97,28.98,B이하,B+,B이하,B이하,2017,섬유의복,0.07518475614550783,0.5700000000000001
일신석재,77760845000.0,53.3,65.23,25.33,0.0,B이하,B,B이하,B이하,2017,유통업,-0.015346481196758565,2.165
일양약품,436373966000.0,106.83,48.35,3.13,0.0,B이하,B,B이하,B이하,2017,의약품,0.11128284490310426,5.17
일정실업,67184974000.0,31.95,75.79,-37.77,10.0,B이하,C,B이하,B이하,2017,섬유의복,-0.06052213990747414,0.665
일진전기,756774591000.0,138.0,42.02,12.37,6.0,B이하,B,B이하,B이하,2017,전기전자,0.00592487325734638,0.615
일진홀딩스,1079321232000.0,139.76,41.71,11.23,0.0,B이하,B,B이하,B이하,2017,기타금융,0.02667522290762822,1.23
잇츠한불,562415774000.0,19.84,83.44,-8.08,96.4,B이하,B+,B이하,B이하,2017,유통업,0.11586313005325201,1.875
자화전자,460781745000.0,62.46,61.55,49.3,84.62,B이하,B,B이하,B이하,2017,전기전자,0.08618098145818014,1.56
전방,413514843000.0,177.71,36.01,-9.12,6.78,B이하,B,B이하,B이하,2017,섬유의복,-0.06278671580206314,0.305
제이에스코퍼레이션,190454998000.0,21.76,82.13,25.34,289.14,B이하,B+,B이하,B이하,2017,기타제조업,-0.0017293929190175332,1.44
제이준코스메틱,152808469000.0,20.32,83.11,60.36,0.0,B이하,D,B이하,B이하,2017,화학,-0.15879482234399558,6.095
제일기획,2238293235000.0,161.49,38.24,4.4,334.54,B이하,B,B이하,B이하,2017,서비스업,0.011582325848903985,3.87
제일파마홀딩스,197587508000.0,15.93,86.26,-92.8,10.28,B이하,B,B이하,B이하,2017,서비스업,0.1332819328605927,3.21
제주은행,5550919000000.0,1271.27,7.29,9.75,2.0,B+,A,B+,B이하,2017,은행,0.1101164089120631,0.41500000000000004
제주항공,800417836000.0,141.51,41.41,33.27,11.93,B이하,B+,B이하,B이하,2017,운수창고업,0.14510898354489066,2.865
조광페인트,265062344000.0,45.78,68.6,6.65,41.02,B이하,B,B이하,B이하,2017,화학,0.0667127004342726,0.84
조광피혁,244713604000.0,8.45,92.21,-12.22,0.0,B이하,B+,B이하,B이하,2017,기타제조업,0.18644989206624274,1.175
조비,93468380000.0,101.37,49.66,1.51,0.0,B이하,B,B이하,B이하,2017,화학,0.10820947950004281,1.315
조선내화,999226222000.0,52.88,65.41,-2.82,56.88,B+,B,B+,B+,2017,비금속광물,0.04097076200167755,0.735
조선선재,111971631000.0,14.85,87.07,4.63,276.67,B이하,C,B이하,B이하,2017,기계,0.24361489019546878,1.09
조일알미늄,334276483000.0,71.31,58.37,9.41,3.0,B이하,B,B이하,B+,2017,철강금속,-0.026552922387554335,0.535
조흥,168471957000.0,39.94,71.46,25.01,120.0,B이하,B,B이하,B이하,2017,음식료품,0.05577524235681654,1.475
종근당,677205335000.0,67.92,59.55,0.0,35.98,B이하,B+,B+,B이하,2017,의약품,0.092352182001756,3.01
종근당바이오,179483384000.0,26.36,79.14,4.58,15.69,B이하,B,B이하,B이하,2017,의약품,0.17299290568768808,0.8300000000000001
종근당홀딩스,818863626000.0,27.91,78.18,34.28,36.0,B이하,B+,B이하,B이하,2017,기타금융,0.1281631953958378,1.085
주연테크,55053384000.0,13.45,88.15,22.59,0.0,B이하,C,B이하,B이하,2017,전기전자,-0.1297001395656169,1.4
지엠비코리아,468879290000.0,96.72,50.83,-5.71,20.0,B이하,B,B이하,B이하,2017,운수장비,0.05628903934944892,0.645
지투알,591065990000.0,276.7,26.55,22.88,23.06,B이하,B+,B이하,B이하,2017,서비스업,0.10274320030456452,1.81
진도,158369197000.0,54.49,64.73,4.31,54.0,B이하,B,B이하,B이하,2017,유통업,-0.002347622309955192,0.7050000000000001
진양산업,46883259000.0,37.04,72.97,5.67,15.0,B이하,B,B이하,B이하,2017,화학,0.09098027154018384,1.6
진양홀딩스,552714840000.0,38.07,72.43,2.13,19.61,B이하,B,B이하,B이하,2017,기타금융,0.112001094194397,0.99
진양화학,41227436000.0,40.74,71.06,-13.92,0.0,B이하,B,B이하,B이하,2017,화학,0.02343685111672223,1.28
진원생명과학,45634058000.0,24.89,80.07,-13.39,0.0,B이하,B,B이하,B이하,2017,의약품,-0.14868740961539467,3.96
진흥기업,313602441000.0,313.32,24.19,-11.33,0.0,B+,B,B+,B+,2017,건설업,-0.019450943523343287,5.09
참엔지니어링,746877918000.0,1051.26,8.69,49.51,0.0,B이하,B,B이하,B이하,2017,기계,0.1458727775835787,3.3449999999999998
천일고속,67842442000.0,43.92,69.48,-5.42,119.82,B이하,B+,B이하,B이하,2017,운수창고업,-0.03796739965711858,4.03
카프로,462168690000.0,75.34,57.03,56.69,10.0,B이하,B,B이하,B+,2017,화학,0.09013347348578626,1.14
코리아써키트,556503135000.0,33.98,74.64,8.49,0.0,B이하,B,B이하,B+,2017,전기전자,0.05876431321585898,1.165
코스맥스,934019129000.0,308.96,24.45,16.78,59.98,B이하,B,B이하,B이하,2017,화학,-0.007485216239840458,6.7700000000000005
코스맥스비티아이,740812969000.0,115.55,46.39,11.75,19.91,B이하,B,B이하,B이하,2017,기타금융,0.036509992259912534,1.23
코스모신소재,197678366000.0,166.68,37.5,65.34,0.0,B이하,C,B이하,B+,2017,화학,-0.003963479406694187,2.465
코스모화학,454835931000.0,187.23,34.81,50.66,0.0,B이하,B,B이하,B+,2017,화학,-0.08091716985949954,2.5949999999999998
코아스,79069618000.0,234.14,29.93,17.46,0.0,B이하,C,B이하,B이하,2017,기타제조업,-0.011250983363766634,2.04
코오롱,3699363238000.0,304.77,24.71,11.59,10.08,B이하,B,B+,B이하,2017,기타금융,0.012794337496318533,1.7999999999999998
코오롱글로벌,2263440652000.0,386.31,20.56,14.71,2.99,B이하,B+,B이하,B이하,2017,건설업,0.010541155680607242,0.6799999999999999
코오롱플라스틱,353840137000.0,81.89,54.98,10.01,12.0,B+,B+,B+,B+,2017,화학,0.16371409278350912,1.495
코웨이,2158873075000.0,119.79,45.5,5.91,141.89,B+,B,A+,A,2017,서비스업,0.2199583328330067,7.984999999999999
콤텍시스템,106679920000.0,82.83,54.7,-13.93,0.0,B이하,B,B이하,B이하,2017,서비스업,0.02097922357827058,1.0550000000000002
크라운해태홀딩스,1311341477000.0,166.0,37.59,-15.71,19.64,B이하,B,B+,B이하,2017,기타금융,0.04308007490758305,1.23
키움증권,10373352533000.0,641.96,13.48,22.09,26.0,B+,A,B이하,B이하,2017,증권,-0.6805335699247178,1.3399999999999999
태경산업,474559999000.0,80.15,55.51,26.77,40.0,B이하,C,B이하,B이하,2017,화학,0.07073381408563609,1.04
태광산업,4109516134000.0,29.46,77.24,9.16,29.1,B이하,C,B이하,B이하,2017,화학,0.11891600547888798,0.55
태림포장,633207637000.0,102.67,49.34,49.69,1.58,B이하,C,B이하,B이하,2017,종이목재,0.053012134169537095,0.625
태영건설,4752049446000.0,231.06,30.21,58.62,16.18,B이하,B+,B이하,B이하,2017,건설업,0.008261594083069914,0.76
태원물산,41123791000.0,26.2,79.24,-21.71,15.44,B이하,B,B이하,B이하,2017,운수장비,-0.026274204673119573,1.445
태평양물산,531201348000.0,287.87,25.78,6.65,0.0,B이하,B+,B+,B이하,2017,섬유의복,0.02314488413426445,1.105
텔코웨어,119150756000.0,10.49,90.51,1.24,64.93,B이하,B,B이하,B이하,2017,서비스업,0.23721528895237118,1.17
토니모리,199661831000.0,74.86,57.19,-11.75,8.25,B이하,B,B이하,B이하,2017,화학,-0.00934671288024311,2.475
티에이치엔,207069592000.0,443.61,18.4,6.43,10.0,B이하,C,B이하,B이하,2017,전기전자,0.045047684081416614,0.455
티웨이홀딩스,296444250000.0,220.57,31.19,48.78,0.0,B이하,C,B이하,B이하,2017,전기전자,0.17647482432679953,9.005
파미셀,63751942000.0,13.86,87.83,-9.49,0.0,B이하,B,B이하,B이하,2017,의약품,-0.07966374704687484,6.404999999999999
팜스코,725316560000.0,126.29,44.19,7.99,19.39,B이하,B+,B이하,B이하,2017,음식료품,0.040637746012547,1.3050000000000002
팬오션,3894362000000.0,61.61,61.88,24.67,0.0,B이하,B+,B이하,B이하,2017,운수창고업,0.11198036160668424,1.195
퍼스텍,197157482000.0,144.18,40.95,7.03,0.0,B이하,B,B이하,B이하,2017,기계,0.06455271216138503,3.49
퍼시스,436794588000.0,13.63,88.01,24.99,52.77,B이하,B,B이하,B이하,2017,기타제조업,0.07650639540984477,1.02
페이퍼코리아,667698215000.0,965.62,9.38,31.9,0.0,B이하,C,B이하,B이하,2017,종이목재,-0.004820987516426114,5.01
평화산업,178292605000.0,161.59,38.23,-0.77,0.0,B이하,B,B이하,B+,2017,운수장비,0.014192524354799506,1.0150000000000001
평화홀딩스,509012525000.0,172.6,36.68,-6.91,28.4,B이하,B+,B이하,B이하,2017,기타금융,0.02998726627024985,0.435
풀무원,1103028815000.0,193.49,34.07,10.22,22.55,A+,A+,A,A,2017,기타금융,0.02799139761507923,1.835
풍산,2729495592000.0,108.5,47.96,4.0,15.99,B+,B+,B이하,B+,2017,철강금속,0.04667306350746537,1.065
풍산홀딩스,818457486000.0,19.8,83.47,5.77,25.87,B이하,B+,B이하,B이하,2017,기타금융,0.06995031123675141,0.97
하나금융지주,20135702000000.0,37.35,72.81,61.27,25.0,A,A,A,B+,2017,기타금융,0.15486281487233242,0.8600000000000001
하나투어,604729719000.0,150.44,39.93,14.57,152.43,B이하,B+,B이하,B이하,2017,서비스업,0.09708454870829412,6.27
하이스틸,245323396000.0,80.24,55.48,0.0,7.0,B이하,B,B이하,B이하,2017,철강금속,-0.008538696388576373,0.345
하이트진로,3507595838000.0,188.1,34.71,-0.02,15.15,B+,B,B+,B+,2017,음식료품,0.18249961457428304,1.605
하이트진로홀딩스,4059346912000.0,257.66,27.96,-0.75,2.78,B이하,B+,B이하,B이하,2017,기타금융,0.17637847664371326,0.27
한국가스공사,37139439444000.0,356.24,21.92,5.04,0.0,B+,B+,B+,A,2017,전기가스업,0.11309595041752638,0.665
한국공항,416391199000.0,31.86,75.84,2.72,9.66,B이하,C,B이하,B이하,2017,운수창고업,0.10178856627042428,0.5
한국내화,215430995000.0,74.9,57.18,4.66,4.65,B이하,C,B이하,B이하,2017,비금속광물,-0.03004729638262927,0.62
한국쉘석유,130947310000.0,31.68,75.94,-0.17,315.71,B이하,B+,B이하,B이하,2017,화학,0.09339911172524669,7.0600000000000005
한국자산신탁,718191959000.0,50.84,66.29,71.26,49.41,B이하,B+,B이하,B이하,2017,기타금융,-0.5317777487740442,1.8399999999999999
한국전자홀딩스,404799624000.0,54.18,64.86,84.58,3.75,B이하,C,B이하,B이하,2017,기타금융,0.061450137691646874,0.33999999999999997
한국종합기술,230798691000.0,101.78,49.56,0.12,20.0,B이하,B+,B이하,B이하,2017,서비스업,-0.055565789680276916,0.885
한국주강,84927734000.0,50.73,66.34,12.9,0.0,B이하,C,B이하,B이하,2017,기계,-0.09667403504737866,0.585
한국철강,885882136000.0,23.33,81.08,11.38,17.99,B+,B,B+,B+,2017,철강금속,0.12752538416901923,0.54
한국카본,366441407000.0,18.08,84.69,-7.21,18.66,B이하,C,B이하,B이하,2017,기계,-0.06455457209014362,0.855
한국콜마,668548554000.0,100.98,49.76,23.09,60.0,B이하,B,B이하,B이하,2017,화학,0.00655596312228449,5.555
한국콜마홀딩스,746857715000.0,90.42,52.52,48.46,36.78,B이하,C,B이하,B이하,2017,기타금융,0.1392340574265243,3.9050000000000002
한국토지신탁,1145487054000.0,70.56,58.63,38.91,9.71,B이하,B+,B+,B이하,2017,기타금융,-0.3862925509692241,1.255
한국화장품,99397360000.0,67.58,59.67,-5.91,0.0,B이하,B,B이하,B이하,2017,유통업,-0.05394662548403698,4.735
한국화장품제조,69855872000.0,47.07,67.99,3.43,16.0,B이하,B,B이하,B이하,2017,화학,-0.009597788764360468,3.92
한농화성,165277180000.0,52.41,65.61,15.28,27.39,B이하,B,B이하,B이하,2017,화학,0.012368329367838517,0.77
한독,639346109000.0,119.92,45.47,5.51,52.39,B+,B+,B이하,B+,2017,의약품,0.016246969334025,1.19
한미반도체,285064244000.0,38.26,72.33,18.66,99.41,B이하,B,B이하,B이하,2017,기계,0.18254426330763648,4.165
한미사이언스,938783180000.0,41.14,70.85,-1.95,39.16,B이하,D,B이하,B이하,2017,기타금융,-0.051633540999345286,10.365
한미약품,1660934086000.0,109.6,47.71,3.84,19.91,B이하,C,B+,B이하,2017,의약품,-0.06862987747137617,9.28
한샘,975706063000.0,92.21,52.03,6.61,89.89,B이하,C,B이하,B이하,2017,유통업,0.03210509580162411,9.19
한섬,1252267494000.0,35.31,73.9,72.57,62.44,B이하,B,B이하,B이하,2017,섬유의복,0.059221045803209145,0.86
한성기업,215309216000.0,283.55,26.07,0.66,2.79,B이하,C,B이하,B이하,2017,음식료품,0.03027789294548853,0.75
한세실업,1196058481000.0,108.53,47.96,10.58,88.29,B이하,B+,B이하,B이하,2017,섬유의복,0.04193794664396007,2.1950000000000003
한세엠케이,212873830000.0,34.24,74.49,3.27,39.51,B이하,B,B이하,B이하,2017,유통업,0.012698863969690931,1.0899999999999999
한세예스24홀딩스,1693645040000.0,141.53,41.4,9.92,43.34,B이하,C,B이하,B이하,2017,기타금융,0.038902226302963215,3.955
한솔로지스틱스,91872344000.0,94.66,51.37,-7.65,5.59,B이하,B,B이하,B이하,2017,운수창고업,0.0045811108725203826,1.145
한솔제지,1741025633000.0,219.81,31.27,14.81,7.99,A,B+,A,A,2017,종이목재,0.05947536303043158,0.7749999999999999
한솔케미칼,723320120000.0,85.06,54.04,13.29,19.63,B+,B+,B이하,B+,2017,화학,0.16761766938895267,3.085
한솔테크닉스,503513319000.0,136.0,42.37,15.8,0.0,B+,B+,B이하,B+,2017,전기전자,0.044531250260624024,2.135
한솔홀딩스,1629373679000.0,211.48,32.1,11.21,0.91,B이하,B,B이하,B이하,2017,기타금융,0.06414668282419363,0.63
한솔홈데코,307634474000.0,99.66,50.08,8.06,1.92,B+,B,B+,B+,2017,종이목재,0.0587952162786166,0.8
한신공영,1905386491000.0,442.41,18.44,11.97,7.5,B이하,C,B이하,B이하,2017,건설업,-0.10217684316052078,0.565
한양증권,1716738311000.0,538.4,15.66,-8.93,7.01,B이하,B+,B이하,B이하,2017,증권,-0.015587561375562824,0.4
한온시스템,4119580910000.0,102.79,49.31,-2.07,80.0,B이하,B,B이하,B+,2017,기계,0.10144715742580422,3.95
한올바이오파마,168695547000.0,51.71,65.92,1.63,0.0,B이하,B+,B이하,B이하,2017,의약품,0.5002763123721696,9.495
한익스프레스,188215330000.0,198.59,33.49,12.81,16.0,B이하,B,B이하,B이하,2017,운수창고업,0.003133906822308269,1.23
한일철강,319893168000.0,94.95,51.3,39.99,6.2,B이하,C,B이하,B이하,2017,철강금속,0.024090044340852906,0.35
한진,2453809753000.0,182.3,35.42,2.71,7.89,B이하,B,B이하,B이하,2017,운수창고업,0.01759283933917561,0.46
한진중공업홀딩스,1918648000000.0,347.26,22.36,202.26,0.0,B이하,B+,B이하,B이하,2017,기타금융,0.0386512749759298,0.405
한진칼,2775783760000.0,61.99,61.73,16.01,5.01,B이하,C,B이하,B이하,2017,기타금융,0.14302341526997106,0.835
한창,103882929000.0,153.59,39.43,122.01,0.0,B이하,C,B이하,B이하,2017,유통업,0.08715980578052811,3.805
한창제지,150932868000.0,114.88,46.54,3.29,4.0,B이하,C,B이하,B이하,2017,종이목재,0.09115707887504268,0.92
한화,160194978000000.0,903.43,9.97,6.97,11.5,A,A,A+,A,2017,화학,0.10194513435285736,1.4
한화손해보험,14884045470000.0,1156.5,7.96,11.87,3.0,B+,A,B이하,B이하,2017,보험,0.13540802892296364,0.73
한화투자증권,6440961825000.0,638.47,13.54,8.07,0.0,B+,A,B+,B이하,2017,증권,-0.18780149558429235,0.635
해성디에스,290423757000.0,60.37,62.35,17.69,6.0,A,B+,A,A,2017,전기전자,0.07278239128843307,1.69
해태제과식품,820852537000.0,183.54,35.27,1.09,27.32,B이하,B,B이하,B이하,2017,음식료품,0.06855118235896683,2.005
핸즈코퍼레이션,675596707000.0,108.74,47.91,-9.45,20.0,B이하,B+,B이하,B+,2017,운수장비,0.046149137326028676,0.8200000000000001
현대건설,18431902000000.0,117.54,45.97,-10.29,10.0,B이하,D,B+,B+,2017,건설업,0.030461376116311337,0.875
