,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,배당률,ESG,E,S,G,평가연도,업종명,현금흐름(CF),PBR
하나제약,303497254000.0,20.48,83.0,10.77,99.28,B,D,B,B+,2021,의약품,0.13062219797116667,1.805
하나투어,430595585000.0,645.54,13.41,-63.26,0.0,B+,B,A,B+,2021,서비스업,-2.6650343896940263,11.36
하이브,4728915303000.0,63.82,61.04,57.72,0.0,-,-,-,-,2021,서비스업,0.14113743949135277,4.0600000000000005
하이스틸,259714572000.0,88.43,53.07,0.0,8.0,B,C,B,B+,2021,철강금속,0.0025591921548299514,2.375
하이트진로,3631051440000.0,232.16,30.11,-2.37,15.15,B+,B+,A,B,2021,음식료품,0.282475372676842,2.68
하이트진로홀딩스,4236298193000.0,289.59,25.67,-2.45,8.32,B+,B+,A,B,2021,기타금융,0.2778225944075862,0.37
한국가스공사,43669902324000.0,378.87,20.88,32.1,50.73,B+,B+,A,B+,2021,전기가스업,-0.07523557102314721,0.55
한국공항,383887978000.0,32.34,75.56,15.6,0.0,B,D,B,B+,2021,운수창고업,0.04467838804850665,0.53
한국내화,357947858000.0,41.0,70.92,33.4,6.04,B,B,B,B,2021,비금속광물,0.059481345454281964,0.615
한국쉘석유,165711580000.0,51.26,66.11,20.49,352.86,B,C,B+,B+,2021,화학,0.10224855599121273,4.16
한국앤컴퍼니,4081229755000.0,9.26,91.53,17.34,120.0,A,B+,A+,B+,2021,기타금융,0.03748167932524015,0.675
한국자산신탁,964064318000.0,26.42,79.1,-23.19,43.43,C,C,B+,C,2021,기타금융,-0.2952717565443191,0.77
한국전자홀딩스,463627852000.0,49.61,66.84,49.53,0.0,B,B,B+,B,2021,기타금융,0.10432035868063928,0.64
한국종합기술,339419339000.0,138.52,41.92,-6.93,19.0,B,B,C,B+,2021,서비스업,0.05531977849718571,0.685
한국주강,50194780000.0,78.87,55.91,33.71,0.0,D,D,D,C,2021,기계,-0.0855730512153592,2.035
한국철강,908707498000.0,25.83,79.47,39.99,21.08,B,B,B,B+,2021,철강금속,0.0587145031195749,0.66
한국카본,498355905000.0,28.11,78.06,-10.65,29.36,B,B,B+,B,2021,기계,0.06934564267355002,1.325
한국콜마,2606037352000.0,91.68,52.17,19.99,83.0,B+,B+,A,B+,2021,화학,-0.0019685933350009534,1.86
한국콜마홀딩스,1209726178000.0,41.55,70.65,-0.22,48.74,B+,B,B+,A,2021,기타금융,0.022740874642834412,1.395
한국타이어앤테크놀로지,11703918123000.0,42.64,70.11,10.66,137.87,B+,B+,A,B,2021,화학,0.11784232122544061,1.275
한국토지신탁,1452266768000.0,68.32,59.41,-1.93,9.03,C,D,C,C,2021,기타금융,1.195316508123482,0.755
한국특강,458713983000.0,223.06,30.95,66.51,0.0,C,C,B,B,2021,철강금속,0.00563708451984107,1.235
한국화장품,48508446000.0,120.77,45.3,-7.63,0.0,B,D,B,B,2021,유통업,-0.13801737035660436,7.0
한국화장품제조,76545671000.0,78.06,56.16,9.39,0.0,C,C,B,B,2021,화학,0.1855627637363054,3.4749999999999996
한농화성,216969691000.0,46.89,68.08,29.07,44.99,C,C,B,B,2021,화학,-0.0035039166971699014,1.905
한독,841561832000.0,119.16,45.63,2.79,70.0,A,B+,A,A,2021,의약품,0.07192076562225011,1.0550000000000002
한미반도체,429285683000.0,23.78,80.79,0.0,233.37,C,D,D,B,2021,기계,0.1400947953390884,4.84
한미사이언스,949894436000.0,37.61,72.67,10.82,39.2,A,B+,A+,A,2021,기타금융,0.014407828784087678,9.865
한미약품,1936728687000.0,108.64,47.93,11.84,19.84,A,B+,A+,A,2021,의약품,0.16782381546565864,8.355
한샘,1246352553000.0,100.48,49.88,0.0,82.85,A,B+,A+,A,2021,유통업,0.01274828295814822,4.77
한섬,1557084758000.0,25.53,79.66,0.0,107.04,A,A,A+,A,2021,섬유의복,0.12404727616943512,0.885
한성기업,199923900000.0,348.72,22.29,-5.49,0.0,C,D,B,B,2021,음식료품,-0.03323825453906512,1.055
한세실업,1216241001000.0,161.89,38.18,-1.55,98.1,B,B,B,B+,2021,섬유의복,-0.0920458680330257,1.9
한세엠케이,129057654000.0,174.99,36.36,-5.7,0.0,C,D,C,B+,2021,유통업,0.060546849493205546,2.05
한세예스24홀딩스,2241273060000.0,136.08,42.36,0.03,49.08,B,D,B,B+,2021,섬유의복,-0.024205949913955638,4.235
한솔로지스틱스,266627758000.0,239.27,29.48,46.59,11.49,B+,B,B+,B+,2021,운수창고업,0.01764605429981341,2.26
한솔제지,1887832972000.0,177.9,35.98,21.48,7.99,A,A,A,A,2021,종이목재,0.05768095681152466,0.55
한솔케미칼,1197174769000.0,55.91,64.14,24.13,41.23,A,A,A,A,2021,화학,0.1863125901242392,5.58
한솔테크닉스,788670353000.0,183.41,35.28,24.75,0.0,A,B+,A,A,2021,전기전자,-0.037721291631243284,1.155
한솔홀딩스,653696785000.0,19.01,84.02,15.07,12.0,A,B+,A,A,2021,기타금융,0.02734246659949637,0.405
한솔홈데코,314661262000.0,96.85,50.8,3.96,1.92,A,B+,A,A,2021,종이목재,0.0012724611472284062,1.01
한신공영,2119949126000.0,212.79,31.97,-15.78,7.0,C,C,C,B,2021,건설업,-0.2024733490107174,0.39
한양증권,1633398450000.0,277.8,26.47,83.21,17.96,C,D,B+,C,2021,증권,-0.08166539822279578,0.45999999999999996
한온시스템,8233732862000.0,232.45,30.08,6.96,89.98,B+,B+,B+,B+,2021,기계,0.08655567479996902,10.545
한올바이오파마,198477805000.0,21.4,82.37,0.0,0.0,B,D,B,B+,2021,의약품,0.008266908769144895,10.73
한익스프레스,374774840000.0,409.79,19.62,26.17,0.0,C,B,B,C,2021,운수창고업,0.0219823093329059,1.335
한일시멘트,2370327907000.0,62.53,61.53,30.54,103.98,B+,B+,B+,B,2021,비금속광물,0.08290540266934773,0.75
한일철강,338742841000.0,90.56,52.48,0.0,9.12,C,D,C,B,2021,철강금속,-0.006618770176062889,0.47
한일현대시멘트,596793705000.0,84.08,54.32,18.76,24.0,B+,B+,B+,B+,2021,비금속광물,0.08201582973916045,2.1399999999999997
한일홀딩스,3263832353000.0,69.1,59.14,15.24,57.0,B,B+,B+,B,2021,비금속광물,0.07931884689194683,0.525
한진,3877620716000.0,182.22,35.43,13.02,11.62,A,A,B+,A,2021,운수창고업,0.07829116400520347,0.44499999999999995
한진중공업홀딩스,1837801000000.0,427.19,18.97,11.67,1.68,B,D,C,B+,2021,전기가스업,0.1213512095257614,0.5449999999999999
한진칼,3754742183000.0,105.83,48.58,-3.31,0.0,A,A,A,A,2021,운수창고업,-0.11705479555727274,2.2199999999999998
한창,134278398000.0,262.9,27.56,-1.69,0.0,B,D,B,B,2021,유통업,-0.10023860818620894,5.58
한창제지,248597574000.0,129.03,43.66,6.26,4.0,C,C,C,B,2021,종이목재,0.07634733308483203,1.415
한화,202366402000000.0,861.49,10.4,3.75,14.27,A,A,A+,A,2021,화학,0.13680277766311494,0.93
한화손해보험,20189421459000.0,1260.45,7.35,-0.71,0.0,A,A,A+,B+,2021,보험,0.15498274582499244,0.355
한화솔루션,20007572194000.0,143.96,40.99,16.64,0.0,A,A,A+,B+,2021,화학,0.09238908249196874,1.12
한화시스템,3894302650000.0,73.87,57.51,0.0,3.17,A,B+,A,A,2021,전기전자,0.15147803764452913,1.415
한화에어로스페이스,11045830631000.0,180.95,35.59,20.55,13.33,A,A,A,A,2021,운수장비,0.1543246255537063,1.46
한화투자증권,10989358820000.0,490.61,16.93,-31.23,4.0,B+,B+,A,B+,2021,증권,-0.5781036614611973,0.635
해성디에스,474947833000.0,61.37,61.97,42.86,12.0,A,A,A+,A,2021,전기전자,0.08714521786389151,2.3049999999999997
해태제과식품,654856443000.0,152.11,39.67,0.67,36.43,B,D,B+,B+,2021,음식료품,0.10725563301182046,1.13
핸즈코퍼레이션,894964069000.0,241.55,29.28,-1.83,2.2,B,B,B,B+,2021,운수장비,-0.15837006095075384,0.725
현대건설,19637264000000.0,108.26,48.02,6.45,12.01,A,A,A,A,2021,건설업,0.05587440703385795,0.94
현대글로비스,12170928243000.0,109.4,47.76,31.84,760.0,A,A,A+,A,2021,운수창고업,0.0507592329137624,1.54
현대로템,4107182672000.0,223.85,30.88,3.13,0.0,A,A,A+,A,2021,운수장비,-0.021832394798683156,2.13
현대리바트,863648499000.0,76.59,56.63,1.59,9.79,A,A,A+,A,2021,기타제조업,-0.014485194060723385,0.755
현대모비스,51482537000000.0,45.61,68.68,0.0,55.62,A,A,A+,A,2021,운수장비,0.06255809048274306,1.23
현대미포조선,3878320283000.0,75.94,56.84,3.41,0.0,A,A,A+,A,2021,운수장비,0.024112964322552676,1.2850000000000001
현대백화점,8969196456000.0,71.64,58.26,57.16,20.55,A,A,A+,A,2021,유통업,0.14000665919242936,0.49
현대비앤지스틸,768751883000.0,54.45,64.75,25.79,2.01,A,B+,A+,B+,2021,철강금속,0.021544824702032044,0.595
현대오토에버,2346122844000.0,70.53,58.64,32.5,140.0,A,A,A+,A,2021,서비스업,0.106206061540779,3.295
현대위아,7749507000000.0,109.71,47.68,14.19,13.67,A,A,A+,A,2021,운수장비,0.0385612466107021,0.77
현대제철,37042298366000.0,102.86,49.3,0.0,19.72,B+,B+,B+,A,2021,철강금속,0.08765431941442577,0.39
현대차증권,7965488000000.0,587.14,14.55,1.49,14.61,A,B+,A+,A,2021,증권,0.5370474483760264,0.49
현대코퍼레이션,1707383176000.0,370.57,21.25,31.3,10.9,B+,B+,A,B+,2021,유통업,-0.09115448269389388,0.7150000000000001
현대코퍼레이션홀딩스,250984791000.0,24.14,80.56,-13.95,9.69,B+,C,A,B+,2021,유통업,0.10370649836638215,0.7150000000000001
현대퓨처넷,1034025994000.0,20.56,82.95,-55.62,17.57,B+,C,A,A,2021,서비스업,0.5975129289554066,0.6799999999999999
현대홈쇼핑,2600338276000.0,38.14,72.39,3.26,45.79,A,A,A+,A,2021,유통업,0.04068654301874839,0.635
혜인,194738254000.0,90.95,52.37,-5.14,21.98,B,B,B,B,2021,유통업,0.11584118791385002,0.8200000000000001
호전실업,302687738000.0,152.08,39.67,17.89,39.22,C,D,C,B+,2021,섬유의복,0.039925929947652025,1.08
호텔신라,2656449912000.0,360.47,21.72,18.54,3.8,A,B+,A+,A,2021,유통업,0.011203979345647467,6.365
화성산업,807965790000.0,93.77,51.61,0.71,19.45,B,C,B+,B+,2021,건설업,-0.03436000300261898,0.44000000000000006
화승엔터프라이즈,1330258311000.0,141.68,41.38,0.0,9.0,B+,B,B+,A,2021,기타제조업,-0.0073217415130007605,2.95
화승코퍼레이션,1155191960000.0,485.12,17.09,6.59,4.44,B+,B+,B,B+,2021,운수장비,-0.008374824983160311,1.075
화신,870753098000.0,201.88,33.13,13.91,13.2,B+,B+,A,B+,2021,운수장비,0.030690445265784703,0.8
화인베스틸,183238936000.0,130.5,43.38,25.78,0.0,B,B,C,B,2021,철강금속,0.09006372543271272,1.115
화천기계,155922672000.0,23.93,80.69,28.58,1.8,C,D,C,B,2021,기계,0.07853180018744699,0.47000000000000003
화천기공,425436857000.0,37.97,72.48,26.11,20.0,B,D,B,B+,2021,기계,0.03637804937316755,0.28
환인제약,353188872000.0,11.34,89.82,0.0,47.22,B,D,B,B+,2021,의약품,0.1986657614135916,1.185
황금에스티,431568370000.0,29.79,77.05,13.17,39.98,C,D,C,B,2021,철강금속,0.2587566745551157,0.685
효성,5257873534000.0,75.71,56.91,0.0,122.83,A,A,A+,B+,2021,기타금융,-0.02014485294116712,0.855
효성중공업,4022701435000.0,287.86,25.78,0.0,0.0,A,A,A+,A,2021,전기전자,0.035733646046172615,0.7250000000000001
효성첨단소재,2908681838000.0,303.09,24.81,0.0,199.47,A,A,A+,A,2021,화학,0.06522374329415793,4.55
효성티앤씨,4526469189000.0,156.66,38.96,66.54,997.23,A,A,A+,A,2021,화학,0.07483598482695646,4.7700000000000005
효성화학,3056203399000.0,509.47,16.41,34.99,0.0,A,A,A+,A,2021,화학,0.027992627277582355,1.71
후성,616334424000.0,117.43,45.99,45.74,3.0,B+,A,B,B,2021,화학,0.21887274265486822,6.01
휠라홀딩스,4288856815000.0,85.95,53.78,21.26,98.33,A,B+,A+,A,2021,유통업,0.13826133434074547,6.609999999999999
휴비스,843415197000.0,80.28,55.47,0.0,5.72,A,B+,A+,A,2021,화학,-0.013346698707327078,0.8999999999999999
휴스틸,951920862000.0,51.97,65.8,68.62,16.0,C,C,C,B,2021,철강금속,0.004645582071526036,0.185
흥아해운,247298683000.0,140.24,41.63,-8.11,0.0,D,D,C,D,2021,운수창고업,-0.03225089169913375,6.39
