종목명,ESG 통합등급,2017_E,2017_S,2017_G,평가연도
한국전력공사,B+,B+,A,B+,2017
한국전자홀딩스,B이하,C,B이하,B이하,2017
한국제지,B+,B,B+,B+,2017
한국종합기술,B이하,B+,B이하,B이하,2017
한국주강,B이하,C,B이하,B이하,2017
한국주철관공업,B이하,B,B이하,B이하,2017
한국철강,B+,B,B+,B+,2017
한국카본,B이하,C,B이하,B이하,2017
한국콜마,B이하,B,B이하,B이하,2017
한국콜마홀딩스,B이하,C,B이하,B이하,2017
한국타이어,B+,B+,B이하,A,2017
한국타이어월드와이드,B+,B+,A,B이하,2017
한국토지신탁,B이하,B+,B+,B이하,2017
한국프랜지공업,B이하,B,B이하,B+,2017
한국항공우주,B이하,B,B이하,B+,2017
한국화장품,B이하,B,B이하,B이하,2017
한국화장품제조,B이하,B,B이하,B이하,2017
한농화성,B이하,B,B이하,B이하,2017
한독,B+,B+,B이하,B+,2017
한라,B이하,B,B이하,B이하,2017
한라홀딩스,B이하,B,B이하,B이하,2017
한미글로벌,B이하,B,B이하,B이하,2017
한미반도체,B이하,B,B이하,B이하,2017
한미사이언스,B이하,D,B이하,B이하,2017
한미약품,B이하,C,B+,B이하,2017
한샘,B이하,C,B이하,B이하,2017
한섬,B이하,B,B이하,B이하,2017
한성기업,B이하,C,B이하,B이하,2017
한세실업,B이하,B+,B이하,B이하,2017
한세엠케이,B이하,B,B이하,B이하,2017
한세예스24홀딩스,B이하,C,B이하,B이하,2017
한솔로지스틱스,B이하,B,B이하,B이하,2017
한솔제지,A,B+,A,A,2017
한솔케미칼,B+,B+,B이하,B+,2017
한솔테크닉스,B+,B+,B이하,B+,2017
한솔피엔에스,B이하,B,B이하,B이하,2017
한솔홀딩스,B이하,B,B이하,B이하,2017
한솔홈데코,B+,B,B+,B+,2017
한신공영,B이하,C,B이하,B이하,2017
한신기계공업,B이하,B,B이하,B이하,2017
한양증권,B이하,B+,B이하,B이하,2017
한온시스템,B이하,B,B이하,B+,2017
한올바이오파마,B이하,B+,B이하,B이하,2017
한익스프레스,B이하,B,B이하,B이하,2017
한일시멘트,B이하,B,B이하,B+,2017
한일철강,B이하,C,B이하,B이하,2017
한전KPS,B+,B,B+,B+,2017
한전기술,B+,B,B+,A,2017
한전산업,B이하,B,B+,B이하,2017
한진,B이하,B,B이하,B이하,2017
한진중공업,B이하,C,B이하,B+,2017
한진중공업홀딩스,B이하,B+,B이하,B이하,2017
한진칼,B이하,C,B이하,B이하,2017
한창,B이하,C,B이하,B이하,2017
한창제지,B이하,C,B이하,B이하,2017
한화,A,A,A+,A,2017
한화갤러리아타임월드,B이하,B,B이하,B+,2017
한화생명,B+,B+,A,B이하,2017
한화손해보험,B+,A,B이하,B이하,2017
한화케미칼,B이하,C,B이하,B+,2017
한화테크윈,B+,B+,B+,A,2017
한화투자증권,B+,A,B+,B이하,2017
해성디에스,A,B+,A,A,2017
해태제과식품,B이하,B,B이하,B이하,2017
핸즈코퍼레이션,B이하,B+,B이하,B+,2017
현대EP,B이하,B,B이하,B+,2017
현대건설,B이하,D,B+,B+,2017
현대그린푸드,B+,B+,B이하,B+,2017
현대글로비스,B+,B+,B+,B+,2017
현대로템,B+,B+,B+,B+,2017
현대리바트,B+,B+,B+,B이하,2017
현대모비스,B이하,C,A,A,2017
현대미포조선,B+,B+,B이하,A,2017
현대백화점,B+,B+,B+,B이하,2017
현대비앤지스틸,B이하,C,B+,B+,2017
현대산업개발,B+,B+,B+,B이하,2017
현대상선,B+,B+,B+,B이하,2017
현대시멘트,B이하,C,B이하,B+,2017
현대약품,B+,B+,B+,B이하,2017
현대에이치씨엔,B+,B+,B+,B이하,2017
현대엘리베이터,A,B+,A,A,2017
현대위아,B이하,B,B이하,B+,2017
현대자동차,B+,B,B+,B+,2017
현대제철,B이하,B,B이하,B+,2017
현대종합상사,B이하,B,B이하,B이하,2017
현대중공업,B+,B+,B이하,A,2017
현대차투자증권,B이하,A,B이하,B이하,2017
현대코퍼레이션홀딩스,B이하,B,B이하,B이하,2017
현대해상,A,A,A,B+,2017
현대홈쇼핑,B+,A,B이하,B이하,2017
형지엘리트,B이하,C,B이하,B이하,2017
혜인,B이하,B,B이하,B이하,2017
호텔신라,B+,B+,B+,B이하,2017
화성산업,B이하,B+,B이하,B이하,2017
화승알앤에이,B+,B+,B+,B+,2017
화승엔터프라이즈,B이하,B,B이하,B이하,2017
화승인더스트리,B이하,B,B이하,B+,2017
화신,B이하,D,B이하,B이하,2017
화인베스틸,B이하,B,B이하,B+,2017
화천기계,B이하,B,B이하,B이하,2017
화천기공,B이하,B,B이하,B이하,2017
환인제약,B이하,B+,B이하,B이하,2017
황금에스티,B이하,B,B이하,B이하,2017
효성,B이하,D,A,B+,2017
효성 ITX,B이하,B+,B이하,B이하,2017
후성,B이하,C,B이하,B+,2017
휠라코리아,B이하,B,B이하,B이하,2017
휴니드테크놀러지스,B이하,B,B이하,B이하,2017
휴비스,B+,B,A,B+,2017
휴스틸,B이하,B,B이하,B이하,2017
휴켐스,B+,B,B+,B+,2017
흥국화재,B+,A,B이하,B이하,2017
흥아해운,B이하,B,B이하,B이하,2017
