종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"068400","SK렌터카","KOSPI","서비스업","8300","-140","-1.66","392472472000"
"326030","SK바이오팜","KOSPI","서비스업","159500","4000","2.57","12490963375000"
"03473K","SK우","KOSPI","기타금융","191500","-1500","-0.78","108414852500"
"096770","SK이노베이션","KOSPI","화학","125500","-4000","-3.09","11604428282000"
"096775","SK이노베이션우","KOSPI","화학","106500","-3000","-2.74","132957369000"
"001510","SK증권","KOSPI","증권","697","-7","-0.99","329395349187"
"001515","SK증권우","KOSPI","증권","5600","-240","-4.11","21910078400"
"285130","SK케미칼","KOSPI","화학","346000","-17000","-4.68","4062523016000"
"28513K","SK케미칼우","KOSPI","화학","175000","-5500","-3.05","255267250000"
"017670","SK텔레콤","KOSPI","통신업","214000","-8500","-3.82","17279582154000"
"000660","SK하이닉스","KOSPI","전기전자","79900","-1800","-2.20","58167388963500"
"005610","SPC삼립","KOSPI","음식료품","63400","-2300","-3.50","547079170600"
"011810","STX","KOSPI","유통업","5540","40","0.73","109287037080"
"077970","STX엔진","KOSPI","기계","6070","-30","-0.49","139664047280"
"071970","STX중공업","KOSPI","기계","3650","-165","-4.33","103535812400"
"084870","TBH글로벌","KOSPI","섬유의복","1795","-35","-1.91","37437990105"
"002710","TCC스틸","KOSPI","철강금속","3325","30","0.91","76475000000"
"024070","WISCOM","KOSPI","화학","2325","0","0.00","35633968350"
"037270","YG PLUS","KOSPI","서비스업","4310","-215","-4.75","256397783950"
"000500","가온전선","KOSPI","전기전자","20500","-700","-3.30","85287113500"
"000860","강남제비스코","KOSPI","화학","16000","-150","-0.93","104000000000"
"035250","강원랜드","KOSPI","서비스업","21100","-700","-3.21","4514144550000"
"011420","갤럭시아에스엠","KOSPI","서비스업","1460","-5","-0.34","40222480240"
"002100","경농","KOSPI","화학","11450","50","0.44","248370537500"
"009450","경동나비엔","KOSPI","전기전자","53000","0","0.00","675194030000"
"267290","경동도시가스","KOSPI","전기가스업","18650","-150","-0.80","109949321900"
"012320","경동인베스트","KOSPI","기타금융","27300","-300","-1.09","64565127900"
"000050","경방","KOSPI","유통업","10750","-100","-0.92","294714152500"
"214390","경보제약","KOSPI","의약품","9520","-110","-1.14","227593307200"
"012610","경인양행","KOSPI","화학","6500","-50","-0.76","268101372500"
"009140","경인전자","KOSPI","전기전자","25100","1300","5.46","39427004700"
"013580","계룡건설","KOSPI","건설업","20550","-700","-3.29","183530138850"
"012200","계양전기","KOSPI","기계","2870","-60","-2.05","93562000000"
"012205","계양전기우","KOSPI","기계","8840","-80","-0.90","12376000000"
"002140","고려산업","KOSPI","음식료품","3640","-45","-1.22","90779507000"
"010130","고려아연","KOSPI","철강금속","382500","1000","0.26","7217775000000"
"002240","고려제강","KOSPI","철강금속","13850","0","0.00","277000000000"
"009290","광동제약","KOSPI","의약품","9080","-380","-4.02","475981327080"
"017040","광명전기","KOSPI","전기전자","1925","-60","-3.02","83424908875"
"017900","광전자","KOSPI","전기전자","2345","-60","-2.49","135878124235"
"037710","광주신세계","KOSPI","유통업","154000","0","0.00","246400000000"
"030610","교보증권","KOSPI","증권","6640","-130","-1.92","429297885440"
"007690","국도화학","KOSPI","화학","43150","-350","-0.80","250728080400"
"005320","국동","KOSPI","유통업","3440","-130","-3.64","133222534640"
"001140","국보","KOSPI","운수창고업","2000","-30","-1.48","98752890000"
"002720","국제약품","KOSPI","의약품","9170","-210","-2.24","168732768400"
"083420","그린케미칼","KOSPI","화학","3840","-40","-1.03","92160000000"
"014530","극동유화","KOSPI","화학","3300","70","2.17","115069086000"
"014280","금강공업","KOSPI","철강금속","4295","-80","-1.83","112355280135"
"014285","금강공업우","KOSPI","철강금속","15900","-1300","-7.56","9379012500"
"008870","금비","KOSPI","비금속광물","55700","-400","-0.71","55700000000"
"001570","금양","KOSPI","화학","4760","-50","-1.04","209669122600"
"002990","금호산업","KOSPI","건설업","7000","-110","-1.55","256437468000"
"002995","금호산업우","KOSPI","건설업","31850","-400","-1.24","9308672100"
"011780","금호석유","KOSPI","화학","133000","-500","-0.37","4052202903000"
"011785","금호석유우","KOSPI","화학","52000","-700","-1.33","157221272000"
"214330","금호에이치티","KOSPI","운수장비","2510","-145","-5.46","280281280990"
"001210","금호전기","KOSPI","전기전자","4370","115","2.70","52360553400"
"073240","금호타이어","KOSPI","화학","3560","-135","-3.65","1022646621720"
"092440","기신정기","KOSPI","기계","3510","-120","-3.31","102492000000"
"000270","기아차","KOSPI","운수장비","50500","-2500","-4.72","20470849023500"
"024110","기업은행","KOSPI","은행","8170","-150","-1.80","6034887821200"
"013700","까뮤이앤씨","KOSPI","건설업","2415","375","18.38","109042756200"
"004540","깨끗한나라","KOSPI","종이목재","4325","-15","-0.35","161065997225"
"004545","깨끗한나라우","KOSPI","종이목재","23400","0","0.00","8568144000"
"001260","남광토건","KOSPI","건설업","9770","-30","-0.31","96025529470"
"008350","남선알미늄","KOSPI","철강금속","3945","-75","-1.87","434656510050"
"008355","남선알미우","KOSPI","철강금속","46850","-1150","-2.40","14424646500"
"004270","남성","KOSPI","유통업","4145","955","29.94","150099403200"
