종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"096040","이트론","KOSDAQ","정보기기","681","-11","-1.59","81567575856"
"134060","이퓨쳐","KOSDAQ","출판·매체복제","8230","-20","-0.24","39250927500"
"001840","이화공영","KOSDAQ","건설","3770","30","0.80","74667715200"
"024810","이화전기","KOSDAQ","IT부품","663","-26","-3.77","157048032180"
"041830","인바디","KOSDAQ","의료·정밀기기","37450","650","1.77","512457635900"
"079950","인베니아","KOSDAQ","기계·장비","5250","100","1.94","121800000000"
"060150","인선이엔티","KOSDAQ","기타서비스","6080","60","1.00","207480000000"
"033230","인성정보","KOSDAQ","컴퓨터서비스","5530","30","0.55","93819878600"
"037330","인지디스플레","KOSDAQ","IT부품","2250","65","2.97","80107078500"
"083640","인콘","KOSDAQ","통신장비","14850","200","1.37","94963715550"
"049070","인탑스","KOSDAQ","IT부품","18550","250","1.37","159530000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","39100","-750","-1.88","421341600000"
"158310","인터불스","KOSDAQ","기계·장비","7410","-350","-4.51","43823036400"
"017250","인터엠","KOSDAQ","일반전기전자","2535","20","0.80","50710593765"
"108790","인터파크","KOSDAQ","유통","13600","-350","-2.51","449219084000"
"035080","인터파크홀딩스","KOSDAQ","기타서비스","5130","80","1.58","302670000000"
"051370","인터플렉스","KOSDAQ","IT부품","19650","-250","-1.26","321880204800"
"064290","인텍플러스","KOSDAQ","반도체","5370","370","7.40","49889088210"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","9210","-30","-0.32","66332059380"
"048530","인트론바이오","KOSDAQ","제약","43800","-1600","-3.52","658684635600"
"175140","인포마크","KOSDAQ","통신장비","13600","400","3.03","47650428800"
"115310","인포바인","KOSDAQ","통신서비스","26150","250","0.97","81422522800"
"039290","인포뱅크","KOSDAQ","통신서비스","12750","350","2.82","110848219500"
"041020","인프라웨어","KOSDAQ","소프트웨어","4450","25","0.56","82850812000"
"071200","인피니트헬스케어","KOSDAQ","소프트웨어","8670","150","1.76","211517290860"
"101930","인화정공","KOSDAQ","운송장비·부품","4880","-5","-0.10","45538720400"
"078940","일경산업개발","KOSDAQ","건설","3325","125","3.91","55481295800"
"068330","일신바이오","KOSDAQ","기계·장비","3555","50","1.43","157188377700"
"058450","일야","KOSDAQ","IT부품","11300","-100","-0.88","110514000000"
"019540","일지테크","KOSDAQ","운송장비·부품","7850","40","0.51","106080975000"
"094820","일진파워","KOSDAQ","건설","5050","30","0.60","76147480450"
"049550","잉크테크","KOSDAQ","화학","11000","50","0.46","102496548000"
"043910","자연과환경","KOSDAQ","기타서비스","4035","-85","-2.06","82513155495"
"234920","자이글","KOSDAQ","일반전기전자","10600","50","0.47","143427646000"
"174880","장원테크","KOSDAQ","통신장비","11250","-50","-0.44","68006250000"
"049630","재영솔루텍","KOSDAQ","IT부품","3225","15","0.47","108894011625"
"065530","전파기지국","KOSDAQ","통신서비스","15600","200","1.30","82461600000"
"208140","정다운","KOSDAQ","금융","2265","-55","-2.37","43726282530"
"022220","정산애강","KOSDAQ","화학","2625","230","9.60","135960769875"
"040420","정상제이엘에스","KOSDAQ","기타서비스","7370","240","3.37","115543558240"
"045510","정원엔시스","KOSDAQ","컴퓨터서비스","3200","0","0.00","92442428800"
"065620","제낙스","KOSDAQ","금속","32150","200","0.63","690798819600"
"217190","제너셈","KOSDAQ","반도체","5960","400","7.19","52264277040"
"095700","제넥신","KOSDAQ","기타서비스","48450","-150","-0.31","861909366150"
"187420","제노포커스","KOSDAQ","제약","21050","-50","-0.24","189354285650"
"123330","제닉","KOSDAQ","화학","21400","-400","-1.83","141240000000"
"159580","제로투세븐","KOSDAQ","유통","10300","490","4.99","126587000000"
"147830","제룡산업","KOSDAQ","금속","15100","250","1.68","151000000000"
"033100","제룡전기","KOSDAQ","IT부품","7000","300","4.48","112436863000"
"019570","제미니투자","KOSDAQ","금융","2375","25","1.06","95000000000"
"079370","제우스","KOSDAQ","기계·장비","14400","400","2.86","149529600000"
"054950","제이브이엠","KOSDAQ","기계·장비","55000","-2100","-3.68","348199940000"
"090470","제이스텍","KOSDAQ","반도체","15850","400","2.59","231375256800"
"137950","제이씨케미칼","KOSDAQ","화학","7250","510","7.57","140236750000"
"033320","제이씨현시스템","KOSDAQ","유통","7100","-210","-2.87","135712467200"
"026040","제이에스티나","KOSDAQ","기타제조","11650","100","0.87","192269153500"
"126880","제이엔케이히터","KOSDAQ","기계·장비","4660","-90","-1.89","69077351560"
"033050","제이엠아이","KOSDAQ","출판·매체복제","1535","10","0.66","50009289970"
"094970","제이엠티","KOSDAQ","IT부품","2365","25","1.07","39609587600"
"058420","제이웨이","KOSDAQ","오락·문화","2915","125","4.48","29059635000"
"036420","제이콘텐트리","KOSDAQ","기타서비스","3695","0","0.00","421484888490"
"089790","제이티","KOSDAQ","반도체","3895","95","2.50","29105091480"
"052670","제일바이오","KOSDAQ","제약","5050","55","1.10","75750000000"
"023440","제일제강","KOSDAQ","금속","1830","0","0.00","45259898550"
"038010","제일테크노스","KOSDAQ","금속","6220","120","1.97","55980000000"
"080220","제주반도체","KOSDAQ","반도체","5600","-160","-2.78","131200860000"
"082270","젬백스","KOSDAQ","기계·장비","17450","150","0.87","533786635400"
"041590","젬백스테크놀러지","KOSDAQ","IT부품","5150","150","3.00","140725990250"
"044060","조광ILI","KOSDAQ","기계·장비","4930","-170","-3.33","44074993730"
"034940","조아제약","KOSDAQ","제약","5430","90","1.69","153724554330"
"101730","조이맥스","KOSDAQ","디지털컨텐츠","7670","110","1.46","65235144780"
"067000","조이시티","KOSDAQ","디지털컨텐츠","25800","0","0.00","304011591000"
"033340","좋은사람들","KOSDAQ","섬유·의류","3060","130","4.44","80822360160"
"036930","주성엔지니어링","KOSDAQ","반도체","10550","0","0.00","509029186600"
"072020","중앙백신","KOSDAQ","제약","26650","-550","-2.02","195078000000"
"000440","중앙에너비스","KOSDAQ","유통","31600","-650","-2.02","39355461600"
"054180","중앙오션","KOSDAQ","운송장비·부품","2645","20","0.76","57819700000"
"155960","지디","KOSDAQ","IT부품","3610","55","1.55","65518445940"
"208350","지란지교시큐리티","KOSDAQ","출판·매체복제","2030","-5","-0.25","65909623850"
"114570","지스마트글로벌","KOSDAQ","반도체","27600","0","0.00","545885937600"
"051160","지어소프트","KOSDAQ","소프트웨어","2355","55","2.39","30191156520"
