회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(영업수익)(*),[공통]평균배당률(IFRS)
(주)퍼시스,016800,2016/12,416488335,13.13,88.39,-4.94,23834691,1.22,1.03,231594907,46.28
(주)포스코인터내셔널,047050,2016/12,7419599721,205.22,32.76,-8.67,849604022,4.09,1.64,15417229613,10
(주)풀무원,017810,2016/12,405670621,35.13,74,6.62,27524960,2.68,1.51,68772985,19.94
(주)풍산,103140,2016/12,2343380581,89.78,52.69,-0.31,180442745,1.06,0.53,2034463841,13.99
(주)풍산홀딩스,005810,2016/12,482699333,10.89,90.18,-2.83,13680572,0.93,0.68,112149238,20.12
(주)플레이그램,009810,2016/12,77968815,24.24,80.49,-34.44,-12946712,1.34,0.56,17300247,0
(주)하나금융지주,086790,2016/12,19004689000,31.15,76.25,3.58,287938000,0.73,0.4,426422000,16
(주)하나투어,039130,2016/12,417726656,143.09,41.14,7.16,46732917,8.58,4.51,385789633,152.43
(주)하이스틸,071090,2016/12,242956625,92.91,51.84,12.11,6523549,0.45,0.23,148946925,3
(주)하이트론씨스템즈,019490,2016/12,63976654,41.86,70.49,-24.9,-8556502,1.6,0.56,40808966,0
(주)한국전자홀딩스,006200,2016/12,145461011,7.48,93.04,14.87,1737688,0.47,0.28,8542234,0
(주)한국종합기술,023350,2016/12,242443837,98.07,50.49,8.36,1693027,0.66,0.44,199370928,20
(주)한국카본,017960,2016/12,385732794,17.98,84.76,5.74,59870578,1.05,0.76,255166979,24.26
(주)한국토지신탁,034830,2016/12,914053792,62.85,61.41,26.26,-123379393,1.78,1.27,165121953,7.29
(주)한국특강,007280,2016/12,355618047,504.27,16.55,-11.81,6857690,0.65,0.2,247193160,0
(주)한국화장품제조,003350,2016/12,66626328,51.39,66.06,42.81,11038910,4.62,2.63,64948683,16
(주)한농화성,011500,2016/12,157059360,54.72,64.63,1.99,9881983,1.19,0.56,204984259,21.52
(주)한독,002390,2016/12,633470018,99,50.25,10.54,-6945747,1.91,0.97,396252889,24.71
(주)한미글로벌건축사사무소,053690,2016/12,131942620,36.37,73.33,-2.22,446760,1.61,0.97,104558383,54.97
(주)한샘,009240,2016/12,835599032,62.53,61.53,13.73,150891341,14.65,6.77,1855003163,84.51
(주)한섬,020000,2016/12,1031896636,17.98,84.76,15.43,54441946,1.28,0.98,710321856,53.52
(주)한솔케미칼,014680,2016/12,456451669,70.2,58.75,8.83,69876699,4.22,2.26,315815438,19.63
(주)한솔홈데코,025750,2016/12,293218942,98.28,50.43,-2.04,15283314,1.15,0.74,234363347,0
(주)한익스프레스,014130,2016/12,143803396,154.6,39.28,6.95,4953468,3.26,1.58,451168903,14
(주)한진,002320,2016/12,1842277717,127.04,44.05,2.71,-20680757,0.82,0.4,1583942390,7.89
(주)한진중공업홀딩스,003480,2016/12,437757000,10.23,90.72,-24.61,6461000,0.46,0.3,11484000,0
(주)한진칼,180640,2016/12,1618403521,29.42,77.27,44.45,40173941,1.05,0.62,60147377,0
(주)한창,005110,2016/12,44894299,11.18,89.94,-6.67,-3412068,6.63,2.75,9542988,3.99
(주)한창제지,009460,2016/12,152620392,159.95,38.47,9.97,32058105,1.54,0.89,194532816,0
(주)한화,000880,2016/12,7769210424,149.84,40.03,0.06,327002306,1.12,0.84,5101851157,11.65
(주)현대리바트,079430,2016/12,420143373,49.9,66.71,5.13,3906069,2.7,1.31,731440764,7.8
(주)현대미포조선,010620,2016/12,4708979668,117.9,45.89,-7.01,-208726179,0.79,0.46,3442178901,0
(주)현대백화점,069960,2016/12,4919581474,53.53,65.13,12.71,315446579,1.09,0.79,1370588692,13.59
(주)현대지에프홀딩스,005440,2016/12,1510318898,23.17,81.19,5.3,94312217,1.99,1.21,1554226963,10.72
(주)현대퓨처넷,126560,2016/12,682235639,9.73,91.13,124.78,22497379,0.78,0.56,94396710,7.81
(주)현대홈쇼핑,057050,2016/12,1729784204,31.59,75.99,7.92,129019639,1.32,0.98,961339683,29.49
(주)형지엘리트,093240,2016/06,153948336,109.1,47.82,14.08,-2534183,3.13,0.48,77185058,0
(주)혜인,003010,2016/12,227870575,150.24,39.96,3.73,-1036982,0.69,0.39,209664336,7.09
(주)호텔신라,008770,2016/12,2034192137,161.11,38.3,13.4,149256765,4.42,2.63,3155127701,6.64
(주)화승엔터프라이즈,241590,2016/12,192875847,0.67,99.34,0,1874101,1.95,1.42,35967806,7
(주)화승인더스트리,006060,2016/12,504400245,117.09,46.06,31.39,10811097,3.18,1.58,829327416,4.97
(주)화승코퍼레이션,013520,2016/12,830710165,148.44,40.25,11.72,51885592,0.98,0.64,757257828,9.23
(주)화신,010690,2016/12,685107274,55.69,64.23,-7.68,46920753,0.81,0.42,550942356,19.89
(주)화인베스틸,133820,2016/12,226509854,122.77,44.89,-23.65,11399411,1.14,0.58,163148527,0
(주)황금에스티,032560,2016/12,244618674,41.37,70.74,-9.44,22061401,0.82,0.43,117977864,15
(주)효성,004800,2016/12,7680269340,124.75,44.49,-0.73,1194552617,1.72,1.15,7974341128,94.74
(주)후성,093370,2016/12,270929017,76.55,56.64,-6.56,27958517,5.07,2.32,186229518,0
(주)휠라홀딩스,081660,2016/12,754197110,104.1,48.99,-11.71,9830273,3.37,1.94,306179181,5
(주)휴니드테크놀러지스,005870,2016/12,169249296,71.55,58.29,195.68,24070937,2.98,1.64,178932324,0
(주)휴비스,079980,2016/12,785703592,115.31,46.45,-6.47,33670887,0.9,0.69,859453820,5.72
(주)휴스틸,005010,2016/12,580520323,47.81,67.66,8.59,-27161450,0.32,0.24,387903904,8
AJ네트웍스(주),095570,2016/12,806211458,185.89,34.98,24.65,-76292086,8.32,4.6,244971818,0
CS홀딩스(주),000590,2016/12,171585884,4.82,95.41,-9.57,-1670888,0.78,0.48,1789081,9.94
DB금융투자(주),016610,2016/12,4995818871,745.4,11.83,-2.1,256872309,0.32,0.23,1229051203,0
DB손해보험(주),005830,2016/12,34208594908,763,11.59,5.05,3092347560,1.47,1.17,14381346306,295.03
KG스틸(주),016380,2016/12,2410632934,1660.18,5.68,-3.81,257643652,4.71,0.44,1542880719,0
KISCO홀딩스(주),001940,2016/12,540248636,0.14,99.86,4.63,12869378,0.49,0.37,14428669,14.9
LG이노텍(주),011070,2016/12,4022156823,153.23,39.49,-6.49,289316386,1.72,1.23,5321757789,5
LS일렉트릭(주),010120,2016/12,2095351107,108.48,47.97,-2.32,225731145,1.83,1.28,1712375142,15.64
OCI(주),010060,2016/12,5159099465,62.69,61.47,3.25,271789819,0.93,0.46,2245311185,7.5
SK이노베이션(주),096770,2016/12,13561837741,11.06,90.04,-28.04,172132927,1.58,1.07,1199714934,127.3
SNT다이내믹스(주),003570,2016/12,860133260,32.93,75.23,-9.97,42233829,0.79,0.45,398982563,0
SNT모티브(주),064960,2016/12,945873236,49.12,67.06,-7.1,51803016,2.1,0.93,812228736,20
STX엔진(주),077970,2016/12,821375702,652.92,13.28,-16.34,32015572,2.62,1,529846126,0
STX중공업(주),071970,2016/12,846362315,0,0,-61.07,-7113306,0,0,408131794,0
가온전선(주),000500,2016/12,486618623,85.6,53.88,-3.22,38831774,0.4,0.28,693341856,11.33
강남제비스코(주),000860,2016/12,387165023,18.2,84.6,-2.5,23192455,0.88,0.66,263219921,50
경인전자(주),009140,2016/12,56184686,4.97,95.27,-2.86,234139,0.86,0.54,15215858,4.37
계룡건설산업(주),013580,2016/12,1147929298,333.05,23.09,26.14,88725027,0.54,0.29,1418298386,0
계양전기(주),012200,2016/12,232513279,31.93,75.8,12.74,16411203,1.57,0.81,317306131,13.04
고려산업(주),002140,2016/12,146939216,94.34,51.46,-8.99,18606619,2.63,0.55,165242167,2.9
고려아연(주),010130,2016/12,5879657815,10.04,90.88,23.44,649825707,2.06,1.48,5044841798,159.23
고려제강(주),002240,2016/12,1401983391,33.78,74.75,-11.8,74388155,0.81,0.57,449611059,34.99
광동제약(주),009290,2016/12,545597886,48.84,67.19,11.19,31072077,1.84,1.14,636317841,6.19
광전자(주),017900,2016/12,238192323,17.18,85.34,-6.17,12082035,0.94,0.55,167087928,0
교보증권(주),030610,2016/12,5117239439,587.2,14.55,7.79,580858525,0.55,0.37,1111350140,3.28
국도화학(주),007690,2016/12,567679558,39.58,71.64,-11.03,38399210,1.05,0.74,628092178,24
국제약품(주),002720,2016/12,128809637,91.27,52.28,2.99,14892131,1.89,0.93,114992377,5.7
그랜드코리아레저(주),114090,2016/12,730177649,40.76,71.04,8.42,137752539,4.14,2.72,548230023,174
그린케미칼(주),083420,2016/12,206368678,78.67,55.97,10.79,15456653,0.92,0.69,243610800,22
극동유화(주),014530,2016/12,185279009,32.1,75.7,-8.34,29748717,1.09,0.07,234721664,23
금강공업(주),014280,2016/12,551875790,131.71,43.16,17.43,22940518,1.36,0.63,414980534,9.02
금호건설(주),002990,2016/12,1273032509,297.69,25.15,-11.58,17731857,1.75,0.9,1352983409,6
금호석유화학(주),011780,2016/12,3429122567,177.36,36.05,-0.66,232755306,2.33,1.3,3138617263,13.2
금호전기(주),001210,2016/12,289081174,83.37,54.53,-14.17,889680,0.62,0.38,80856420,0
금호타이어(주),073240,2016/12,3379626088,144.25,40.94,-1.77,258322864,1.32,0.69,2353871598,0
기신정기(주),092440,2016/03,241103226,5.88,94.45,-6.59,21947010,1.22,0.73,104257548,30
기아(주),000270,2016/12,36179511000,67.34,59.76,-3.24,3034395000,1.1,0.78,31641854000,20.62
깨끗한나라(주),004540,2016/12,516004445,148.88,40.18,3.45,50512376,1.26,0.8,700578128,0
남광토건(주),001260,2016/12,175757649,332.34,23.13,-39.28,-4584179,4.94,1.1,183598711,0
남양유업(주),003920,2016/12,1029616449,16.83,85.59,1.04,112129270,0.85,0.65,1216821786,19.28
남해화학(주),025860,2016/12,529918221,33.27,75.04,-7.34,56945884,1.37,0.99,1096487484,4.34
네이버(주),035420,2016/12,3856490674,42.34,70.26,16.59,842858855,11.28,6.8,2496498317,197.69
넥센타이어(주),002350,2016/12,2226364296,96.47,50.9,1.48,332954968,1.42,0.99,1490685587,19.03
다스코(주),058730,2016/12,157087155,51.03,66.21,16.06,13019281,0.95,0.6,157137164,37.9
다올투자증권(주),030210,2016/12,1215218340,185.82,34.99,2.48,-153046151,0.55,0.32,170812186,0
대동전자(주),008110,2016/03,136213679,22.71,81.49,-4.09,259968,0.7,0.44,15593017,0
대림비앤코(주),005750,2016/12,282522438,81.1,55.22,14.48,12615262,2.03,0.8,196442878,13
대림통상(주),006570,2016/12,227459707,74.99,57.15,4.52,11938785,1.11,0.57,158197468,13.9
대상(주),001680,2016/12,1909289889,127.66,43.93,12.4,57621247,1.69,1.16,1852714894,40.04
대상홀딩스(주),084690,2016/12,403285634,5.63,94.67,13.39,10774081,1.91,0.95,16769656,17.02
대성산업(주),128820,2016/12,888153501,1720.67,5.49,-6.87,9436654,9.33,3.83,746039943,0
대성에너지(주),117580,2016/12,622322683,112.91,46.97,-15.63,51438988,0.67,0.55,738562283,25
대성홀딩스(주),016710,2016/12,407592706,76.67,56.6,0.11,7034523,0.8,0.61,28450063,25
대신증권(주),003540,2016/12,14532865342,763.92,11.58,20.07,-90412394,0.68,0.52,3866725506,9.26
대영포장(주),014160,2016/12,209726030,51.84,65.86,9.38,7163830,0.97,0.68,267108952,0
대우전자부품(주),009320,2016/12,63506272,80.45,55.42,8.79,4964053,2.7,1.61,50327048,0
대우조선해양(주),042660,2016/12,13483738472,5543.69,1.77,-17.51,-913993359,1.91,1.15,11385449714,0
대원강업(주),000430,2016/12,831052514,112.55,47.05,7.91,16997138,1.03,0.66,834440831,25
대원전선(주),006340,2016/12,197142947,145.49,40.73,-4.77,4795504,2.24,1,410938730,0
대원제약(주),003220,2016/12,213729170,32.07,75.72,11.95,22106282,2.8,1.89,238448562,51.14
대원화성(주),024890,2016/12,123454638,81.95,54.96,-14.44,6228121,2.08,1.39,121765035,0
대창단조(주),015230,2016/12,162408100,15.45,86.61,-6.87,-1877645,0.74,0.56,171257097,26
대한방직(주),001070,2016/12,385930956,98.64,50.34,1.08,-8630808,0.54,0.26,236833616,0
대한유화(주),006650,2016/12,1692967119,36.51,73.26,-7.78,319043677,1.48,0.8,1583906573,45.19
대한전선(주),001440,2016/12,1273712358,235.75,29.78,-11.7,-24883844,13.93,4.23,1201174113,0
대한제강(주),084010,2016/12,595928515,36.62,73.19,-1.31,36613814,0.71,0.41,843242879,30.13
대한제당(주),001790,2016/12,1035408719,126.45,44.16,1.49,30318632,0.56,0.43,1144286584,24.51
대한제분(주),001130,2016/12,687450035,12.24,89.09,-11.24,43126693,0.56,0.45,302367877,38.88
대한해운(주),005880,2016/12,1922272995,217.52,31.49,2.66,126255973,0.98,0.61,513451299,0
대한화섬(주),003830,2016/12,483677417,20.81,82.77,-22.7,15724476,0.41,0.32,104629274,0
덕양산업(주),024900,2016/12,330323972,485.77,17.07,0.94,-8650249,1.79,1.08,823616333,0
동국제강(주),001230,2016/12,6299711325,135.88,42.4,-0.55,655891138,0.45,0.17,4464952576,2.38
동부건설(주),005960,2016/12,653680406,159.58,38.52,-18.18,-14076524,0.87,0.43,527064705,0
동성제약(주),002210,2016/12,125386412,125.43,44.36,6.78,-3344348,2.93,1.44,79720855,0
동아쏘시오홀딩스(주),000640,2016/12,835960880,36.91,73.04,13.09,-3098903,2.05,1.07,55252587,20
동아에스티(주),170900,2016/12,1066506159,81.03,55.24,-1.34,330768,2.73,1.19,560278128,9.99
동양생명보험(주),082640,2016/12,26666348192,1393.02,6.7,58.76,3911723091,0.86,0.6,7388946038,3.8
동양철관(주),008970,2016/12,151111376,83.62,54.46,-27.78,4846566,1.95,1.15,103877268,0
동원금속(주),018500,2016/03,344409372,399.19,20.03,11.31,47789983,2,1.09,284890277,19.99
동원산업(주),006040,2016/12,1300945483,118.74,45.72,29.82,93527839,2.12,1.37,829999736,60
동원수산(주),030720,2016/12,92789836,170.41,36.98,-9.22,667729,1.44,0.86,105749004,0
동원시스템즈(주),014820,2016/12,662900980,142.21,41.29,10.9,21422854,8.86,4.55,406713926,5.01
동일고무벨트(주),163560,2016/12,275925152,54.9,64.56,-9.86,24288451,1.16,0.66,228435292,19.02
동일산업(주),004890,2016/12,370161663,13.81,87.86,-1.26,19379582,0.65,0.37,304359238,22.09
동일제강(주),002690,2016/12,146805325,12.06,89.24,-11.32,9237097,0.51,0.34,94746658,4
동화약품(주),000020,2016/12,324604537,28.34,77.92,6.39,25482188,1.37,0.81,237470835,10.89
두산밥캣(주),241560,2016/12,3356154846,4.19,95.98,12.54,1580399,1.24,1.04,12692933,140
두산에너빌리티(주),034020,2016/12,11707703396,172.78,36.66,-8.57,544293142,1.03,0.48,4705320588,11.85
디씨엠(주),024090,2016/12,164681061,16.93,85.52,19.12,11687405,1.16,0.77,122788352,63.73
디아이동일(주),001530,2016/12,726449574,55.54,64.29,16.45,9349077,0.32,0.29,283992655,9.04
디에스알(주),155660,2016/12,175468187,37.98,72.47,-2.51,9736556,1.46,0.46,158399205,10
디에스알제강(주),069730,2016/12,190208395,50.44,66.47,-5.55,13947556,1.3,0.38,172535899,8
디엘(주),000210,2016/12,10574188111,129.12,43.65,6.38,262871075,0.8,0.52,8654021477,5.39
디엘건설(주),001880,2016/12,739445680,186.2,34.94,2.06,40058862,1.1,0.85,911291115,0
디와이(주),013570,2016/12,245094823,6.81,93.62,-16.4,6721782,0.91,0.63,93337817,27
디와이파워(주),210540,2016/12,184270096,51.17,66.15,-17.43,30295108,0.87,0.41,199708114,23.99
롯데관광개발(주),032350,2016/12,351329619,115.79,46.34,15.67,3367344,5.44,1.86,46357657,0
롯데손해보험(주),000400,2016/12,11097478833,2113.35,4.52,8.14,835207196,0.85,0.65,3026991321,0.99
롯데쇼핑(주),023530,2016/12,25982810067,67.57,59.68,-0.83,1218461937,0.59,0.4,16042364597,37.54
롯데에너지머티리얼즈(주),020150,2016/12,315787282,19.64,83.58,-2.73,55300588,3.03,1.61,250635729,10
롯데정밀화학(주),004000,2016/12,1492501349,38.8,72.04,-4.43,67676153,1.04,0.66,1110673838,5.92
롯데지주(주),004990,2016/12,3848518300,46.98,68.04,-0.46,91313225,1.61,0.09,1766907887,226
롯데칠성음료(주),005300,2016/12,4468099191,93.15,51.77,3.16,174974573,1.52,0.89,2264211828,200.07
롯데케미칼(주),011170,2016/12,13785910589,58.72,63.01,-2.54,1850223638,1.49,0.96,8256999557,78.64
롯데하이마트(주),071840,2016/12,3004858847,58.51,63.09,1.11,236936419,0.78,0.52,3939442418,10
만호제강(주),001080,2016/06,266147514,19.22,83.88,-7.35,20169864,0.5,0.3,211768217,11.32
명문제약(주),017180,2016/12,184682797,102.56,49.37,16.27,5701884,2.2,0.65,135252700,13.47
무림페이퍼(주),009200,2016/12,857527203,175.29,36.33,-14.34,71582323,0.48,0.34,477390703,0
무림피앤피(주),009580,2016/12,1088800020,105.56,48.65,-4.6,88940319,0.61,0.47,596777573,5
문배철강(주),008420,2016/12,116458628,27.27,78.57,12.77,8533310,0.79,0.47,129929058,8.86
미래산업(주),025560,2016/12,84919498,15.41,86.65,-12.39,-8022294,4.24,2.08,22835070,0
미래에셋생명보험(주),085620,2016/12,28303975833,1410.58,6.62,-4.62,1141039007,0.53,0.37,4005850971,2.31
미래에셋증권(주),006800,2016/12,55948699211,748.29,11.79,-16.21,2141034489,0.51,0.36,4145456929,0.76
미원상사(주),002840,2016/12,208814456,22.47,81.65,8.69,18041106,1.3,0.89,166036055,0
미원홀딩스(주),107590,2016/12,245423890,17.01,85.46,6.09,53857315,1.92,1.04,271602052,98.17
미원화학(주),134380,2016/12,98229529,11.17,89.95,-4,12586246,2.46,1.16,139901001,93
미창석유공업(주),003650,2016/12,280205806,14.91,87.02,-9.28,28601072,0.72,0.54,280598373,43.59
백광산업(주),001340,2016/12,280792568,133.04,42.91,4.23,34411168,0.9,0.62,134659356,0
범양건영(주),002410,2016/12,92552833,164.67,37.78,59.73,-4665870,2.19,1.49,104664078,0
보해양조(주),000890,2016/12,218046465,120.62,45.33,-6.44,-9762564,2.31,1.06,114987352,0
부광약품(주),003000,2016/12,249333787,9.74,91.12,0.32,-4336693,8.21,4.37,142017353,115.18
부국증권(주),001270,2016/12,1425541010,215.87,31.66,6.36,135403176,0.66,0.45,742055792,17.83
부국철강(주),026940,2016/12,121540261,10.35,90.62,-15.36,3812318,0.67,0.42,140175192,15
부산산업(주),011390,2016/12,46325717,30.41,76.68,1.82,4760,2.06,0.83,32206767,5
부산주공(주),005030,2016/12,275967623,478.39,17.29,-6.53,17531394,2.67,0.62,179589090,0
비케이탑스(주),030790,2016/12,92864499,91.5,52.22,2.18,-3542081,1.88,1.2,89360389,0
사조동아원(주),008040,2016/12,393551459,423.22,19.11,-18.6,52259660,3.28,1.31,363732805,0
사조산업(주),007160,2016/12,508173592,109.24,47.79,5.93,41472206,1.51,1.16,385747610,0
사조씨푸드(주),014710,2016/12,322910322,75.99,56.82,15.16,2228416,0.78,0.54,323397153,0
삼부토건(주),001470,2016/12,383119468,141,41.49,-12.86,-21554748,2.55,0.09,389348496,0
삼성SDI(주),006400,2016/12,13091334050,28.37,77.9,-33.79,-967356381,0.89,0.62,4422860767,19
삼성공조(주),006660,2016/12,222465839,16.47,85.86,-8.59,7231701,0.59,0.41,68041507,17.76
삼성물산(주),028260,2016/12,35244765977,96.43,50.91,125.11,1288797193,1.87,1.24,20001558969,474.53
삼성바이오로직스(주),207940,2016/12,7533016106,84.53,54.19,222.77,-62661298,1.26,0.85,294622021,0
삼성생명보험(주),032830,2016/12,241904057000,893.69,10.06,-3.37,5986921000,1.02,0.79,26102753000,215.49
삼성에스디에스(주),018260,2016/12,5320753605,17.93,84.79,-7.95,271998060,5.01,2.36,4006911341,149.95
삼성엔지니어링(주),028050,2016/12,4626997958,411.09,19.57,13.79,176960202,3.23,1.93,5601508842,0
삼성전기(주),009150,2016/12,5072566444,26.42,79.1,-11.46,113019376,1.26,0.89,4690337158,9.77
삼성전자(주),005930,2016/12,174802959000,27.09,78.69,-0.93,23984804000,2.38,1.42,133947204000,429
삼성제약(주),001360,2016/12,129348864,48.46,67.36,22.06,-6943746,4.15,1.38,40527279,0
삼성중공업(주),010140,2016/12,16462531766,174.85,36.38,5.9,-1615838495,0.56,0.35,9883581890,0
삼성증권(주),016360,2016/12,31941448749,742.1,11.88,12.4,1387965561,0.9,0.66,4361119965,12.6
삼성카드(주),029780,2016/12,21709327464,227.42,30.54,5.52,-1130989705,1.03,0.52,3389498734,26.74
삼성화재해상보험(주),000810,2016/12,67897923336,524.01,16.03,-0.24,1751652806,1.55,1.22,21335949678,979.56
삼아알미늄(주),006110,2016/12,187571119,78.68,55.97,4.02,7048169,0.54,0.31,129273897,15
삼양식품(주),003230,2016/12,310610011,81.77,55.02,24.48,33588005,2.55,0.98,353966707,3
삼양통상(주),002170,2016/12,281979473,15.61,86.5,-11.31,40802577,0.73,0.52,189677527,15
삼영무역(주),002810,2016/12,273066611,16.99,85.48,-0.56,2657663,1.79,1.18,222134040,54.67
삼영전자공업(주),005680,2016/12,444645241,4.86,95.37,-3.19,14958343,0.63,0.49,184019556,40
삼익티에이치케이(주),004380,2016/12,262543718,64.33,60.86,9.15,-6750211,1.89,1.11,251074960,65.06
삼일제약(주),000520,2016/12,100389414,89.97,52.64,9.96,5534400,1.36,0.76,96160627,13.92
삼정펄프(주),009770,2016/12,211609843,19.02,84.02,0.03,25170337,0.65,0.48,152065391,33
삼진제약(주),005500,2016/12,227572907,34.11,74.57,10.53,48657842,3.23,1.98,239312894,62.71
삼호개발(주),010960,2016/12,249469114,63.87,61.03,2.96,16947556,0.67,0.5,271296022,26
삼화왕관(주),004450,2016/12,162196225,25.87,79.45,4.82,14446354,1.02,0.66,101631217,14.68
삼화전기(주),009470,2016/12,105119787,376.94,20.97,5.95,7593364,2.02,1.12,144067046,5
삼화전자공업(주),011230,2016/12,58887235,664.8,13.08,20.36,1361716,4.74,2.48,28021627,0
삼화콘덴서공업(주),001820,2016/12,109924841,146.33,40.6,10.47,11303199,3.71,1.86,128380617,0
삼화페인트공업(주),000390,2016/12,472470200,80.44,55.42,-2.45,12315657,1.4,0.96,442507882,54.92
상신브레이크(주),041650,2016/12,268084940,77.49,56.34,2.36,23266059,1.29,0.92,301380620,28.85
새론오토모티브(주),075180,2016/12,198700658,15.03,86.93,-3.28,26705817,0.98,0.86,139327369,38
샘표(주),007540,2016/12,111712656,4.42,95.76,-98.87,5286032,2.9,1.11,2779083,13.91
샘표식품(주),248170,2016/12,191477969,,,,12596975,,,131196285,
서울도시가스(주),017390,2016/12,1434754075,65.06,60.58,-17.47,75855655,0.66,0.44,1265359733,19.43
서울식품공업(주),004410,2016/12,62622598,133.21,42.88,-6.6,1106784,2.48,1.62,43898321,0
선도전기(주),007610,2016/12,138620723,88.05,53.18,3.32,-6707279,1.57,0.57,93020438,3.97
성문전자(주),014910,2016/12,37255748,26.08,79.32,-11.27,2633118,8.91,0.98,30117580,0.03
성보화학(주),003080,2016/12,194504487,21.15,82.54,3.51,-8419506,0.91,0.07,58011681,88
성신양회(주),004980,2016/12,1008786608,217.44,31.5,0.44,111893130,1.21,0.58,653607912,0
성창기업지주(주),000180,2016/12,316998890,16.68,85.71,-4.73,2143020,1.35,0.07,8310453,1.91
세기상사(주),002420,2016/12,43208673,83.33,54.55,-0.2,-658366,2.2,0.72,5466215,0
세방(주),004360,2016/12,697697262,24.42,80.37,-1.17,21614706,0.77,0.61,557125402,35.16
세방전지(주),004490,2016/12,1073297242,29.54,77.2,0.29,92433538,0.76,0.61,958982089,68.72
세원이앤씨(주),091090,2016/12,388980054,84.63,54.16,-19.19,26109473,1.18,0.74,221930919,0
세종공업(주),033530,2016/12,522339599,65.9,60.28,-6.29,34227264,0.86,0.57,432800292,38.91
세하(주),027970,2016/12,172282038,1257.29,7.37,7.71,5897049,5.2,2.34,159354400,0
송원산업(주),004430,2016/12,799009000,106.81,48.35,2.27,101115000,1.5,0.83,561119000,28
스틱인베스트먼트(주),026890,2016/12,106459545,18.56,84.35,6.86,4223543,2.46,1.47,38172231,12.5
신대양제지(주),016590,2016/12,310636029,27.67,78.33,-3.27,-4823483,0.43,0.3,220230483,0
신라교역(주),004970,2016/12,529535168,13.3,88.26,5.1,8973391,0.63,0.47,295147953,50
신성통상(주),005390,2016/06,730894328,182.93,35.34,9.2,-10322388,1.29,0.62,902348810,0
신세계건설(주),034300,2016/12,734455411,473.95,17.42,32.48,20570800,1.73,1.17,1438181740,10
신송홀딩스(주),006880,2016/12,163212377,16.94,85.52,25,621775,0.92,0.51,2550000,16
신영증권(주),001720,2016/03,8012544894,706.22,12.4,35.27,-1019098108,1.15,0.82,1981058469,25.19
신일전자(주),002700,2016/12,80644639,62.56,61.51,16.57,8208893,3.65,1.54,124047504,3
신풍제약(주),019170,2016/12,410977236,93.08,51.79,-1.73,17762044,3.21,1.09,182275832,0
쌍용씨앤이(주),003410,2016/12,2532835823,67.14,59.83,-0.34,129587582,1.43,0.8,1411403635,17.76
써니전자(주),004770,2016/12,43748971,13.12,88.4,-2.92,3237946,5.89,2.7,20146158,0
씨에스윈드(주),112610,2016/12,338623118,12.9,88.57,12.36,57558354,1.66,0.9,178397439,36.83
씨제이(주),001040,2016/12,2827372917,5.02,95.22,20.06,74661884,3.56,1.86,124414699,24.41
씨제이대한통운(주),000120,2016/12,4231090165,83.92,54.37,11.2,140996425,2.42,1.79,4846376016,0
씨제이씨지브이(주),079160,2016/12,1639618759,198.64,33.49,1.99,141915838,5.69,2.33,914597445,70
씨제이씨푸드(주),011150,2016/12,119740511,116.59,46.17,7.43,-5469801,2.81,1.92,173737758,0
씨제이제일제당(주),097950,2016/12,7049220141,119.8,45.5,7.11,209433565,2.11,1.65,4862290055,48.85
아남전자(주),008700,2016/12,122800135,58.05,63.27,12.08,1778510,1.74,1,167584463,0
아세아(주),002030,2016/12,406071117,9.34,91.46,-2.46,9653061,0.7,0.53,14936289,26.04
아세아시멘트(주),183190,2016/12,794149953,28.58,77.77,1.68,61683554,0.64,0.4,424885285,29.99
아세아제지(주),002310,2016/12,589179680,30.76,76.48,6.13,26080650,0.56,0.3,393535963,9.97
아시아나항공(주),020560,2016/12,7208556646,892.43,10.08,3.79,591058294,1.71,1.14,5401372841,0
아이에스동서(주),010780,2016/12,1828970091,103.25,49.2,97.28,33260385,2.19,1.25,1538978855,200
애경케미칼(주),161000,2016/12,370055837,49.85,66.73,-2.78,59767916,1.67,0.11,725561490,59.97
에스엘(주),005850,2016/12,814202878,28.95,77.55,7.62,39001497,1.26,0.75,638836988,52
에스지씨에너지(주),005090,2016/12,642835253,165.13,37.72,-6.18,17442173,1.95,1.11,278126586,15
에스케이(주),034730,2016/12,18380808000,54.13,64.88,50.78,650429000,1.9,1.47,3113719000,1356.3
에스케이가스(주),018670,2016/12,2452252526,101.29,49.68,19.08,-17643376,0.98,0.45,3366245664,51.28
에스케이네트웍스(주),001740,2016/12,7892425667,234.94,29.86,-7.22,-60748309,0.81,0.52,17333736978,3.83
에스케이디스커버리(주),006120,2016/12,2449228388,96.04,51.01,10.27,121602590,1.96,1.25,1146625579,6.27
에스케이디앤디(주),210980,2016/12,716103965,238.75,29.52,19.89,-125986640,3.6,2.15,277311332,53
에스케이렌터카(주),068400,2016/12,1136147639,384.06,20.66,6.66,-72204368,1.19,0.78,544644476,0
에스케이씨(주),011790,2016/12,2695396995,74.73,57.23,-14.56,162776069,0.85,0.64,1380829846,14.4
에스케이증권(주),001510,2016/12,3789215415,815.01,10.93,-0.48,35887291,1.03,0.76,471893465,0
