,업종명,종목명,2013_E,2013_S,2013_G,2014_E,2014_S,2014_G,Diff_E,Diff_S,Diff_G,2013_종가,2014_종가,등락률,연도
396,제조업,성보화학,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,29100,44200,0.5189003436426117,"13,14년"
397,제조업,성신양회,4.0,2.5,4.0,4.0,2.5,4.0,0.0,0.0,0.0,5600,8210,0.4660714285714286,"13,14년"
398,제조업,성안,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,710,772,0.0873239436619718,"13,14년"
399,제조업,세방전지,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,49800,37150,-0.2540160642570281,"13,14년"
400,제조업,세아베스틸,3.0,2.5,4.0,3.0,2.5,2.5,0.0,0.0,-1.5,27750,31950,0.1513513513513513,"13,14년"
401,제조업,세아제강,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,90300,82800,-0.0830564784053156,"13,14년"
402,제조업,세아특수강,4.0,2.5,2.5,3.0,2.5,4.0,-1.0,0.0,1.5,26350,24400,-0.0740037950664136,"13,14년"
403,제조업,세원셀론텍,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2945,2990,0.0152801358234295,"13,14년"
404,제조업,세원정공,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,25200,31400,0.246031746031746,"13,14년"
405,제조업,세종공업,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,16650,15000,-0.0990990990990991,"13,14년"
406,제조업,세하,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,744,360,-0.5161290322580645,"13,14년"
407,제조업,송원산업,2.0,2.5,4.0,3.0,2.5,4.0,1.0,0.0,0.0,11450,6210,-0.4576419213973799,"13,14년"
408,제조업,수산중공업,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1330,1400,0.0526315789473684,"13,14년"
409,제조업,신대양제지,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,25000,38600,0.544,"13,14년"
410,제조업,신도리코,3.0,4.0,4.0,4.0,2.5,2.5,1.0,-1.5,-1.5,70000,70700,0.01,"13,14년"
411,제조업,신성에프에이,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,744,1130,0.5188172043010753,"13,14년"
412,제조업,신성이엔지,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,940,1420,0.5106382978723404,"13,14년"
413,제조업,신영와코루,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,100000,124000,0.24,"13,14년"
414,제조업,신원,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1250,2850,1.28,"13,14년"
415,제조업,신풍제지,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,8100,7960,-0.0172839506172839,"13,14년"
416,제조업,신화실업,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,12100,12600,0.0413223140495867,"13,14년"
417,제조업,쌍방울,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,772,1080,0.3989637305699481,"13,14년"
418,제조업,써니전자,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,4060,2195,-0.45935960591133,"13,14년"
419,제조업,아남전자,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,694,767,0.1051873198847262,"13,14년"
420,제조업,아모레퍼시픽,4.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,870000,2300000,1.6436781609195403,"13,14년"
421,제조업,아비스타,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,7460,7970,0.0683646112600536,"13,14년"
422,제조업,아세아제지,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,21450,29550,0.3776223776223776,"13,14년"
423,제조업,아이에스동서,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,16450,45750,1.7811550151975684,"13,14년"
425,제조업,에스엘,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,14800,19700,0.3310810810810811,"13,14년"
426,제조업,에이블씨엔씨,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,31200,22900,-0.266025641025641,"13,14년"
427,제조업,에이엔피,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1125,1055,-0.0622222222222222,"13,14년"
428,제조업,엔케이,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,3705,4685,0.2645074224021592,"13,14년"
429,제조업,영보화학,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,3735,4185,0.1204819277108433,"13,14년"
430,제조업,영풍,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,1410000,1191000,-0.1553191489361702,"13,14년"
431,제조업,영풍제지,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,19000,20400,0.0736842105263157,"13,14년"
432,제조업,영화금속,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1005,1055,0.0497512437810945,"13,14년"
433,제조업,영흥철강,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2270,2020,-0.1101321585903083,"13,14년"
434,제조업,오뚜기,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,342500,567000,0.6554744525547446,"13,14년"
435,제조업,우성사료,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2780,3070,0.1043165467625899,"13,14년"
436,제조업,우신시스템,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,2895,2935,0.0138169257340241,"13,14년"
437,제조업,우진,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,7910,8990,0.13653603034134,"13,14년"
438,제조업,우진플라임,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,6100,4445,-0.2713114754098361,"13,14년"
439,제조업,웅진에너지,3.0,2.5,4.0,3.0,2.5,5.0,0.0,0.0,1.0,2155,1405,-0.3480278422273782,"13,14년"
440,제조업,원림,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,14900,19100,0.2818791946308724,"13,14년"
441,제조업,유니드,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,66500,59500,-0.1052631578947368,"13,14년"
442,제조업,유니온,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,4540,3780,-0.1674008810572687,"13,14년"
443,제조업,유니온스틸,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,15450,11200,-0.2750809061488673,"13,14년"
444,제조업,유성기업,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,5070,6610,0.3037475345167653,"13,14년"
445,제조업,유양디앤유,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,660,1185,0.7954545454545454,"13,14년"
446,제조업,율촌화학,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,12450,13550,0.0883534136546184,"13,14년"
447,제조업,이건산업,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,12900,16350,0.2674418604651162,"13,14년"
448,제조업,이구산업,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,1305,1150,-0.1187739463601532,"13,14년"
449,제조업,이수페타시스,2.0,2.5,2.5,2.0,2.5,4.0,0.0,0.0,1.5,7050,4300,-0.3900709219858156,"13,14년"
450,제조업,이수화학,2.0,4.0,4.0,2.0,2.5,4.0,0.0,-1.5,0.0,16500,10300,-0.3757575757575757,"13,14년"
451,제조업,인디에프,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,909,1280,0.4081408140814081,"13,14년"
452,제조업,인지컨트롤스,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,5290,5060,-0.0434782608695652,"13,14년"
453,제조업,인팩,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,5640,7690,0.3634751773049645,"13,14년"
454,제조업,일신방직,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,110500,195000,0.7647058823529411,"13,14년"
455,제조업,일정실업,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,23800,24750,0.0399159663865546,"13,14년"
456,제조업,일진다이아,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,7860,5810,-0.2608142493638677,"13,14년"
457,제조업,일진디스플,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,15000,7150,-0.5233333333333333,"13,14년"
458,제조업,일진머티리얼즈,2.0,2.5,2.5,3.0,2.5,4.0,1.0,0.0,1.5,12200,7850,-0.3565573770491803,"13,14년"
459,제조업,일진전기,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,6140,7970,0.2980456026058632,"13,14년"
460,제조업,자화전자,2.0,2.5,2.5,3.0,2.5,4.0,1.0,0.0,1.5,21100,11200,-0.4691943127962085,"13,14년"
461,제조업,전방,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,29050,37550,0.2925989672977624,"13,14년"
462,제조업,제일연마,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6320,7980,0.2626582278481013,"13,14년"
463,제조업,조광페인트,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,7390,8600,0.1637347767253044,"13,14년"
465,제조업,조비,1.0,2.5,2.5,2.0,2.5,2.5,1.0,0.0,0.0,11650,11200,-0.03862660944206,"13,14년"
466,제조업,조선내화,3.0,4.0,2.5,3.0,2.5,2.5,0.0,-1.5,0.0,78800,133000,0.6878172588832487,"13,14년"
467,제조업,조선선재,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,41100,65000,0.5815085158150851,"13,14년"
468,제조업,조일알미늄,3.0,2.5,4.0,3.0,2.5,2.5,0.0,0.0,-1.5,1065,1085,0.0187793427230046,"13,14년"
469,제조업,조흥,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,87900,103500,0.1774744027303754,"13,14년"
470,제조업,주연테크,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,625,563,-0.0992,"13,14년"
471,제조업,지코,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,561,520,-0.0730837789661319,"13,14년"
472,제조업,진양산업,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2420,2975,0.2293388429752066,"13,14년"
473,제조업,진양화학,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2135,4295,1.0117096018735363,"13,14년"
474,제조업,참엔지니어링,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2365,1360,-0.4249471458773784,"13,14년"
475,제조업,청호컴넷,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,3935,2980,-0.2426937738246505,"13,14년"
476,제조업,체시스,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2000,896,-0.552,"13,14년"
477,제조업,카프로,3.0,2.5,4.0,2.0,2.5,4.0,-1.0,0.0,0.0,7770,2815,-0.6377091377091377,"13,14년"
478,제조업,코리아써키트,2.0,2.5,2.5,3.0,2.5,4.0,1.0,0.0,1.5,13500,7920,-0.4133333333333333,"13,14년"
479,제조업,코스모신소재,2.0,2.5,2.5,3.0,4.0,4.0,1.0,1.5,1.5,5310,3285,-0.3813559322033898,"13,14년"
480,제조업,코스모화학,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,9660,5090,-0.4730848861283644,"13,14년"
481,제조업,코아스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1335,1695,0.2696629213483146,"13,14년"
482,제조업,코오롱인더,4.0,2.5,4.0,4.0,2.5,4.0,0.0,0.0,0.0,59300,54500,-0.0809443507588532,"13,14년"
483,제조업,코오롱플라스틱,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5090,5780,0.1355599214145383,"13,14년"
484,제조업,태경산업,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,4690,5780,0.232409381663113,"13,14년"
485,제조업,태경화학,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,4925,5840,0.1857868020304568,"13,14년"
486,제조업,태광산업,1.0,2.5,2.5,2.0,2.5,2.5,1.0,0.0,0.0,1310000,1250000,-0.0458015267175572,"13,14년"
487,제조업,태림포장,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2600,2445,-0.0596153846153846,"13,14년"
488,제조업,태원물산,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,2440,2340,-0.040983606557377,"13,14년"
489,제조업,태평양물산,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,3110,6480,1.0836012861736335,"13,14년"
490,제조업,티에이치엔,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1530,1500,-0.0196078431372549,"13,14년"
491,제조업,티웨이홀딩스,1.0,2.5,2.5,2.0,2.5,2.5,1.0,0.0,0.0,2700,4885,0.8092592592592592,"13,14년"
492,제조업,팀스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,11400,12200,0.0701754385964912,"13,14년"
493,제조업,팜스코,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,6370,16750,1.629513343799058,"13,14년"
494,제조업,퍼스텍,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1850,2005,0.0837837837837837,"13,14년"
495,제조업,퍼시스,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,31300,32150,0.0271565495207667,"13,14년"
496,제조업,페이퍼코리아,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,802,759,-0.0536159600997506,"13,14년"
497,제조업,평화산업,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1640,1240,-0.2439024390243902,"13,14년"
498,제조업,포스코강판,3.0,4.0,4.0,3.0,2.5,4.0,0.0,-1.5,0.0,14000,13800,-0.0142857142857142,"13,14년"
499,제조업,포스코플랜텍,2.0,4.0,4.0,2.0,5.0,2.5,0.0,1.0,-1.5,9250,2800,-0.6972972972972973,"13,14년"
500,제조업,풍산,4.0,2.5,4.0,4.0,2.5,4.0,0.0,0.0,0.0,29500,26450,-0.1033898305084745,"13,14년"
501,제조업,필룩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1535,2010,0.3094462540716612,"13,14년"
502,제조업,하이스틸,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,27800,16550,-0.4046762589928057,"13,14년"
503,제조업,하이트진로,3.0,4.0,4.0,4.0,2.5,4.0,1.0,-1.5,0.0,26050,26450,0.0153550863723608,"13,14년"
504,제조업,한국내화,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,3360,3175,-0.0550595238095238,"13,14년"
505,제조업,한국쉘석유,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,526000,489000,-0.0703422053231939,"13,14년"
506,제조업,한국제지,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,23700,31000,0.3080168776371308,"13,14년"
507,제조업,한국주강,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,3960,2975,-0.2487373737373737,"13,14년"
508,제조업,한국철강,4.0,2.5,4.0,4.0,2.5,4.0,0.0,0.0,0.0,28400,33150,0.1672535211267605,"13,14년"
509,제조업,한국카본,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,8910,6140,-0.3108866442199775,"13,14년"
510,제조업,한국타이어월드와이드,4.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,-1.0,26150,21700,-0.1701720841300191,"13,14년"
511,제조업,한국특수형강,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,35650,25100,-0.2959326788218794,"13,14년"
512,제조업,한국항공우주,4.0,4.0,2.5,4.0,2.5,4.0,0.0,-1.5,1.5,28000,41300,0.475,"13,14년"
513,제조업,한국화장품제조,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,3390,8530,1.5162241887905603,"13,14년"
514,제조업,한농화성,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,4790,3760,-0.2150313152400835,"13,14년"
515,제조업,한미반도체,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,12550,15900,0.2669322709163346,"13,14년"
516,제조업,한섬,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,30400,32100,0.0559210526315789,"13,14년"
517,제조업,한성기업,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,6770,6850,0.0118168389955686,"13,14년"
518,제조업,한세실업,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,16950,36600,1.15929203539823,"13,14년"
519,제조업,한솔아트원제지,2.0,2.5,2.5,2.0,2.5,4.0,0.0,0.0,1.5,2170,1400,-0.3548387096774194,"13,14년"
520,제조업,한솔케미칼,2.0,2.5,4.0,4.0,2.5,4.0,2.0,0.0,0.0,27300,34300,0.2564102564102564,"13,14년"
521,제조업,한솔테크닉스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,19000,11750,-0.3815789473684211,"13,14년"
522,제조업,한솔홈데코,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,1735,2005,0.1556195965417867,"13,14년"
523,제조업,한일시멘트,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,83600,137500,0.6447368421052632,"13,14년"
524,제조업,한일철강,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,13700,17500,0.2773722627737226,"13,14년"
525,제조업,한진중공업,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,12300,4325,-0.6483739837398373,"13,14년"
526,제조업,한창제지,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,701,688,-0.0185449358059914,"13,14년"
527,제조업,한화,1.0,2.5,4.0,4.0,5.0,4.0,3.0,2.5,0.0,40150,27400,-0.3175591531755915,"13,14년"
528,제조업,한화케미칼,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,23300,12150,-0.4785407725321888,"13,14년"
529,제조업,현대EP,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,6800,7640,0.1235294117647058,"13,14년"
530,제조업,현대모비스,4.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,1.0,299500,250000,-0.1652754590984975,"13,14년"
531,제조업,현대미포조선,4.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,169000,75900,-0.5508875739644971,"13,14년"
532,제조업,현대비앤지스틸,2.0,2.5,2.5,2.0,2.5,4.0,0.0,0.0,1.5,13900,17350,0.2482014388489208,"13,14년"
533,제조업,현대위아,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,183000,184500,0.0081967213114754,"13,14년"
534,제조업,현대제철,4.0,4.0,4.0,4.0,5.0,4.0,0.0,1.0,0.0,87500,68100,-0.2217142857142857,"13,14년"
535,제조업,현대중공업,4.0,5.0,5.0,5.0,4.0,5.0,1.0,-1.0,0.0,253500,99200,-0.6086785009861932,"13,14년"
536,제조업,현대하이스코,4.0,4.0,4.0,4.0,2.5,4.0,0.0,-1.5,0.0,42100,69600,0.6532066508313539,"13,14년"
537,제조업,화승알앤에이,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,18650,31100,0.6675603217158177,"13,14년"
538,제조업,화신,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,12800,8680,-0.321875,"13,14년"
539,제조업,화천기계,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,29050,32750,0.1273666092943201,"13,14년"
540,제조업,화천기공,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,51700,68800,0.3307543520309478,"13,14년"
541,제조업,황금에스티,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,3925,5120,0.3044585987261146,"13,14년"
542,제조업,효성,4.0,4.0,4.0,3.0,4.0,2.5,-1.0,0.0,-1.5,71600,63500,-0.1131284916201117,"13,14년"
543,제조업,후성,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,4010,2495,-0.3778054862842893,"13,14년"
544,제조업,휴스틸,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,19400,16650,-0.1417525773195876,"13,14년"
545,제조업,휴켐스,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,23900,23250,-0.0271966527196652,"13,14년"
