,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
녹십자홀딩스,서비스업,2013,28.115989932938042,-0.5163499817507486,0.6804597899326937,0.062430529885994526,-0.2059762838611377,-0.1465685043608383,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한진중공업홀딩스,서비스업,2015,28.6044359499429,0.10934255006769271,-0.7323055768846248,-1.0142480920535857,0.032160146044505226,-0.8695863981837175,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대한해운,운수창고업,2021,28.981619529942275,0.05127981724953322,-0.6560162470764898,0.982852490834751,2.094013757621215,-0.39436336937994715,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
롯데쇼핑,유통업,2017,30.961384219218534,-0.18800256423594597,-0.2585582572118838,-2.043084084644852,0.39577278518717335,-0.6014248319301614,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
대한해운,운수창고업,2017,28.581448270134114,0.7002507107574567,-1.2559706061849112,5.296589749873558,0.864889890928316,-0.25858536115029845,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
덕양산업,운수장비,2021,26.983925619990007,3.0698494324849848,-1.9345689040461633,-0.16537061352478497,-0.12699380758889595,0.5391104371988877,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
현대건설,건설업,2022,30.67133030943825,-0.18065150264979368,-0.2731568326689962,0.41488586352540874,-0.5089828849629306,-0.5437191784325607,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
유화증권,증권,2013,27.20880499826886,-0.5582723402167041,0.8598809915184934,-1.359241731207483,2.797679194346278,-0.7677528920114811,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
유한양행,의약품,2022,28.53634313966737,-0.6470177648727167,1.3157332832115487,-0.12718429468713982,0.16587802778946092,0.6375494931653831,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
한솔케미칼,화학,2014,26.885237212669416,-0.1181142106052806,-0.3913582016927118,-0.09250936148973794,0.4856213238217364,0.30489337300274366,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
코오롱,기타금융,2022,29.130083992096516,0.7620422429309109,-1.2936443493000398,-0.15395861019399443,-0.3523373150496641,-0.5369302780210783,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,일반배당기업
세하,종이목재,2011,25.972887983817646,1.664092075538904,-1.6628470318282993,-0.024037341504994945,-0.49289646209900384,0.6986495968687249,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
성안,섬유의복,2017,26.40477015611339,0.14705669211838704,-0.7784559122006575,-0.190389236211518,-0.9372933838811854,-0.7304139397483276,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
SH에너지화학,화학,2017,25.55407369334623,-0.6832403871812933,1.5389502111686848,-0.9650886930901804,0.29971293460254994,0.1385653129214239,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신세계푸드,서비스업,2015,26.944354443442272,-0.3694885557143581,0.17892808471254593,-0.3563022077130105,-0.24830654691017717,0.6375494931653831,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
경농,화학,2011,25.881022028317826,-0.6557005405143314,1.366592836416972,-0.3563022077130105,0.6671300199957735,-0.6896805372794329,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
디와이,서비스업,2015,27.274915705489104,-0.35185666162003637,0.12901037508500054,-0.07319674046840016,0.24912762073626415,-0.6217915331646087,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
텔코웨어,서비스업,2012,25.42745387536346,-0.617347175717015,1.1499688135049835,0.23492734946294325,0.6528188039089492,-0.23821865991585114,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
남성,유통업,2014,25.998900479598905,0.13064997495509068,-0.758677197065215,-0.5972710472747021,-1.2733041942827583,-0.7168361389253627,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동양고속,운수창고업,2011,26.396015912383493,-0.14197852647916634,-0.3475624753213749,1.7136596272103732,0.3463333908054279,-0.7473861907770337,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
태광산업,화학,2012,28.986924777010856,-0.5029795726339064,0.627245627782575,-0.6740826081550229,0.4414899696155442,-0.6591304854277621,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
윌비스,유통업,2022,26.32314866169395,0.16255784372396903,-0.7963509401803434,-0.6995401540467863,-0.27935329846553814,-0.6625249356335033,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
한솔홈데코,종이목재,2014,26.400279896440733,-0.13771704150168676,-0.35556814573333984,-0.3317225082313079,-0.2126315227068921,-0.2450075603273336,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
성문전자,전기전자,2013,24.630571593631135,-0.42243750655954215,0.3404542583186594,-0.3260165065659127,-0.5525580238530761,-0.3875744689684647,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한진,운수창고업,2021,28.98624286394319,0.2002719857746635,-0.8396757447627412,0.21517580523657504,0.32428840184073604,-0.7507806409827751,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,일반배당기업
세방전지,전기전자,2018,27.868407103719107,-0.6155893131638046,1.1405503777262012,-0.08065843495391702,0.6947974674288132,-0.7032583381023978,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
신영와코루,섬유의복,2021,26.685992899738924,-0.6619329622938952,1.4042665795321003,-0.07451351008349139,0.40996383009090637,-0.8356418961263054,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
롯데지주,기타금융,2021,30.62283989695034,-0.20100009341725872,-0.23171571524235474,0.048384987325021674,0.16592302855543659,-0.5131691265808898,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
동방아그로,화학,2013,25.756306929239003,-0.591085774543297,1.0152851818683983,-0.19828985390206524,1.1359189565298926,-0.4826190747292187,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신세계건설,건설업,2015,27.243292452029657,2.5848391734855887,-1.8629887921274195,0.9543224825077748,0.2658106226165972,0.6137883417251945,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
부광약품,의약품,2016,26.193997873741516,-0.7132838562725243,1.745213954724013,-0.46471623935552026,-0.8711916375999689,3.2173316495287088,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
대한제분,음식료품,2017,27.495730227727705,-0.648136404679305,1.3218552664677568,-0.338306356306764,0.10342706358272949,-0.7236250393368453,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대덕전자,전기전자,2021,27.570224278221307,-0.5679672185404702,0.9041476396787693,-0.3563022077130105,1.4399452433033475,-0.06849614962879029,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,고배당기업
삼아알미늄,철강금속,2022,26.386758432428316,-0.1902931124113412,-0.25384903932249303,0.6690223992380124,-0.7462862846019834,0.6171827919309356,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,고배당기업
텔코웨어,서비스업,2022,25.606627004641233,-0.6722137948020648,1.4683119428278189,0.6203019234796376,1.1602464097051046,-0.4215189710258768,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,고배당기업
국보,운수창고업,2011,25.317066281694864,0.22498859864404522,-0.8665182867322703,0.08305992052242353,-0.15119189392783647,-0.6896805372794329,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
더존비즈온,서비스업,2015,26.08706191688773,-0.44640835955786484,0.42004004064936823,0.33105153136460164,2.251301635282606,2.0700074799881762,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
강원랜드,서비스업,2014,28.8474541548011,-0.6384947949177575,1.2667574171618812,0.0799874580872107,2.6634466323933275,0.7936942026294791,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
대한제분,음식료품,2021,27.9098622580223,-0.5036187953805283,0.6296002367272704,0.28189213240119637,-0.14310038988727872,-0.7847251430401871,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,고배당기업
대우건설,건설업,2016,29.930626419456342,1.2627667277847632,-1.5305180091364103,0.16074932781280496,-0.08503017655773054,-0.14317405415509699,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
삼일씨엔에스,비금속광물,2021,26.586539707241297,-0.6264560998563776,1.1994156013435895,-0.3563022077130105,-0.7992061772776808,-0.6455526846047972,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
유수홀딩스,서비스업,2017,26.97829453029882,-0.3539874041087761,0.1346614365522697,-0.48797916922213164,0.21722784517737423,-0.26876871176752204,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,무배당기업
대한제분,음식료품,2011,27.462780399951388,-0.49743964216318287,0.6055832254913763,-0.2066293947976429,-0.28132734796566583,-0.7202305891311039,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,고배당기업
신세계인터내셔날,유통업,2012,27.155053296205395,-0.4938706484945438,0.591926493612142,-0.3563022077130105,0.32325172635757177,0.11480416148123561,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
인터지스,운수창고업,2014,26.938803175491238,0.03386099740408533,-0.6319992358405951,0.09008269180291,-0.5162071367824717,-0.5708747800784905,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
상상인증권,증권,2022,27.12077836725786,0.11008830993875157,-0.7327764986735639,0.10676177359406537,2.797679194346278,-0.706652788308139,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
한화에어로스페이스,운수장비,2018,29.6320532067882,0.1918022843819228,-0.8302573089839589,-0.10874952007586289,-0.26002258837730624,-0.39775781958568834,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,무배당기업
코오롱,기타금융,2017,28.939181822930358,0.8530782157623187,-1.344503902505463,0.1524097869172273,-0.25875783969673055,0.16911536477309483,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
한양증권,증권,2016,27.733342080828752,0.8965986310948291,-1.3675790701634793,-0.25754448658116974,0.9974698890830928,-0.8016973940688931,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성엔지니어링,서비스업,2016,29.33748052049094,1.6712300628761825,-1.6647307189840552,0.031705905533866305,-0.1340287806079378,0.6986495968687249,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,무배당기업
진흥기업,건설업,2016,26.433950109307847,-0.7230320031585088,-2.239726223278704,-0.8461405045269411,-0.9615640443334597,-0.8797697488009413,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
삼부토건,건설업,2015,28.211069508033184,-0.7230320031585088,-2.239726223278704,-0.9321694527129001,-0.12078271842485476,-0.8797697488009413,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대한항공,운수창고업,2015,30.816561481812084,3.8511394345436503,-2.021689434999898,-0.4906127084523141,1.7308515073982609,-0.07867950024601388,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,무배당기업
범양건영,건설업,2011,26.41840491483891,4.925353260241819,-2.239726223278704,-2.37842141328808,-1.377128918369534,0.7359885491318781,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
대원제약,의약품,2017,26.149105634667396,-0.5832020273349597,0.976669595175392,0.09491084705824442,-0.2296308464415382,0.6714939952227951,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,고배당기업
현대글로비스,운수창고업,2018,29.792945766041722,-0.21676758783393318,-0.1987511900166175,-0.22023601415358543,-0.11419971110166835,0.09443746024678813,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
계양전기,기계,2014,26.042542632026237,-0.5916184601654819,1.0176397908130943,0.07515930283187627,-0.09735493771215424,-0.4418856722603242,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대건설,건설업,2017,30.545104083587617,-0.1442690746545616,-0.3433241792209232,-0.8079541856892958,-0.10148761737402395,-0.45885792328903025,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
한세예스24홀딩스,서비스업,2015,27.992980670184334,0.089792987733505,-0.7073467220708523,0.5518299034948947,-0.1943707942958695,3.9607162445860347,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동아쏘시오홀딩스,기타금융,2018,27.847689977202307,-0.40390004690750586,0.2815890347012711,-0.24657140645540962,0.3611691896700426,-0.065101699423049,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
유유제약,의약품,2022,25.99731649931721,-0.4602581857346735,0.46807406312115724,0.52505558798804,-1.1360548918742293,-0.03455164757137809,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,일반배당기업
흥아해운,운수창고업,2021,26.233862685944032,-0.02334943841857811,-0.5477042356204951,-0.7122689269926679,-0.6597459941081419,3.285220653643532,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
샘표,기타금융,2021,26.8162443464527,-0.5506016672572409,0.825503700925939,-0.3563022077130105,0.47404940413122487,-0.5267469274038546,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
삼양홀딩스,서비스업,2015,28.753161874469914,-0.39228750034387394,0.2462699005308381,-0.4291634597480576,-0.005062687395033031,0.09783191045252927,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
퍼시스,기타제조업,2012,26.559048642333153,-0.7022572638932959,1.6670409377601216,-1.2359043105939393,0.9562820047921566,-0.2755576121790045,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
엔씨소프트,서비스업,2022,29.121142118397312,-0.5640253449363015,0.8862526116990834,0.14363132281661928,2.045063605079794,1.3945118890456745,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
다스코,기계,2021,26.42212722288354,-0.034429299360025124,-0.5307510512186874,2.364143817065431,-0.6916983264451433,-0.4758301743177363,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,무배당기업
대현,섬유의복,2012,26.01576863158803,-0.24308225756986973,-0.14176965355498558,0.1063228503890349,-0.03644922585352499,-0.6014248319301614,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한창제지,종이목재,2017,25.740100992123654,-0.1584385122046813,-0.31648163725139405,-0.21189647325800773,0.43881949759975186,-0.42830787143735927,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
세기상사,서비스업,2015,24.53288749959825,-0.3616580770682394,0.15632383884346865,-0.402389144241203,-1.3018951339236722,-0.4350967718488417,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
백산,화학,2011,25.75552015996972,-0.32367759220645254,0.05319196706580446,0.43156494531656403,0.24078702598215032,-0.2008797076526978,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국화장품제조,화학,2011,24.49859765141262,-0.6188919640213514,1.158445405705887,-2.0536182415655815,-1.2953076170428564,-0.611608182547385,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
콤텍시스템,서비스업,2022,27.0483582793694,0.18509044554239248,-0.8227225603609334,3.4000025809371843,-0.3985068138071694,-0.6217915331646087,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
화천기공,기계,2021,26.7763823767681,-0.5681270242271257,0.905089483256648,0.7897262806213735,-0.04881797994743376,-0.8627974977722351,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
백산,화학,2014,25.81702539967254,-0.3595806031417181,0.15067277737619947,-0.5410888770308104,0.6450472322587322,-0.024368296954154503,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
STX,유통업,2012,29.25377576571362,0.48840163881450255,-1.1081011644580319,-0.21496893569322054,-0.010445413599312125,-0.594635931518679,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
락앤락,화학,2022,27.286430289763253,-0.6762089369684519,1.493741719430531,-0.5327493361352328,0.9778913634854465,-0.4011522697914296,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,고배당기업
한화투자증권,증권,2017,29.49369899660103,2.6306501369934945,-1.870523540750445,-0.0020911812534747626,-2.044442013720971,-0.6217915331646087,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,무배당기업
코리아써키트,전기전자,2018,26.938851051834785,-0.6155360446015862,1.1405503777262012,-0.7702067900566811,-0.20601305967551467,-0.5267469274038546,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
진도,유통업,2021,25.639184838185905,-0.5810180162840015,0.9663093158187317,0.005809436437072491,1.241323783174171,-0.6455526846047972,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,일반배당기업
농심,음식료품,2011,28.450927660098316,-0.5070279833625121,0.6432569686065047,-0.17063769198514978,0.12238072681943099,-0.3638133175282762,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
대양금속,철강금속,2013,25.343219201298844,1.4329597840728545,-1.5912669199095548,-0.00033548843335318536,0.179246595969148,1.0177279162083992,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
일성신약,의약품,2022,26.92665139355815,-0.7120054107792805,1.7357955189452317,1.6416762215853873,-4.604570741194558,-0.5878470311071965,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,고배당기업
계양전기,기계,2021,26.375941420893447,-0.47437435472257466,0.5189336163265806,-0.2105797036429165,-0.4664755843026079,-0.4045467199971708,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,무배당기업
대원강업,운수장비,2013,27.786477668447077,-0.023136364169704174,-0.5481751574094345,-0.31153204079990937,0.07348701206149383,-0.11941290271490852,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
사조산업,"농업, 임업 및 어업",2012,27.83456470721618,0.33685257930288454,-0.9785976724997777,-0.06792966200803531,-0.2824319972502406,-0.14317405415509699,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
동남합성,화학,2016,25.241717570311067,-0.5680737556649073,0.905089483256648,1.2347944105222028,0.4203816954711697,-0.238218659915851,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대위아,운수장비,2012,29.151297503715938,-0.008647315246273561,-0.5703084814895724,0.07515930283187627,0.38162039312215246,0.6952551466629837,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
황금에스티,철강금속,2017,26.61943772534657,-0.5199722439816064,0.6950583653898061,-0.36771421104380103,0.8534286599438955,-0.5233524771981134,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
유화증권,증권,2021,27.322721107106453,-0.49754617928761996,0.606054147280315,-0.03457149842572464,2.797679194346278,-0.7711473422172223,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
삼성전기,전기전자,2014,29.67465566911111,-0.41748353027322205,0.3244429174947296,-0.9479706880939948,0.09170334625124948,-0.34005216608808764,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,일반배당기업
아시아나항공,운수창고업,2022,30.23039727414447,4.925353260241819,-2.239726223278704,1.5319454203277862,2.191260452517833,0.04012625695492875,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,무배당기업
동양철관,철강금속,2012,26.081060164647305,-0.2578376493043928,-0.108334206540309,0.2322938102327608,-0.5580860142552853,0.1249875120984592,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
효성,화학,2011,30.242794570070867,1.1482925875772176,-1.4848385956093169,0.16074932781280496,-0.7880629724028649,-0.37739111835124106,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
한화,화학,2012,30.395161246425936,0.27356952738731244,-0.9169069181487547,-0.6020992025300366,2.797679194346278,-0.36720776773401737,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
광동제약,의약품,2012,26.68795982133276,-0.5268971570700106,0.7237845945150916,-0.09558182392495074,0.24222131716814704,-0.3638133175282762,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
미래에셋증권,증권,2012,30.73260544431519,1.6867844830439827,-1.6689690150845073,-1.0682356462723253,-0.12474319096078347,-0.06170724921730785,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
고려제강,철강금속,2013,28.23203263840394,-0.5385629721958609,0.7732313823536984,-0.5055360974233478,0.3278804535440609,-0.6964694376909155,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
퍼시스,기타제조업,2018,26.905706579106432,-0.6898456888963865,1.5822750157510828,0.04092329283950482,1.1030945276947153,-0.4486745726718066,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
대한전선,전기전자,2016,27.905473801664854,1.040157406273673,-1.4377464167154062,-1.174455061889683,-0.40916250147925126,4.059155300552529,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
조비,화학,2015,25.18525787245958,0.17076120230561737,-0.8062402977480646,-0.037643960860937485,-0.40173070506609176,0.23021546847643679,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼화왕관,기계,2014,25.67990336180499,-0.6449935595084139,1.303960238488071,-0.23340371030449752,1.010735012634935,-0.6251859833703499,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
경인양행,화학,2022,27.030002694361688,-0.20579426401692327,-0.2218263576746338,-0.3637639021985274,0.09811794115015227,-0.2517964607388159,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,일반배당기업
동양고속,운수창고업,2014,26.135336521846362,-0.33891240100094205,0.09369124091456757,-0.0393996536810591,0.952647389375738,-0.6014248319301614,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대신증권,증권,2012,29.92054022146825,1.7262032190856689,-1.680271138019046,-0.2531552545308657,-2.4039450819222012,-0.611608182547385,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
평화홀딩스,서비스업,2014,26.83778493858576,0.21811695411785928,-0.8589835381092443,-0.4260909973128447,0.3332954536900469,-0.7915140434516695,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
넷마블,서비스업,2022,29.821061472439396,-0.45642284925494186,0.45441733124192285,-0.06485719957282252,-1.5237852176111117,0.0061817548975165535,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,무배당기업
진양화학,화학,2014,24.55281067303711,-0.48257771330422283,0.5490726108186835,0.20903088036614942,-0.042300248485233956,0.012970655308998994,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대원전선,전기전자,2013,26.12887859557103,0.29200044991491175,-0.9352728679173798,-0.060467967522518457,0.016614930792603694,-0.4520690228775478,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
퍼시스,기타제조업,2016,26.755124290958218,-0.700446132777867,1.654326049458766,-0.5731302709980299,0.5434912309273585,-0.2891354130019694,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
벽산,비금속광물,2012,26.50087584038815,-0.2902249351332377,-0.03157395494323455,-0.5902482759942157,0.19254081099878928,3.0611869400646126,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
사조씨푸드,음식료품,2014,26.228782546789937,-0.5142192392620089,0.6719831977317902,-0.19126708262157877,0.12866215238078943,-0.6217915331646087,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
