기업명,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_-,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_B이하,ESG_C,ESG_D,E_-,E_A,E_A+,E_B,E_B+,E_B+이하,E_C,E_D,S_-,S_A,S_A+,S_B,S_B+,S_B이하,S_C,S_D,G_-,G_A,G_A+,G_B,G_B+,G_B이하,G_C,G_D,배당기업구분
사조오양,음식료품,2021,26.478845008761724,-0.4703499252742782,0.43156546828087305,-0.35437489907092695,0.17045484202476913,-0.6712570838758676,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,일반배당기업
디아이,의료정밀,2012,25.959817134224664,-0.38894952126241994,0.1922008821246061,0.024529699331700523,-0.6558992682980218,0.42944504226722474,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
티에이치엔,전기전자,2014,26.063836146519378,4.357967335038043,-2.2075464296734184,-0.2877157567593536,-0.2754412797196702,-0.6514839917894647,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
기아,운수장비,2021,31.83347237459991,-0.29492978087442157,-0.03918488449311855,0.532241813328872,0.5763256808501244,-0.018745045024573453,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
한국가스공사,전기가스업,2014,31.476306328660023,1.3506998952033005,-1.5147971567976344,-0.47566446628446646,0.10472786412991249,-0.6086422922689252,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
삼성제약,의약품,2015,25.592473363951633,0.21751759494045447,-0.8239252532250366,-0.37342036830280506,-1.3240134602116123,4.087467078251753,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
동방,운수창고업,2014,27.20330913660233,1.8146594605278727,-1.6565385391882081,-0.38645147882987957,-0.005011171210640843,-0.717394298744141,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한국공항,운수창고업,2017,26.754891037536865,-0.633832859588597,1.0689323467126584,-0.23709490432725658,0.5433668056821007,-0.6976212066577381,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
신라교역,"농업, 임업 및 어업",2011,26.79875654722373,-0.663789572517542,1.2172445216643843,0.025030895890434144,-0.1074480846831119,-0.5625050774006518,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
국동,유통업,2016,25.544568816214735,-0.019293915613596953,-0.5348103805343297,0.42348216008367334,-0.3647701825524717,0.1855769065349229,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
한국토지신탁,기타금융,2017,27.766851037161082,-0.4138471308693989,0.26119420401670684,1.5767354417297657,-3.961676653243167,-0.1999983891499329,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
벽산,비금속광물,2013,26.710716672379622,-0.387073673963264,0.18750745886664033,0.8926021390583551,0.388657190233633,-0.420797917448098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한솔케미칼,화학,2021,27.81098553769452,-0.4971233821804132,0.5198018255306343,0.8359669279214543,1.326624232373941,2.6506223866398124,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
BNK금융지주,기타금융,2017,29.40059101178991,-0.6616863497881853,1.2064496481710625,1.7496482544928695,2.5419001740158786,-0.5526185313574504,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
제주은행,은행,2013,28.789651725002475,4.357967335038043,-2.0601729393732855,-0.8214900918106741,3.031723520954467,-0.766827028960148,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
경인전자,전기전자,2011,24.872642092028606,-0.7338780488769145,1.617124183243089,-0.37342036830280506,0.5111691670834058,-0.7305763601350762,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
새론오토모티브,운수장비,2016,26.298236264376143,-0.6832870156572539,1.32003049101384,-0.5022278838973491,1.4179524861467907,-0.420797917448098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
삼진제약,의약품,2016,26.15073649432744,-0.6210429916398064,1.0093258713364897,0.15433960804371175,1.484255351181553,0.6897907547381956,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
한국공항,운수창고업,2021,26.673616623016095,-0.6311043544261883,1.0557907615903535,0.4084462633216643,0.014144826030778455,-0.6778481145713352,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,무배당기업
남성,유통업,2012,26.12330276742461,0.19119888889472098,-0.796234056003037,-0.23208293873992025,-1.179766949839117,-0.7866001210465509,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한양증권,증권,2014,26.96728516167281,-0.2402459899111481,-0.15652046594226898,-0.4972159183100127,-3.961676653243167,-0.80307769778522,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
에쓰씨엔지니어링,건설업,2022,25.39147208782474,0.08410506127018114,-0.6723276819927341,3.544934327876747,-0.6857533932535097,0.24160066744639794,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,무배당기업
진흥기업,건설업,2022,26.83638785770645,-0.24070074077154954,-0.15558178129067562,1.7100537263529125,0.08565526214655744,-0.1901118431067314,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,무배당기업
에스엘,운수장비,2018,28.167112606869928,-0.433401417866661,0.3179846254380957,-0.006043290751051182,-0.0924492152109357,-0.37795621792755857,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
한국철강,철강금속,2018,27.53565184997867,-0.6629369146542894,1.2125510984064187,-0.11179576464384802,0.1792434753175866,-0.8228507898716227,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
비케이탑스,서비스업,2022,25.302743293393856,4.357967335038043,-2.126819549636403,1.0645125587039916,-0.9923877422295903,2.7626699084627617,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,무배당기업
LG이노텍,전기전자,2016,29.09513704088424,-0.0014449443428402298,-0.5601548661273462,-0.6866682175113265,0.13441617230236633,-0.05499571384964517,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
세원이앤씨,기계,2021,26.402331707474445,-0.4054910838095224,0.23772708772687673,-1.5918292025842697,1.7578552256343825,0.11966659958024652,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,무배당기업
현대미포조선,운수장비,2022,29.188796297110123,-0.14258824263993816,-0.34050265765453663,1.0670185414976596,-0.01256786884295243,0.11307556888477904,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,무배당기업
솔루스첨단소재,전기전자,2021,27.642554100654802,-0.2821967567831812,-0.06781476636671123,1.198332039885872,-1.420329453222296,4.087467078251753,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,고배당기업
덕양산업,운수장비,2016,26.7401188252316,1.3832714255795535,-1.526061372616753,0.11624866957995554,-0.4400248389146988,-0.08135983663151566,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
티웨이항공,운수창고업,2022,27.67263884912479,4.357967335038043,-2.2075464296734184,3.544934327876747,2.5107567193540063,4.087467078251753,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,무배당기업
세방,운수창고업,2015,27.545898678496016,-0.6556040570303161,1.1754730546684868,-0.36840840271546876,0.075823716212183,-0.4900037397505081,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
진흥기업,건설업,2021,26.536252915277636,-0.27071429755804477,-0.09268990963393084,0.5167047200081294,0.6718123432557046,0.7853606998224761,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
영풍제지,종이목재,2012,25.520607757051575,-0.7053992762442741,1.4444062073499397,-0.4701513041383965,1.3956719221400669,-0.80307769778522,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
롯데정밀화학,화학,2018,28.16166726859519,-0.6820364507911499,1.3134596984526876,0.5437693341797456,1.4456117339189267,-0.213180450540868,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
KISCO홀딩스,기타금융,2018,28.06614856137139,-0.6966453221815463,1.3946559208155,0.010496195687158752,0.14591572504769296,-0.836032851262558,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
삼화왕관,기계,2017,25.83637571239517,-0.6795921649164922,1.3003181133303827,-0.21303746950804212,0.3453146844962523,-0.4339799788390333,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
고려아연,철강금속,2015,29.407317141163045,-0.7399603416347837,1.6560795962842068,-0.5428248051547734,1.4351499245129287,0.2020544832735919,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
영원무역홀딩스,서비스업,2015,28.604912996798756,-0.5113911904255084,0.5690827697392773,0.34629789003869366,1.0752379678902164,0.8249068839952819,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
대상,음식료품,2016,28.46760198019843,0.12969383502542586,-0.7272407341109365,0.045078758239779484,-0.22211640091157606,-0.08795086732698344,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
유니온,비금속광물,2012,26.293001936873758,-0.6129711638676808,0.9722478275985584,-0.6395557409903648,0.6242172121922046,-0.7140987833964072,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
금호전기,전기전자,2012,26.956303196499636,-0.044703119938527575,-0.4977323367963983,0.6520277908662107,-0.13804665287602513,-0.542731985314249,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
원림,섬유의복,2012,25.27182716276815,-0.5742036530184578,0.8065699865923579,-0.3107707984611008,0.4631345840210945,-0.6943256913100042,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
삼성SDI,전기전자,2022,31.040766035451743,-0.3844020126584055,0.17999798165389455,2.0563805484378537,0.17017014635964725,1.2994610940689502,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
덕양산업,운수장비,2011,26.26079275076169,0.7340577284989436,-1.2303757073648935,1.6303634735142645,-0.1425288822540419,-0.3548876104934219,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,고배당기업
동일산업,철강금속,2018,26.7387494869612,-0.7271704736859932,1.5753527162471914,-0.21504225574297664,-0.34210950820202995,-0.7108032680486733,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
주연테크,전기전자,2015,24.072011147835756,-0.5671550146822354,0.7779401047187653,0.7031498398570413,-0.20775293533709036,0.4986508645696347,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
코리아써키트,전기전자,2022,27.88833305965995,-0.4051500206642213,0.2367884030752834,0.2345310574410933,0.148974225459734,-0.08135983663151566,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,무배당기업
국도화학,화학,2012,27.02913099600786,-0.458924309906692,0.3954261091945349,-0.5648774537390533,0.2809488095794066,-0.39772931001396145,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
영보화학,화학,2016,25.928356321118287,-0.47978600562760815,0.4620727194576521,-0.35888566809952965,0.7919649787482648,-0.3285234877115514,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
삼일제약,의약품,2017,25.63206837809886,0.12167885111085044,-0.7178538875950043,-0.6180042889648185,-0.018135213410973516,-0.3647741565366234,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
일동제약,의약품,2018,27.059506198567448,-0.2238749589366961,-0.1898437710738274,0.09720320034807749,0.825736842578432,0.8578620374726201,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
핸즈코퍼레이션,운수장비,2017,27.23886214768227,-0.1968172827428103,-0.24194076923725052,-0.8470511163060893,0.027773794954609094,-0.4867082244027742,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
원림,섬유의복,2018,25.734143275056773,-0.6258747195315718,1.0313849606489305,-0.04463542577354104,-0.6860691203583047,-0.5229588932278462,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
유니퀘스트,유통업,2012,25.95648993651385,-0.48370823179857053,0.47474496225416046,-0.8796288926237756,-0.1289378627506904,-0.45704858627316997,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
SH에너지화학,화학,2013,25.428181361954564,-0.48097972663616195,0.46582745806402515,0.6074212971389171,-0.16213826004137868,0.11966659958024652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한진칼,운수창고업,2021,28.95404073913367,-0.21335884528991275,-0.21049483340887812,-0.539316429243638,-1.484585492592404,0.4360360729626925,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,무배당기업
서원,철강금속,2022,26.307637165042664,-0.2725333009996505,-0.0889351710275581,-0.10427781626284349,-0.03207752665656832,-0.6448929610939971,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,무배당기업
한성기업,음식료품,2012,25.910795420160202,0.16203798997147847,-0.764318777848868,-0.37342036830280506,-0.3998881030545722,-0.3417055491024866,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
한국쉘석유,화학,2021,25.833514644272004,-0.5235557759412471,0.6122622637125648,0.6535313805424114,0.5476293851072429,1.7146960278834107,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
환인제약,의약품,2021,26.59026879895112,-0.7504764552815671,1.7250729181763071,-0.37342036830280506,1.4410971681669165,-0.24613560401820614,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,고배당기업
동성제약,의약품,2012,25.618368087255092,-0.17538714844639222,-0.2818348669299614,0.01901653718563053,-0.09260313640565984,-0.1999983891499329,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
하이트진로홀딩스,기타금융,2017,29.032043217489676,0.649701443894476,-1.1782787092014708,-0.4110101102078276,1.2345679410800154,-0.8492149126534932,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
아남전자,전기전자,2021,26.328912137435076,0.5891627356035337,-1.137915269182963,1.4268776706684092,-1.1538293422696833,0.8974082216454257,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,무배당기업
동양고속,운수창고업,2022,25.83222720694185,-0.13309531842905803,-0.35692963905741776,1.062507772469057,-0.8272130750596083,-0.5987557462257237,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,무배당기업
선진,음식료품,2014,26.67144785187177,-0.08278850449714836,-0.43906454607182305,0.33025960015921735,-0.16340444775570975,0.04716526193010279,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
금호타이어,화학,2014,29.200607896569288,0.6763043692279601,-1.1951750329301485,-0.7267639422100172,0.9474293272205638,-0.11431499010885379,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,무배당기업
다스코,기계,2018,26.081816868897384,-0.4303886934165014,0.30906712124796004,0.022023716538032315,0.5736579344491979,-0.1999983891499329,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
국도화학,화학,2018,27.473686888486835,-0.411346001137191,0.2541540691297575,0.5798554864085672,-0.4877823741781956,-0.5196633778801123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
고려산업,음식료품,2018,26.087477525431105,-0.06903229097000478,-0.4606542930584668,-0.8355235954552159,-0.734479516601866,-0.4339799788390333,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
세아특수강,철강금속,2022,27.260235823320194,-0.26252878207081876,-0.11005557568840532,0.6254643732533279,-0.31046462858657947,-0.6679615685281338,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
송원산업,화학,2021,27.740457414288063,-0.21603050659477122,-0.2053320678251155,-0.37342036830280506,-0.5697356467160442,-0.4175024021003642,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,일반배당기업
금호에이치티,운수장비,2017,25.73499716351291,-0.44283749821999097,0.3461451649858915,-1.0670764055901547,0.3309294390413892,-0.5987557462257238,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
진양홀딩스,서비스업,2013,26.99273739492544,-0.5655065428132802,0.7713693121576128,-0.37342036830280506,0.5077687088198598,-0.6317108997030618,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
롯데쇼핑,유통업,2014,31.321707080768952,-0.08500541494160548,-0.4357791497912468,-0.3934682306521505,0.13761829752790528,-0.5658005927483857,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
넥센타이어,화학,2012,28.34188341311628,0.32392929627439215,-0.9281192495518821,0.5753447173799645,0.39401031434551087,0.8282023993430159,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
세진중공업,운수장비,2022,27.036540610380637,0.11508496363502954,-0.7098750680564624,2.8227100867415804,0.13762813792939302,0.686495239390462,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,일반배당기업
하이트진로,음식료품,2018,28.863039981306997,0.2930630816246442,-0.8990200253524929,-0.38494788915367867,0.29291513084888404,-0.07476880593604804,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
부국철강,철강금속,2015,25.512607783711626,-0.7467247606832552,1.699728432583291,-0.8796288926237756,0.4205024277387948,-0.6350064150507957,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
녹십자,의약품,2015,27.978241417462293,-0.577102689753517,0.818303544737273,-0.0010313251637148575,0.0002530617919635718,0.7062683314768646,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
이마트,유통업,2017,30.407757947666322,-0.34216702649862146,0.07157990439487977,-0.0005301286049811894,0.12437893639926871,-0.5097768318369109,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
에스원,서비스업,2022,28.36129961491451,-0.6086510306938672,0.9530047922408978,-0.03661628083380289,0.5840103206885177,0.20534999862132577,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,고배당기업
강남제비스코,화학,2016,27.05286976058243,-0.696531634466446,1.393717236163907,-0.43456634846830844,0.41720843968089316,-0.5196633778801123,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
콤텍시스템,서비스업,2011,25.483066359136817,-0.06533744022924302,-0.46628640096802587,0.3021925928701339,-0.15817856837695904,-0.6086422922689252,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,무배당기업
대호에이엘,철강금속,2013,25.564525887907614,0.7610585608352792,-1.246333346441978,-0.7703680428198434,0.29329117162653595,0.20534999862132577,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
신흥,유통업,2016,25.602473831831666,-0.5004771697758739,0.5310660413497524,-0.414518486118963,0.20915970935427264,-0.22965802727953713,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
MH에탄올,음식료품,2021,26.835754278007272,1.6463447983217887,-1.6100736489343441,0.019517733744364153,1.994397477673652,0.17239484514398765,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,고배당기업
삼일제약,의약품,2016,25.338341689423896,-0.2975445983217299,-0.03355277658355912,0.11674986613868917,0.13973566984040656,-0.3285234877115514,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한창제지,종이목재,2021,26.239101257326976,-0.08148109577349427,-0.44141125770080625,-0.05967132253555006,0.30761093500469466,-0.09454189802245092,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,일반배당기업
백광산업,화학,2011,26.76919664674968,-0.20972083840670122,-0.21753496829582708,0.02904046836030318,0.15224099222003962,-0.6053467769211913,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
한화,화학,2015,32.612033383640465,4.357967335038043,-2.0507860928573534,0.15083123213257638,1.7547773137290594,-0.22636251193180326,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
삼성출판사,서비스업,2015,25.76750977338015,-0.5136649447275157,0.5770615892778197,-0.6430641169015002,0.41920530945182877,0.06364283866877192,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
주연테크,전기전자,2013,24.19598911483346,-0.6870387102555658,1.3406815533488905,-1.3482476750397236,-0.6960383921267557,-0.018745045024573453,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
계양전기,기계,2017,26.260397276310197,-0.5790922247677732,0.8267517066016121,-0.37291917174407146,0.13933335201512365,-0.35818312584115575,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
두산퓨얼셀,전기전자,2021,27.272709034039067,-0.6167228584659926,0.9896134936530329,-1.2460035770580622,-3.8026524381747597,4.087467078251753,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,무배당기업
화신,운수장비,2012,27.472723825114045,-0.05925514747137376,-0.475673247483958,0.08316969670353568,-0.0872816201791293,-0.23624905797500476,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
대구백화점,유통업,2017,27.25132769214972,-0.32721709196292403,0.03544054530854129,-1.0385082017423377,-1.9080279215938962,-0.7602359982646804,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
