,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
사조대림,음식료품,2016,27.233142887525883,-0.009364968845509013,-0.6855591498374141,0.015636882997986108,0.149663733949206,-0.3463095457251412,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
영풍제지,종이목재,2018,25.657416566773406,-0.3611408158711323,1.2533979602638008,-0.023731943525922113,1.2878042125766336,-0.31726394555989185,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한제분,음식료품,2014,27.52608488136188,-0.3110406784686904,0.7569500045374025,-0.03130782902288372,0.27445557037028273,-0.38019607925126553,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
이화산업,유통업,2022,26.31607324529348,-0.38780321238514776,1.5854560740468344,-0.029990283719064308,-0.171307349555043,-0.3301731011888916,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
화승코퍼레이션,운수장비,2021,27.775287645226957,0.8450901217983363,-1.6920371280034794,-0.022686499969630625,-0.3274578353818451,-0.20592247825976906,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
금양,화학,2017,26.001809138990346,0.20364581943017956,-1.1169068547657277,-0.022199581053001714,-1.0861870912890483,0.5831496595628403,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
신라교역,"농업, 임업 및 어업",2014,26.958428595503463,-0.37393457152387516,1.40607912400607,-0.06325830264050439,0.07890573925915347,-0.2430363006931433,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
세방전지,전기전자,2022,28.148016853929544,-0.33605142210130656,0.9873767915349382,-0.01929238869783497,0.015541555169791053,-0.3301731011888916,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,고배당기업
동원수산,"농업, 임업 및 어업",2017,25.375087186787272,0.009825664633605388,-0.7352039454100536,-0.001376636794812355,0.3219713307317994,-0.23012714506414356,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
지엠비코리아,운수장비,2016,26.868167680198294,-0.15492015610786256,-0.19285797113536615,-0.023674658947495177,0.2903550515844986,-0.41085532387014,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼정펄프,종이목재,2021,26.201456887524348,-0.3984734143332345,1.7353271550208416,-0.040143975245237794,-0.18925595906956605,-0.42376447949913976,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,일반배당기업
한화투자증권,증권,2021,30.027948540512902,0.8594830969076721,-1.6995306820521796,-0.07684906887229373,-4.109928994537323,-0.3479231901787662,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
제이에스코퍼레이션,기타제조업,2021,27.037322645086586,0.028282230165431185,-0.7801652697022557,-0.03212413426546748,-0.0955055776033239,-0.07521727751614665,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,고배당기업
후성,화학,2016,26.476103031250346,-0.1833128556404867,-0.06406251092332896,-0.04753368586231188,0.9358202066538817,0.6396272154397141,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
지엠비코리아,운수장비,2015,26.853187114140894,-0.12689449054888274,-0.3076030175060903,-0.02958929167007579,-0.06896362579996616,-0.3721278569831407,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
디아이,의료정밀,2014,25.91296975834923,-0.28710482004460375,0.563522640655325,0.004065398155746075,0.45813484734250953,0.46535361444821755,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼일제약,의약품,2018,25.720130881514528,0.002694718859945416,-0.7169384074163468,-0.028142856064795784,-0.45584369461559393,0.6331726376252143,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진양산업,화학,2011,24.162849930233083,-0.3536690528362312,1.1700321714720094,-0.03212413426546748,0.5495672643111523,-0.23012714506414356,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
인디에프,섬유의복,2016,25.796528840241344,-0.05099710814172974,-0.5675356735703835,-0.005887797345933156,-0.015534765507701597,0.34110299151909523,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
아센디오,서비스업,2022,25.015894498975513,-0.09454306744338127,-0.4265631880292083,-0.05198756183500575,-8.53396827239896,0.4185579252930935,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
한화,화학,2017,32.70741280175683,1.941761418334992,-2.025500283170645,-0.022142296474574785,0.4049643938443525,-0.10103558877414616,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
영풍제지,종이목재,2015,25.46682248934138,-0.3509162980338993,1.1400579552772079,-0.04300820416658434,-0.2500972147680662,-0.4495827907571392,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
이스타코,서비스업,2013,25.24869128169789,-0.22219224013437544,0.13826344839158042,0.4564130717040054,6.230293728911755,-0.18333145590901948,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
일신석재,유통업,2022,25.47830208545589,-0.1374598256473569,-0.26592012311019464,0.0884455821786152,-0.4112702102045315,0.26526170219872164,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
광동제약,의약품,2015,27.221226369950774,-0.22819586727469945,0.1729211358668193,0.08665543910277361,0.014001497206741213,0.17328396834209842,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대창,철강금속,2021,27.421210943728827,0.08650954841285327,-0.908960729914293,0.020663604754949286,-0.47293089313132297,-0.2527181674148931,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
모토닉,운수장비,2016,26.79428356038855,-0.39902396529370093,1.7432890561975856,-0.03772370180669997,0.22639248524453032,-0.2849910564873925,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
남광토건,건설업,2012,26.802939806226213,1.7514543030004417,-1.9894375543112741,-0.0915855266726217,-1.5015448696354599,0.395966902942344,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
광주신세계,유통업,2017,27.207930035521013,-0.39249600390531364,1.6500879777168753,-0.03265401661591659,1.3525361222347763,-0.33340039009614153,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
농심홀딩스,서비스업,2013,27.657971421912567,-0.318931908902042,0.8262653794878808,-0.012604414166490796,-0.378790484433842,-0.33985496791064135,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국도화학,화학,2011,27.064408925145607,-0.21739458176459686,0.11156766209308541,-0.018676579479745464,0.3084461429100955,-0.18817238926989444,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성바이오로직스,의약품,2018,29.419510017342258,-0.31159122942915674,0.7616334758178406,-0.01018414072795297,-0.67353399432554,1.7223826438220675,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,무배당기업
부광약품,의약품,2021,26.7082508949303,-0.31688700533459535,0.8079998414941737,-0.03212413426546748,0.6931286330714975,1.0769248623720804,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,일반배당기업
CS홀딩스,서비스업,2015,26.375520337048247,-0.38507667429521886,1.5489249980594209,-0.03474490372849957,1.0103656941779446,-0.357605056900516,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
팬오션,운수창고업,2022,29.652428536919683,-0.24838273582513395,0.2946913891582,0.023842898857643947,1.2302504017790874,-0.3043547899308921,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,일반배당기업
화천기계,기계,2012,25.88995756519459,-0.28988379155933885,0.5845982614172949,-0.05005420731309683,0.19186998945429867,-0.37535514589039065,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
사조동아원,음식료품,2022,26.900532798544514,-0.142178833879926,-0.24671789086039983,0.04412163962077747,-0.8782028162406561,-0.18817238926989444,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,무배당기업
신세계건설,건설업,2014,27.234612956558244,5.558199594076726,-2.2957365760519006,0.09592121966332967,-0.10866778861776852,0.45889903663371767,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,무배당기업
MH에탄올,음식료품,2011,25.622648110851593,0.13571831759358768,-1.003566849779135,-0.05881874781241725,-0.2453480047334452,-0.4366736351281395,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
파미셀,의약품,2016,25.34778119267175,-0.406338428054183,1.8528822841598285,-0.016972363271544274,-0.03600800289016533,1.3996537530970743,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼아알미늄,철강금속,2013,25.97410721916229,-0.23157782317470732,0.19259171524465776,-0.05230262701635387,0.20510066342041333,-0.46249194638613894,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
무학,음식료품,2017,27.230676613612307,-0.3610097323091165,1.2524612660077128,-0.04254992753916889,0.246418324275366,-0.16719501137276988,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
한섬,섬유의복,2011,27.400668558307736,-0.39320385514019907,1.6599232674057942,-0.014996045315815158,0.47707443040611774,-0.22367256724964368,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,고배당기업
STX중공업,기계,2013,28.149440307046177,2.981778399368416,-2.158042520407032,-0.001849234566834532,-3.1071132015634264,0.18942041287834804,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
화신,운수장비,2013,27.384648363714554,-0.07645353588519967,-0.48744831467489846,-0.04466945694096534,-0.13661258999781292,-0.14621763347564523,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
조비,화학,2022,25.591121466587666,-0.13436625358378385,-0.2780971484393326,0.0761437189614318,-0.8862238530669325,0.015146811886851564,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
경동나비엔,전기전자,2021,27.562618636911374,-0.1453248393683054,-0.2336041712751745,0.005511833761026081,0.21371884126761767,0.2523525465697219,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
부국증권,증권,2017,27.95055204411649,0.08268190840199165,-0.9009988287375491,-0.06887219132634362,-3.311019359895869,-0.32694581228164166,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동아쏘시오홀딩스,기타금융,2021,28.156570808208322,-0.23873498566077048,0.23521130389664116,-0.014093813205591,0.7149378316767078,-0.15589950019739504,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
한미약품,의약품,2022,28.285731855833124,-0.18894944880716644,-0.0364300303687466,-0.01684347297008368,0.19300471951814058,1.5351998872015715,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
영원무역,유통업,2015,28.42899150542291,-0.26151730873911794,0.38039891359021044,0.006786415631025293,0.8103540967190949,0.4669672589018426,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
롯데정밀화학,화학,2016,28.056902060667234,-0.327845591119117,0.9082261268955409,-0.03842543789242987,0.11943608601486448,-0.27853647867289255,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
신세계,유통업,2014,29.701856491318626,-0.10628815459999767,-0.3848802936333126,-0.029145336187267074,0.7369370859237936,-0.26401367859026786,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
SIMPAC,기계,2017,26.66648048279167,-0.2739702471306197,0.46657478515026424,-0.05165817550905089,-0.5465781509470627,-0.35921870135414097,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신세계인터내셔날,유통업,2021,27.778688750155776,-0.2666295676577345,0.4150566010654493,-0.03212413426546748,0.42960927415428934,0.19103405733197312,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
이구산업,철강금속,2014,26.339874488692086,-0.027087466430046277,-0.6373193956489055,-0.03530342836816214,-0.3026713372724325,-0.43021905731363963,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
고려아연,철강금속,2016,29.500148625556058,-0.3887732307440647,1.59856979363206,0.00017004682271478034,0.5009917204255859,0.018374100794101504,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
디와이,기타금융,2017,27.329814734231295,-0.24041285525457282,0.24551494071360408,-0.012532808443457135,-0.06995814447857839,-0.2785364786728926,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
KISCO홀딩스,서비스업,2015,27.97255448410352,-0.382009318944049,1.5086471450476564,-0.04101756506624849,0.958750971405617,-0.412468968323765,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한솔테크닉스,전기전자,2017,26.944876001585346,-0.07018774162084405,-0.5080555883088247,-0.009496725786829798,0.02378944392176827,0.1361701459087241,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
코스모신소재,화학,2012,26.17800545848302,0.007439943804917685,-0.7291154327454848,-0.058002442569833494,-0.7533843849572444,-0.23174078951776853,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
이마트,유통업,2021,31.07278709684109,-0.028372085337801223,-0.6335726186245555,-0.03212413426546748,-0.009001497223866086,-0.3931052348802653,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
유니온,비금속광물,2014,25.898214826317698,-0.33374435140982833,0.964896129388837,-0.027684579437380338,0.3538481777588527,-0.3737415014367657,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
아세아시멘트,비금속광물,2017,27.532725315190337,-0.3481373265191641,1.1105520862104505,-0.030419918057266286,0.5460137204871559,-0.36728692362226584,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대원전선,전기전자,2011,26.10059483979654,0.14628365269206184,-1.0223007349008857,-0.03212413426546748,0.14735785684944652,-0.30758207883814204,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
빙그레,음식료품,2015,27.14811625776142,-0.37613677536574075,1.4332432574326086,-0.035861953007824715,0.26551675117990386,-0.04455803289727227,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
금호타이어,화학,2016,29.26449998574505,0.41704985839191566,-1.3824596763665462,-0.03650640451512769,0.1953760972541045,-0.22851350061051862,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
평화산업,운수장비,2013,24.945124453035277,0.28360679225982266,-1.2297785126242766,-0.025221342565022314,0.05696673177723306,0.05064698986660089,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국주강,기계,2014,25.05044801087766,-0.3902413666386418,1.6187087201379426,-0.02118277978592369,0.24392664724939755,-0.38503701261214046,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
조광페인트,화학,2011,26.030303302675332,-0.2333605596181223,0.20289535206162068,-0.020867714604575573,-0.4023360340133495,-0.40117345714839014,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한세실업,섬유의복,2012,27.09609409447854,-0.03369407795564305,-0.6185855105271547,-0.012790589046378323,-0.03216831195706174,0.13778379036234917,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
메리츠금융지주,기타금융,2016,27.89268809735071,-0.314055600395054,0.7831774437078538,0.07608643438300489,-0.43447968885901334,0.07001072331010046,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
미래에셋증권,증권,2011,30.58627295120864,1.1476047662184188,-1.823642670983779,-0.0661511738510644,1.3630399308306749,0.05548792322747576,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
일진전기,전기전자,2018,27.380803858250076,-0.009207668571090037,-0.6860274969654577,-0.0378669132527673,-0.4351260430594349,-0.35115047908601615,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
코오롱,서비스업,2014,28.905946706533065,0.32995793978861254,-1.2873852093736606,-0.04144719940445048,-0.31309916100027524,-0.34308225681789134,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
모토닉,운수장비,2013,26.845958119985685,-0.38224526935567743,1.5119255749439626,-0.0453568718820885,0.5408204302134578,-0.1930133226307693,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
모나리자,종이목재,2015,25.088922473854495,-0.37154885069518745,1.3765732549393126,-0.03193795938557996,0.06081675781885345,0.4330807253757183,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
일신석재,비금속광물,2012,25.060320942175874,-0.3291302100268719,0.9204031522246792,-0.07775130098251788,0.13823064671700125,0.02966961196947625,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
화천기계,기계,2015,25.797087613587845,-0.3571034421610454,1.207968288843555,-0.05469425816567823,0.23190471212843955,-0.3818097237048905,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
사조대림,음식료품,2011,26.60506662549149,-0.06481331557819589,-0.5249160849184004,0.019088278848208684,-0.8520843809130146,-0.24787723405401824,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
롯데케미칼,화학,2021,30.760845550197242,-0.30086859405626365,0.6717108272334363,0.036975388462017846,0.27267134099956386,-0.29305927875551735,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
카카오,서비스업,2018,29.705392589632755,-0.31806675739273765,0.8187718254391807,0.00017004682271478034,1.078128560967378,0.197488635146473,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국제약품,의약품,2021,25.663357393298373,-0.15460555555902467,-0.1942630125194975,-0.03212413426546748,0.2602341219249089,0.18135219061022323,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
남선알미늄,철강금속,2022,26.717713789272008,-0.3458826892524922,1.087134729808262,-0.016327911764241303,-0.44335906938867375,0.016760456340476498,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
송원산업,화학,2022,27.827665443713148,-0.22137952204987743,0.1340483242391863,0.015407744684278378,0.12687440425538574,-0.2817637675801425,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
인디에프,섬유의복,2022,25.508631713341565,0.13844485568351655,-1.0082503210595726,-0.044998843266920184,-0.09877873621439795,0.22169330195084744,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
삼화전기,전기전자,2013,25.617759350290306,0.2649667097411747,-1.2054244619660004,-0.028329030944683316,0.12848238250961855,0.028055967515851318,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
고려산업,음식료품,2018,26.087477525431105,-0.08271933014955535,-0.4668410410409726,-0.04532822959287504,-0.5115821241454842,-0.2624000341366429,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
퍼스텍,기계,2016,26.03321863851423,0.021334801378593327,-0.763773120220724,-0.01916349839637438,-0.033032637916842744,0.8961966835660841,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
카프로,화학,2018,26.794233016682885,-0.2678879698530862,0.4239551964982812,-0.022085011896147852,-0.17089348202394644,-0.1865587448162694,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
에스엘,운수장비,2022,28.706582065546364,-0.23839416839952934,0.2328695682564221,0.023871541146857415,-0.09947342321492128,-0.22044527834239375,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
SK이노베이션,서비스업,2011,31.187136907152343,-0.06976827422239348,-0.5094606296929557,0.006929627077092618,-0.007533459127266759,-0.0461716773508972,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,고배당기업
이수화학,화학,2017,27.630557240354907,0.07250982398956493,-0.8799232079755792,-0.03285451264041085,-0.22693829300304205,-0.3882643015193904,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
서원,철강금속,2013,26.421030759062294,0.015619558074704065,-0.7497227063794106,-0.009095733737841286,-0.6626813639787318,-0.3188775900135168,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
유엔젤,서비스업,2018,24.658109068997515,-0.3614291997075671,1.2571447372881508,-0.02489195623906746,0.3405368392490716,-0.08489914423789646,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한일철강,철강금속,2017,26.491252926999866,-0.1778073460358227,-0.08982160296573659,0.025146123016856627,-0.11192120805761951,-0.4399009240353894,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한미약품,의약품,2014,27.663812092944422,-0.22913966892121326,0.17807295427530107,-0.026009005518392615,-0.5580753387725201,0.43469436982934323,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
오뚜기,음식료품,2018,28.35541436769473,-0.26482061450191635,0.40287957573631134,-0.024004045273450035,0.31006997598506975,0.26203441329147176,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
율촌화학,화학,2022,27.205051448317423,-0.17594595945519825,-0.09872019839856815,-0.04004372723299067,-0.10944037054508443,0.25396619102334683,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
영흥,철강금속,2021,26.97509468068805,-0.0014999551245605109,-0.70616642347134,0.1105144660175903,-0.44633309845927127,-0.3237185233743917,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
대한항공,운수창고업,2012,30.765358190715,1.3848135800422257,-1.9004515999829577,-0.02686827419479658,0.931505599889705,0.023215034154976374,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,무배당기업
한화손해보험,보험,2022,30.636055547842048,20.62769696697607,-2.4348356730809013,-0.027254945099178363,-0.14676027451063825,0.34755756933359494,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
미래산업,의료정밀,2017,25.159505015225502,-0.3236247004222079,0.8688849681398639,0.036488469545388924,-0.4510618930595322,0.6380135709860891,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
세원이앤씨,기계,2021,26.402331707474445,-0.23789605086386928,0.2300594854881597,-0.0669388368044347,1.2740395037857655,0.008692234072351616,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
동아쏘시오홀딩스,기타금융,2022,28.179981517471838,-0.23435679468944245,0.20898386472618982,-0.010542169343121287,0.002883843596611038,-0.2010815448988941,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
새론오토모티브,운수장비,2011,25.923601800648456,-0.32635123851213677,0.8941757130542278,-0.005730264755259097,0.5252161641709664,-0.2962865676627673,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
한국가스공사,전기가스업,2021,31.407680246739293,0.5665375525147435,-1.5145335664748896,0.013846739922144519,-0.7713511884710887,-0.37535514589039065,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
미원화학,화학,2015,25.29181346923992,-0.3837134052502545,1.531127807193757,-0.03785259210816056,0.3996453855668945,-0.14137670011477035,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
롯데손해보험,보험,2017,30.180635742730036,5.444104461698166,-2.292458146155594,-0.018361514298397347,0.12448810137417766,-0.2672409674975178,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
대한항공,운수창고업,2017,30.835744226816455,1.033798017676294,-1.7796180409476645,-0.02772754287120054,1.269153544998679,-0.26401367859026786,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,일반배당기업
한국종합기술,서비스업,2013,26.059910787157065,-0.24597079828404306,0.27970428106079925,-0.039843231208496414,-0.18942991444666848,-0.36567327916864084,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
