,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
유니퀘스트,유통업,2012,187396014000.0,58.27,63.18,-10.1,0.0292378391465796,0.865,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
SH에너지화학,화학,2013,110488951000.0,58.75,62.99,19.57,0.02565506919519,1.7399999999999998,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
마니커,음식료품,2021,196467021000.0,315.43,24.07,17.66,-0.0345742075756866,5.51,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼양식품,음식료품,2022,924929491000.0,103.39,49.17,41.59,0.0410627549537137,2.015,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,일반배당기업
한성기업,음식료품,2012,179025738000.0,171.87,36.78,0.0,-1.3404566960135489e-06,1.04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
평화홀딩스,운수장비,2021,518123304000.0,412.4,19.52,20.46,0.0268963873174998,0.775,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
현대오토에버,서비스업,2021,2346122844000.0,70.53,58.64,32.5,0.106206061540779,3.295,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
동성제약,의약품,2012,133633670000.0,112.51,47.06,7.83,0.0331588454104851,1.255,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
하이트진로홀딩스,기타금융,2017,4059346912000.0,257.66,27.96,-0.75,0.1763784766437132,0.27,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한항공,운수창고업,2022,28997701022000.0,212.06,32.05,56.33,0.3808455669412733,1.12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
대현,섬유의복,2022,297649820000.0,22.67,81.52,10.91,0.0681804885907304,0.475,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,일반배당기업
선진,음식료품,2014,383056315000.0,128.8,43.71,14.04,0.0255184304900563,1.63,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
금호타이어,화학,2014,4804662404000.0,262.34,27.6,-7.05,0.1453923535376551,1.385,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,무배당기업
대상,음식료품,2018,2198994807000.0,136.78,42.23,-0.41,0.0411133606470599,1.04,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,고배당기업
극동유화,화학,2018,280142460000.0,75.17,57.09,69.54,0.0149463181813701,0.87,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
광명전기,전기전자,2018,151823119000.0,53.75,65.04,12.36,-0.0334402868289581,1.95,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대우건설,건설업,2021,10457976991000.0,225.15,30.76,0.0,0.2011287035798319,1.14,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
비케이탑스,서비스업,2022,97463452000.0,1190.27,7.75,28.69,-0.0639400302518575,5.75,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
금호에이치티,운수장비,2017,150164495000.0,65.46,60.44,-13.84,0.0788637136824057,0.6499999999999999,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진양홀딩스,서비스업,2013,528198182000.0,43.88,69.5,0.0,0.0979470522473235,0.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
롯데쇼핑,유통업,2014,40072325738000.0,128.41,43.78,-0.4,0.0580028383434957,0.7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
넥센타이어,화학,2012,2035745920000.0,200.35,33.29,18.93,0.0856709895884187,2.8150000000000004,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
샘표식품,음식료품,2022,350286507000.0,54.07,64.91,6.45,0.0295533184325279,1.025,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
미래산업,의료정밀,2021,117721879000.0,39.08,71.9,16.31,0.1077270553394656,0.7999999999999999,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
부국철강,철강금속,2015,120222230000.0,12.0,89.28,-10.1,0.0885298453720778,0.595,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
녹십자,의약품,2015,1415128446000.0,41.84,70.5,7.43,0.0431792796176393,2.63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
이마트,유통업,2017,16066507597000.0,83.17,54.59,7.44,0.0565741329936179,0.7849999999999999,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
신원,섬유의복,2022,510124894000.0,126.21,44.21,13.19,0.0530614284321189,1.02,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
강남제비스코,화학,2016,560934377000.0,20.83,82.76,-1.22,0.0881743797030752,0.77,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
콤텍시스템,서비스업,2011,116722640000.0,131.87,43.13,13.48,0.0260823732478445,0.635,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
대호에이엘,철강금속,2013,126628810000.0,277.25,26.51,-7.92,0.0748020377833006,1.87,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
신흥,유통업,2016,131526453000.0,55.32,64.38,-0.82,0.0657231200716721,1.21,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
AJ네트웍스,서비스업,2021,1355044450000.0,273.79,26.75,0.95,-0.0110232071931838,0.73,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼일제약,의약품,2016,100995489000.0,91.02,52.35,9.78,0.0582313313290077,1.06,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한솔케미칼,화학,2021,1197174769000.0,55.91,64.14,24.13,0.1863125901242392,5.58,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
백광산업,화학,2011,422390740000.0,106.47,48.43,8.03,0.0595808240131436,0.64,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
한화,화학,2015,145621715231000.0,967.16,9.37,10.46,0.2325160732043715,1.215,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,일반배당기업
삼성출판사,서비스업,2015,155126969000.0,53.0,65.36,-5.38,0.088389868841639,1.655,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
주연테크,전기전자,2013,32224379000.0,22.5,81.63,-19.45,-0.0319599446713737,1.5299999999999998,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
계양전기,기계,2017,253948487000.0,41.49,70.68,0.01,0.0581879158179609,1.015,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동양철관,철강금속,2021,185998128000.0,121.04,45.24,4.72,-0.1801691401834198,2.235,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,무배당기업
화신,운수장비,2012,853595978000.0,132.94,42.93,9.11,0.0337331086720152,1.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대구백화점,유통업,2017,684071097000.0,85.8,53.82,-13.27,-0.1627499358137862,0.405,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대양금속,철강금속,2011,213532161000.0,600.95,14.27,-32.13,0.0555725946991154,1.88,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
효성,화학,2014,13662073774000.0,371.88,21.19,-3.2,0.0744669779904058,0.97,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
롯데관광개발,서비스업,2012,142825011000.0,1557.66,6.03,-1.06,-0.0636503696122403,30.770000000000003,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
CS홀딩스,서비스업,2014,260355830000.0,16.03,86.19,-3.12,0.1036146548615303,0.46,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
선도전기,전기전자,2011,101053375000.0,37.89,72.52,0.0,0.0339995257455823,0.625,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
JB금융지주,기타금융,2021,2800542000000.0,34.39,74.41,-5.56,0.1098611267408341,0.7250000000000001,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,일반배당기업
삼성물산,유통업,2018,42406651758000.0,88.06,53.17,6.41,0.0538707268956623,1.275,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,고배당기업
한샘,유통업,2013,506202072000.0,91.54,52.21,28.56,0.0840986765348013,3.33,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
대웅,서비스업,2011,476954187000.0,41.91,70.47,0.0,0.035358881734058,0.675,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
에스원,서비스업,2016,1460376647000.0,32.77,75.32,1.7,0.149264739047342,4.28,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,고배당기업
동양,비금속광물,2013,1124605701000.0,0.0,0.0,-66.79,0.3444412504372171,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
남광토건,건설업,2011,883710234000.0,0.0,0.0,-2.51,0.072804309865994,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
경동나비엔,전기전자,2022,1018019428000.0,96.64,50.85,5.25,0.0245481622516926,1.86,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,고배당기업
아모레퍼시픽,화학,2015,4443101431000.0,31.75,75.9,23.04,0.1316451968991014,4.89,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
MH에탄올,음식료품,2014,85534839000.0,62.03,61.72,-21.25,0.1053251483383857,1.02,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국제약품,의약품,2012,114924400000.0,107.62,48.16,0.0,0.0152279681867185,0.8599999999999999,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대유에이텍,운수장비,2014,749322316000.0,508.37,16.44,32.83,0.0693863233604334,1.695,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한올바이오파마,의약품,2022,213451233000.0,26.86,78.83,8.27,0.2269459239934346,6.17,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
광명전기,전기전자,2022,172178417000.0,44.85,69.04,0.84,-0.0044219751718172,1.315,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,일반배당기업
아모레퍼시픽,화학,2012,3026192700000.0,29.12,77.45,11.54,0.0967132759587863,3.475,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
삼성엔지니어링,서비스업,2014,6151866236000.0,545.29,15.5,-9.13,0.0311665736747791,3.1950000000000003,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
대양금속,철강금속,2018,92308411000.0,191.42,34.31,-4.53,0.0542981133188038,5.115,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
영화금속,운수장비,2021,211560373000.0,247.65,28.76,31.29,-0.0477920039756836,2.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,무배당기업
태평양물산,섬유의복,2011,321869195000.0,195.77,33.81,0.0,-0.0159983739822675,0.335,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
삼성SDI,전기전자,2015,16225303458000.0,44.18,69.36,38.27,0.1163995307675044,0.75,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,일반배당기업
엔씨소프트,서비스업,2015,2219197320000.0,24.05,80.61,-0.05,0.2878896863552167,2.67,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
명문제약,의약품,2016,221075417000.0,133.5,42.83,13.65,0.0393943753125049,1.425,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한해운,운수창고업,2015,1517923154000.0,166.6,37.51,0.0,0.2600238301552213,0.94,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
코스맥스,화학,2018,1061541156000.0,338.93,22.78,42.51,-0.0433367502176774,6.89,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
유니켐,기타제조업,2021,335857581000.0,162.47,38.1,-2.3,0.2095540279141067,1.075,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
LG이노텍,전기전자,2021,7741352841000.0,133.58,42.81,56.63,0.0787943235865492,2.495,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
엔씨소프트,서비스업,2017,3526567161000.0,29.21,77.39,78.81,0.3384123835823073,3.135,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
SK이노베이션,서비스업,2012,33831080372000.0,106.94,48.32,7.25,0.0158412028661485,1.28,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,고배당기업
진양홀딩스,기타금융,2017,552714840000.0,38.07,72.43,2.13,0.112001094194397,0.99,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
두올,운수장비,2022,462171290000.0,133.22,42.88,14.2,0.0371833609902407,0.655,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
동화약품,의약품,2014,313073100000.0,36.28,73.38,-3.07,0.0633088124916719,0.6950000000000001,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
아모레퍼시픽,화학,2013,3401848940000.0,32.46,75.49,8.81,0.1376130091453396,2.955,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,고배당기업
성문전자,전기전자,2012,43168506000.0,28.82,77.63,-26.79,0.0850857306979167,1.115,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
일진전기,전기전자,2012,828363428000.0,161.63,38.22,-3.05,-0.0128775741280333,0.66,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
모나미,유통업,2016,166157077000.0,120.56,45.34,-1.93,0.0540591466584401,1.62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
흥아해운,운수창고업,2018,803698457000.0,998.73,9.1,-9.87,-0.044828398310893,2.03,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
잇츠한불,화학,2021,494667178000.0,7.89,92.69,-4.24,0.0796439341883208,1.38,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
세하,종이목재,2017,173678893000.0,833.66,10.71,3.22,-0.0199445901060806,2.725,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
부산주공,운수장비,2014,254414152000.0,464.82,17.7,4.22,0.0583127044575133,0.61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
한국콜마,화학,2017,668548554000.0,100.98,49.76,23.09,0.0065559631222844,5.555,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
한국토지신탁,기타금융,2021,1452266768000.0,68.32,59.41,-1.93,1.195316508123482,0.755,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
유한양행,의약품,2011,1314066151000.0,17.67,84.98,2.36,0.1065585683192525,1.475,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
넥센,화학,2022,4726896214000.0,121.8,45.09,24.96,0.0177296572491626,0.39,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
SK이노베이션,서비스업,2014,35101313814000.0,118.55,45.76,-1.21,0.0140763215023488,0.8799999999999999,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
대한항공,운수창고업,2011,22388342727000.0,708.55,12.37,5.4,0.163743020454388,2.3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
코리아써키트,전기전자,2021,1064620686000.0,63.29,61.24,57.87,0.0469306685685071,1.54,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,무배당기업
일성신약,의약품,2014,378370702000.0,15.12,86.87,0.03,0.0666981213954,0.8300000000000001,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한유화,화학,2022,2195832516000.0,17.93,84.79,-11.64,-0.0227486981741228,0.5449999999999999,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,일반배당기업
한창,유통업,2013,37693959000.0,69.05,59.15,34.1,-0.2097585009063144,0.855,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
명신산업,운수장비,2022,929267254000.0,142.12,41.3,36.79,0.0160562375771542,6.26,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
진양홀딩스,서비스업,2011,516628401000.0,44.38,69.26,15.85,0.11361843020222,0.495,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
삼성카드,기타금융,2015,18952750624000.0,182.64,35.38,-6.4,-0.1223673687191985,0.695,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
천일고속,운수창고업,2016,52541981000.0,35.23,73.95,-0.76,0.0891551677706064,4.87,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
대우건설,건설업,2015,10152059203000.0,258.64,27.88,-0.59,0.068947271324105,1.115,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,무배당기업
대유에이텍,운수장비,2016,838062939000.0,329.11,23.3,0.94,0.0114310172099388,2.035,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
아이에스동서,비금속광물,2011,973623949000.0,145.65,40.71,23.38,-0.0725736851864843,1.315,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
백광산업,화학,2021,359208430000.0,89.52,52.77,11.55,0.191490010850851,1.375,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
삼영무역,유통업,2016,335125436000.0,16.89,85.55,-0.48,0.0179198184553297,1.485,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
휴스틸,철강금속,2017,659077191000.0,74.86,57.19,89.71,-0.1340764703257231,0.285,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
롯데정밀화학,화학,2018,1700030433000.0,23.38,81.05,18.3,0.1991529438523515,1.235,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
신세계푸드,서비스업,2016,556151052000.0,87.14,53.44,17.94,0.0199241822820973,1.98,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
티에이치엔,전기전자,2018,212394546000.0,427.59,18.95,19.2,0.040767413875962,0.5549999999999999,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
성창기업지주,서비스업,2015,362501569000.0,29.96,76.95,8.48,0.0782559661533507,1.7100000000000002,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대백화점,유통업,2018,6988562089000.0,44.72,69.1,0.76,0.2337682345355321,0.65,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
고려제강,철강금속,2014,2524438036000.0,69.6,58.96,24.12,0.0555981617244991,0.6950000000000001,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
롯데쇼핑,유통업,2021,33426533819000.0,183.35,35.29,0.0,0.1173848163682945,0.32,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
디와이,기타금융,2022,861083033000.0,70.72,58.58,9.66,0.0036301741547108,1.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,일반배당기업
조선내화,비금속광물,2021,1349335977000.0,71.09,58.45,0.0,0.0733312652850396,0.675,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
한국전자홀딩스,서비스업,2015,217226132000.0,81.67,55.04,-21.28,0.0117595604045624,0.335,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
빙그레,음식료품,2017,635622607000.0,20.19,83.2,5.45,0.0488473001680335,1.275,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
아이마켓코리아,유통업,2015,1266305616000.0,182.0,35.46,15.0,-0.0134285473452635,2.9850000000000003,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
금양,화학,2011,130817841000.0,189.58,34.53,6.9,-0.0062691461941324,0.87,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
대웅제약,의약품,2022,1563340614000.0,110.91,47.41,11.03,0.0722555587927104,3.925,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
대창,철강금속,2014,655670847000.0,290.46,25.61,75.35,0.0209560993599651,0.515,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
광동제약,의약품,2021,883845298000.0,67.63,59.65,7.59,0.0410556100073099,0.96,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
문배철강,철강금속,2012,125759332000.0,54.43,64.75,11.03,0.0568909397706882,0.515,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한제분,음식료품,2022,1318431899000.0,43.41,69.73,23.11,-0.0400610559776096,0.365,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,고배당기업
삼부토건,건설업,2012,1566956044000.0,2141.88,4.46,-15.68,0.0398482961261665,0.52,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
신송홀딩스,유통업,2022,242350721000.0,152.1,39.67,12.31,0.0149353382403305,1.3050000000000002,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,일반배당기업
해성디에스,전기전자,2022,659613822000.0,47.47,67.81,28.07,0.2339870106887041,2.1950000000000003,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
텔코웨어,서비스업,2016,116004471000.0,10.19,90.75,-31.12,0.1128885782331779,1.35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
유니드,화학,2015,1036809019000.0,70.76,58.56,5.84,-0.0050125892873697,1.04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
남해화학,화학,2017,557166535000.0,32.22,75.63,2.36,0.027845732404339,1.16,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
한익스프레스,운수창고업,2015,131657889000.0,146.71,40.53,21.75,0.011720860464695,2.255,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한유화,화학,2018,1983913415000.0,16.63,85.74,43.53,0.137389065231785,0.99,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
동양철관,철강금속,2016,159775025000.0,98.39,50.41,-24.52,0.0528938481989969,1.5499999999999998,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
지투알,서비스업,2018,632827969000.0,385.21,20.61,7.36,-0.0781172789885509,1.62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
조광페인트,화학,2017,265062344000.0,45.78,68.6,6.65,0.0667127004342726,0.84,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
