종목명,ESG 통합등급,2015_E,2015_S,2015_G,평가연도
한세예스24홀딩스,B이하,B,B이하,B이하,2015
한솔로지스틱스,B이하,C,B이하,B이하,2015
한솔아트원제지,B이하,C,B이하,B+,2015
한솔케미칼,B+,B+,B이하,B+,2015
한솔테크닉스,B이하,C,B이하,B이하,2015
한솔피엔에스,B이하,C,B이하,B이하,2015
한솔홀딩스,B이하,B,B이하,B이하,2015
한솔홈데코,B이하,C,B+,B+,2015
한신공영,B이하,B,B이하,B이하,2015
한신기계공업,B이하,C,B이하,B이하,2015
한양증권,B이하,B+,B이하,B이하,2015
한온시스템,B이하,C,B이하,B+,2015
한올바이오파마,B이하,B,B이하,B이하,2015
한익스프레스,B이하,B,B이하,B이하,2015
한일시멘트,B+,B,B+,B+,2015
한일철강,B이하,C,B이하,B이하,2015
한전KPS,B+,B,B+,B+,2015
한전기술,B이하,B,B이하,B+,2015
한전산업,B이하,B,B이하,B이하,2015
한진,B이하,C,B이하,B이하,2015
한진중공업,B이하,B,B이하,B이하,2015
한진중공업홀딩스,B이하,B,B이하,B이하,2015
한진칼,B이하,C,B이하,B이하,2015
한진해운,B+,B+,B+,B이하,2015
한창,B이하,D,B이하,B이하,2015
한창제지,B이하,C,B이하,B이하,2015
한화,B+,B+,B+,A,2015
한화갤러리아타임월드,B이하,B,B이하,B이하,2015
한화생명,B+,A,A,B이하,2015
한화손해보험,B이하,B,B+,B이하,2015
한화케미칼,B이하,C,B+,B이하,2015
한화테크윈,B+,B+,B+,A,2015
한화투자증권,B이하,B,B이하,B이하,2015
한화화인케미칼,B이하,B,B이하,B+,2015
현대EP,B이하,B,B이하,B이하,2015
현대건설,B+,B,B+,A,2015
현대그린푸드,B이하,B+,B이하,B이하,2015
현대글로비스,B이하,B,B이하,B+,2015
현대로템,B+,B+,B이하,B+,2015
현대리바트,B이하,B+,B이하,B이하,2015
현대모비스,B이하,C,B+,B+,2015
현대미포조선,B+,B+,B+,A,2015
현대백화점,B+,B+,B+,B이하,2015
현대비앤지스틸,B이하,B,B이하,B+,2015
현대산업개발,B이하,B,B이하,B이하,2015
현대상선,B이하,D,B+,B+,2015
현대약품,B이하,B+,B이하,B이하,2015
현대에이치씨엔,B이하,B+,B이하,B이하,2015
현대엘리베이터,B이하,D,B+,B이하,2015
현대위아,B+,B+,B+,B+,2015
현대자동차,B이하,C,B+,B+,2015
현대제철,B+,B,B+,B+,2015
현대종합상사,B이하,C,B이하,B이하,2015
현대중공업,B+,B+,B이하,A,2015
현대차투자증권,B이하,A,B이하,B이하,2015
현대해상,B+,A,A,B이하,2015
현대홈쇼핑,B+,A,B이하,B이하,2015
형지엘리트,B이하,C,B이하,B이하,2015
혜인,B이하,C,B이하,B이하,2015
호텔신라,B이하,B,B이하,B+,2015
화성산업,B이하,B+,B+,B이하,2015
화승알앤에이,B이하,C,B이하,B+,2015
화승인더스트리,B이하,C,B이하,B+,2015
화신,B이하,C,B이하,B이하,2015
화천기계,B이하,C,B이하,B이하,2015
화천기공,B이하,B,B이하,B이하,2015
환인제약,B이하,B,B이하,B이하,2015
황금에스티,B이하,B,B이하,B이하,2015
효성,B이하,C,B+,B+,2015
효성 ITX,B이하,B+,B이하,B이하,2015
후성,B이하,C,B이하,B+,2015
휠라코리아,B이하,B,B이하,B이하,2015
휴니드테크놀러지스,B이하,B,B이하,B이하,2015
휴비스,B이하,C,B이하,B이하,2015
휴스틸,B이하,B,B이하,B+,2015
휴켐스,B이하,B,B이하,B+,2015
흥국화재,B이하,B+,B이하,B이하,2015
흥아해운,B이하,B,B이하,B이하,2015
